Segment number	Charging/Self-discharging?	Elapsed time (s)	Segment time (s)	Potential (V)	Current (A)
4	Charging	2.631935e+02	3.526857e+00	5.422668e-01	2.127172e-05
4	Charging	2.632811e+02	3.614402e+00	5.430717e-01	2.103484e-05
4	Charging	2.633687e+02	3.702029e+00	5.441093e-01	2.137832e-05
4	Charging	2.634573e+02	3.790594e+00	5.447044e-01	2.114144e-05
4	Charging	2.635447e+02	3.878034e+00	5.457382e-01	2.110591e-05
4	Charging	2.636333e+02	3.966663e+00	5.465660e-01	2.117697e-05
4	Charging	2.637212e+02	4.054566e+00	5.475197e-01	2.107038e-05
4	Charging	2.638095e+02	4.142779e+00	5.482864e-01	2.071506e-05
4	Charging	2.638968e+02	4.230128e+00	5.491982e-01	2.129541e-05
4	Charging	2.639853e+02	4.318586e+00	5.499878e-01	2.060846e-05
4	Charging	2.640732e+02	4.406484e+00	5.509911e-01	2.144938e-05
4	Charging	2.641614e+02	4.494709e+00	5.518761e-01	2.114144e-05
4	Charging	2.642497e+02	4.582996e+00	5.525932e-01	2.086903e-05
4	Charging	2.643372e+02	4.670518e+00	5.535736e-01	2.090456e-05
4	Charging	2.644255e+02	4.758857e+00	5.543442e-01	2.143754e-05
4	Charging	2.645127e+02	4.846051e+00	5.553474e-01	2.149676e-05
4	Charging	2.646008e+02	4.934094e+00	5.562134e-01	2.109406e-05
4	Charging	2.646888e+02	5.022159e+00	5.571098e-01	2.124803e-05
4	Charging	2.647770e+02	5.110331e+00	5.580597e-01	2.103484e-05
4	Charging	2.648648e+02	5.198153e+00	5.589104e-01	2.165073e-05
4	Charging	2.649528e+02	5.286080e+00	5.596504e-01	2.130725e-05
4	Charging	2.650413e+02	5.374645e+00	5.605888e-01	2.091640e-05
4	Charging	2.651288e+02	5.462142e+00	5.614662e-01	2.076243e-05
4	Charging	2.652172e+02	5.550491e+00	5.623550e-01	2.114144e-05
4	Charging	2.653054e+02	5.638722e+00	5.633163e-01	2.142569e-05
4	Charging	2.653928e+02	5.726105e+00	5.641479e-01	2.079796e-05
4	Charging	2.654816e+02	5.814901e+00	5.650177e-01	2.147307e-05
4	Charging	2.655694e+02	5.902752e+00	5.659561e-01	2.153229e-05
4	Charging	2.656576e+02	5.990887e+00	5.668640e-01	2.141385e-05
4	Charging	2.657455e+02	6.078864e+00	5.676537e-01	2.086903e-05
4	Charging	2.658331e+02	6.166455e+00	5.685310e-01	2.121250e-05
4	Charging	2.659213e+02	6.254653e+00	5.693779e-01	2.149676e-05
4	Charging	2.660097e+02	6.342997e+00	5.702744e-01	2.165073e-05
4	Charging	2.660975e+02	6.430809e+00	5.712700e-01	2.141385e-05
4	Charging	2.661850e+02	6.518297e+00	5.720673e-01	2.078612e-05
4	Charging	2.662732e+02	6.606516e+00	5.729523e-01	2.127172e-05
4	Charging	2.663614e+02	6.694688e+00	5.738068e-01	2.107038e-05
4	Charging	2.664491e+02	6.782408e+00	5.748405e-01	2.117697e-05
4	Charging	2.665369e+02	6.870217e+00	5.755386e-01	2.095194e-05
4	Charging	2.666252e+02	6.958514e+00	5.765152e-01	2.110591e-05
4	Charging	2.667136e+02	7.046967e+00	5.773659e-01	2.141385e-05
4	Charging	2.668012e+02	7.134560e+00	5.782928e-01	2.128357e-05
4	Charging	2.668896e+02	7.222933e+00	5.790291e-01	2.112959e-05
4	Charging	2.669770e+02	7.310314e+00	5.799942e-01	2.193498e-05
4	Charging	2.670655e+02	7.398808e+00	5.809631e-01	2.162704e-05
4	Charging	2.671532e+02	7.486486e+00	5.816956e-01	2.110591e-05
4	Charging	2.672413e+02	7.574615e+00	5.826149e-01	2.101116e-05
4	Charging	2.673292e+02	7.662534e+00	5.835838e-01	2.163888e-05
4	Charging	2.674168e+02	7.750155e+00	5.844002e-01	2.112959e-05
4	Charging	2.675053e+02	7.838611e+00	5.852776e-01	2.141385e-05
4	Charging	2.675936e+02	7.926902e+00	5.861092e-01	2.088087e-05
4	Charging	2.676816e+02	8.014924e+00	5.870972e-01	2.152045e-05
4	Charging	2.677695e+02	8.102772e+00	5.879021e-01	2.153229e-05
4	Charging	2.678576e+02	8.190942e+00	5.886803e-01	2.091640e-05
4	Charging	2.679452e+02	8.278498e+00	5.896873e-01	2.083350e-05
4	Charging	2.680331e+02	8.366423e+00	5.904732e-01	2.117697e-05
4	Charging	2.681216e+02	8.454878e+00	5.914993e-01	2.149676e-05
4	Charging	2.682096e+02	8.542940e+00	5.923576e-01	2.150860e-05
4	Charging	2.682968e+02	8.630135e+00	5.932846e-01	2.149676e-05
4	Charging	2.683854e+02	8.718713e+00	5.940895e-01	2.154413e-05
4	Charging	2.684730e+02	8.806276e+00	5.949936e-01	2.121250e-05
4	Charging	2.685610e+02	8.894346e+00	5.959702e-01	2.182839e-05
4	Charging	2.686489e+02	8.982170e+00	5.966797e-01	2.131910e-05
4	Charging	2.687368e+02	9.070150e+00	5.975876e-01	2.139016e-05
4	Charging	2.688255e+02	9.158769e+00	5.985718e-01	2.139016e-05
4	Charging	2.689133e+02	9.246603e+00	5.993118e-01	2.095194e-05
4	Charging	2.690011e+02	9.334432e+00	6.002502e-01	2.166257e-05
4	Charging	2.690892e+02	9.422566e+00	6.010704e-01	2.127172e-05
4	Charging	2.691771e+02	9.510382e+00	6.019783e-01	2.173364e-05
4	Charging	2.692654e+02	9.598739e+00	6.027451e-01	2.097562e-05
4	Charging	2.693528e+02	9.686150e+00	6.038742e-01	2.168626e-05
4	Charging	2.694416e+02	9.774951e+00	6.046524e-01	2.105853e-05
4	Charging	2.695296e+02	9.862907e+00	6.055412e-01	2.148491e-05
4	Charging	2.696174e+02	9.950683e+00	6.063919e-01	2.137832e-05
4	Charging	2.697049e+02	1.003824e+01	6.072693e-01	2.176917e-05
4	Charging	2.697935e+02	1.012683e+01	6.082001e-01	2.141385e-05
4	Charging	2.698815e+02	1.021485e+01	6.089516e-01	2.116513e-05
4	Charging	2.699688e+02	1.030209e+01	6.098824e-01	2.101116e-05
4	Charging	2.700568e+02	1.039013e+01	6.106987e-01	2.129541e-05
4	Charging	2.701451e+02	1.047841e+01	6.116219e-01	2.148491e-05
4	Charging	2.702328e+02	1.056607e+01	6.125069e-01	2.114144e-05
4	Charging	2.703211e+02	1.065438e+01	6.132927e-01	2.161520e-05
4	Charging	2.704092e+02	1.074247e+01	6.142998e-01	2.114144e-05
4	Charging	2.704972e+02	1.083047e+01	6.151428e-01	2.141385e-05
4	Charging	2.705853e+02	1.091859e+01	6.160851e-01	2.154413e-05
4	Charging	2.706734e+02	1.100672e+01	6.170387e-01	2.176917e-05
4	Charging	2.707617e+02	1.109503e+01	6.177063e-01	2.104669e-05
4	Charging	2.708495e+02	1.118279e+01	6.186829e-01	2.160335e-05
4	Charging	2.709376e+02	1.127093e+01	6.196022e-01	2.144938e-05
4	Charging	2.710252e+02	1.135852e+01	6.205292e-01	2.178101e-05
4	Charging	2.711136e+02	1.144689e+01	6.213760e-01	2.163888e-05
4	Charging	2.712015e+02	1.153486e+01	6.222725e-01	2.149676e-05
4	Charging	2.712890e+02	1.162233e+01	6.232147e-01	2.194683e-05
4	Charging	2.713775e+02	1.171079e+01	6.240120e-01	2.146123e-05
4	Charging	2.714650e+02	1.179829e+01	6.248627e-01	2.155598e-05
4	Charging	2.715534e+02	1.188667e+01	6.257477e-01	2.173364e-05
4	Charging	2.716411e+02	1.197444e+01	6.265526e-01	2.153229e-05
4	Charging	2.717288e+02	1.206211e+01	6.275101e-01	2.165073e-05
4	Charging	2.718175e+02	1.215079e+01	6.283455e-01	2.094009e-05
4	Charging	2.719047e+02	1.223806e+01	6.292686e-01	2.147307e-05
4	Charging	2.719929e+02	1.232618e+01	6.300850e-01	2.092825e-05
4	Charging	2.720809e+02	1.241425e+01	6.310768e-01	2.160335e-05
4	Charging	2.721690e+02	1.250230e+01	6.319427e-01	2.182839e-05
4	Charging	2.722572e+02	1.259056e+01	6.327896e-01	2.175732e-05
4	Charging	2.723451e+02	1.267840e+01	6.336708e-01	2.095194e-05
4	Charging	2.724328e+02	1.276612e+01	6.346397e-01	2.179286e-05
4	Charging	2.725214e+02	1.285470e+01	6.354904e-01	2.109406e-05
4	Charging	2.726088e+02	1.294216e+01	6.362267e-01	2.105853e-05
4	Charging	2.726970e+02	1.303028e+01	6.371346e-01	2.136647e-05
4	Charging	2.727855e+02	1.311880e+01	6.381912e-01	2.182839e-05
4	Charging	2.728728e+02	1.320609e+01	6.389542e-01	2.128357e-05
4	Charging	2.729615e+02	1.329479e+01	6.397362e-01	2.095194e-05
4	Charging	2.730495e+02	1.338279e+01	6.405830e-01	2.154413e-05
4	Charging	2.731376e+02	1.347088e+01	6.415062e-01	2.152045e-05
4	Charging	2.732255e+02	1.355883e+01	6.424484e-01	2.131910e-05
4	Charging	2.733129e+02	1.364618e+01	6.434097e-01	2.112959e-05
4	Charging	2.734015e+02	1.373478e+01	6.442337e-01	2.161520e-05
4	Charging	2.734894e+02	1.382272e+01	6.450806e-01	2.142569e-05
4	Charging	2.735776e+02	1.391089e+01	6.458931e-01	2.116513e-05
4	Charging	2.736655e+02	1.399877e+01	6.468735e-01	2.150860e-05
4	Charging	2.737536e+02	1.408692e+01	6.477432e-01	2.111775e-05
4	Charging	2.738412e+02	1.417455e+01	6.485481e-01	2.146123e-05
4	Charging	2.739290e+02	1.426236e+01	6.494141e-01	2.173364e-05
4	Charging	2.740172e+02	1.435053e+01	6.504326e-01	2.185208e-05
4	Charging	2.741052e+02	1.443849e+01	6.512985e-01	2.178101e-05
4	Charging	2.741936e+02	1.452695e+01	6.521645e-01	2.178101e-05
4	Charging	2.742808e+02	1.461415e+01	6.530609e-01	2.153229e-05
4	Charging	2.743695e+02	1.470278e+01	6.540070e-01	2.140201e-05
4	Charging	2.744572e+02	1.479052e+01	6.547508e-01	2.101116e-05
4	Charging	2.745448e+02	1.487812e+01	6.557999e-01	2.124803e-05
4	Charging	2.746330e+02	1.496632e+01	6.565819e-01	2.142569e-05
4	Charging	2.747216e+02	1.505487e+01	6.574173e-01	2.079796e-05
4	Charging	2.748094e+02	1.514276e+01	6.583900e-01	2.178101e-05
4	Charging	2.748971e+02	1.523042e+01	6.591415e-01	2.084534e-05
4	Charging	2.749852e+02	1.531852e+01	6.600342e-01	2.141385e-05
4	Charging	2.750731e+02	1.540646e+01	6.609077e-01	2.174548e-05
4	Charging	2.751612e+02	1.549449e+01	6.618080e-01	2.153229e-05
4	Charging	2.752496e+02	1.558293e+01	6.627846e-01	2.156782e-05
4	Charging	2.753369e+02	1.567024e+01	6.634178e-01	2.095194e-05
4	Charging	2.754253e+02	1.575858e+01	6.644325e-01	2.174548e-05
4	Charging	2.755134e+02	1.584673e+01	6.654243e-01	2.195867e-05
4	Charging	2.756015e+02	1.593483e+01	6.661110e-01	2.137832e-05
4	Charging	2.756897e+02	1.602303e+01	6.670570e-01	2.162704e-05
4	Charging	2.757777e+02	1.611098e+01	6.680565e-01	2.165073e-05
4	Charging	2.758649e+02	1.619823e+01	6.688461e-01	2.175732e-05
4	Charging	2.759530e+02	1.628629e+01	6.697578e-01	2.167442e-05
4	Charging	2.760412e+02	1.637453e+01	6.706619e-01	2.137832e-05
4	Charging	2.761288e+02	1.646213e+01	6.716042e-01	2.172179e-05
4	Charging	2.762172e+02	1.655050e+01	6.723480e-01	2.157966e-05
4	Charging	2.763052e+02	1.663852e+01	6.733208e-01	2.168626e-05
4	Charging	2.763933e+02	1.672660e+01	6.741180e-01	2.153229e-05
4	Charging	2.764816e+02	1.681496e+01	6.749077e-01	2.116513e-05
4	Charging	2.765691e+02	1.690246e+01	6.759415e-01	2.136647e-05
4	Charging	2.766570e+02	1.699033e+01	6.766853e-01	2.128357e-05
4	Charging	2.767452e+02	1.707851e+01	6.776276e-01	2.153229e-05
4	Charging	2.768327e+02	1.716604e+01	6.785622e-01	2.120066e-05
4	Charging	2.769214e+02	1.725472e+01	6.794662e-01	2.155598e-05
4	Charging	2.770096e+02	1.734295e+01	6.803055e-01	2.152045e-05
4	Charging	2.770967e+02	1.743006e+01	6.812134e-01	2.134279e-05
4	Charging	2.771848e+02	1.751812e+01	6.819763e-01	2.123619e-05
4	Charging	2.772728e+02	1.760617e+01	6.828651e-01	2.159151e-05
4	Charging	2.773615e+02	1.769479e+01	6.839104e-01	2.143754e-05
4	Charging	2.774490e+02	1.778232e+01	6.846352e-01	2.122435e-05
4	Charging	2.775372e+02	1.787048e+01	6.854897e-01	2.101116e-05
4	Charging	2.776248e+02	1.795810e+01	6.865234e-01	2.184023e-05
4	Charging	2.777132e+02	1.804647e+01	6.873741e-01	2.155598e-05
4	Charging	2.778013e+02	1.813462e+01	6.882362e-01	2.127172e-05
4	Charging	2.778892e+02	1.822251e+01	6.890869e-01	2.179286e-05
4	Charging	2.779767e+02	1.831005e+01	6.899071e-01	2.118881e-05
4	Charging	2.780652e+02	1.839847e+01	6.909142e-01	2.112959e-05
4	Charging	2.781536e+02	1.848689e+01	6.917038e-01	2.127172e-05
4	Charging	2.782416e+02	1.857493e+01	6.924553e-01	2.142569e-05
4	Charging	2.783293e+02	1.866260e+01	6.934509e-01	2.149676e-05
4	Charging	2.784170e+02	1.875030e+01	6.943817e-01	2.179286e-05
4	Charging	2.785057e+02	1.883899e+01	6.951523e-01	2.130725e-05
4	Charging	2.785934e+02	1.892672e+01	6.961441e-01	2.169810e-05
4	Charging	2.786813e+02	1.901466e+01	6.969795e-01	2.155598e-05
4	Charging	2.787693e+02	1.910264e+01	6.978760e-01	2.169810e-05
4	Charging	2.788569e+02	1.919025e+01	6.987305e-01	2.136647e-05
4	Charging	2.789450e+02	1.927830e+01	6.996422e-01	2.157966e-05
4	Charging	2.790330e+02	1.936636e+01	7.005615e-01	2.195867e-05
4	Charging	2.791210e+02	1.945430e+01	7.014542e-01	2.128357e-05
4	Charging	2.792090e+02	1.954229e+01	7.022552e-01	2.150860e-05
4	Charging	2.792973e+02	1.963065e+01	7.031326e-01	2.152045e-05
4	Charging	2.793847e+02	1.971805e+01	7.039909e-01	2.122435e-05
4	Charging	2.794732e+02	1.980654e+01	7.049828e-01	2.157966e-05
4	Charging	2.795615e+02	1.989480e+01	7.058601e-01	2.135463e-05
4	Charging	2.796491e+02	1.998239e+01	7.065964e-01	2.107038e-05
4	Charging	2.797368e+02	2.007009e+01	7.075081e-01	2.165073e-05
4	Charging	2.798257e+02	2.015899e+01	7.084732e-01	2.121250e-05
4	Charging	2.799136e+02	2.024694e+01	7.094116e-01	2.134279e-05
4	Charging	2.800016e+02	2.033494e+01	7.101135e-01	2.128357e-05
4	Charging	2.800897e+02	2.042302e+01	7.110710e-01	2.166257e-05
4	Charging	2.801772e+02	2.051056e+01	7.119827e-01	2.127172e-05
4	Charging	2.802650e+02	2.059827e+01	7.128334e-01	2.137832e-05
4	Charging	2.803530e+02	2.068635e+01	7.137070e-01	2.180470e-05
4	Charging	2.804407e+02	2.077405e+01	7.144966e-01	2.135463e-05
4	Charging	2.805291e+02	2.086240e+01	7.155533e-01	2.139016e-05
4	Charging	2.806173e+02	2.095066e+01	7.164192e-01	2.174548e-05
4	Charging	2.807052e+02	2.103851e+01	7.171440e-01	2.124803e-05
4	Charging	2.807927e+02	2.112606e+01	7.181206e-01	2.191130e-05
4	Charging	2.808813e+02	2.121459e+01	7.189865e-01	2.131910e-05
4	Charging	2.809691e+02	2.130242e+01	7.199287e-01	2.140201e-05
4	Charging	2.810575e+02	2.139083e+01	7.207451e-01	2.194683e-05
4	Charging	2.811449e+02	2.147824e+01	7.215843e-01	2.133094e-05
4	Charging	2.812327e+02	2.156602e+01	7.224960e-01	2.130725e-05
4	Charging	2.813210e+02	2.165436e+01	7.234230e-01	2.152045e-05
4	Charging	2.814091e+02	2.174246e+01	7.242584e-01	2.148491e-05
4	Charging	2.814976e+02	2.183089e+01	7.251816e-01	2.134279e-05
4	Charging	2.815850e+02	2.191829e+01	7.259903e-01	2.139016e-05
4	Charging	2.816731e+02	2.200643e+01	7.268829e-01	2.186392e-05
4	Charging	2.817607e+02	2.209397e+01	7.277184e-01	2.207711e-05
4	Charging	2.818491e+02	2.218243e+01	7.286301e-01	2.154413e-05
4	Charging	2.819373e+02	2.227062e+01	7.294273e-01	2.130725e-05
4	Charging	2.820250e+02	2.235836e+01	7.304306e-01	2.148491e-05
4	Charging	2.821132e+02	2.244650e+01	7.313347e-01	2.178101e-05
4	Charging	2.822008e+02	2.253407e+01	7.321968e-01	2.174548e-05
4	Charging	2.822890e+02	2.262235e+01	7.330666e-01	2.153229e-05
4	Charging	2.823769e+02	2.271018e+01	7.338600e-01	2.141385e-05
4	Charging	2.824648e+02	2.279811e+01	7.347717e-01	2.117697e-05
4	Charging	2.825534e+02	2.288670e+01	7.357254e-01	2.142569e-05
4	Charging	2.826413e+02	2.297459e+01	7.365608e-01	2.210080e-05
4	Charging	2.827293e+02	2.306265e+01	7.373657e-01	2.156782e-05
4	Charging	2.828176e+02	2.315089e+01	7.382774e-01	2.120066e-05
4	Charging	2.829054e+02	2.323868e+01	7.391319e-01	2.108222e-05
4	Charging	2.829934e+02	2.332670e+01	7.400780e-01	2.107038e-05
4	Charging	2.830815e+02	2.341486e+01	7.409973e-01	2.192314e-05
4	Charging	2.831693e+02	2.350257e+01	7.419052e-01	2.162704e-05
4	Charging	2.832576e+02	2.359089e+01	7.428246e-01	2.169810e-05
4	Charging	2.833447e+02	2.367806e+01	7.435989e-01	2.185208e-05
4	Charging	2.834336e+02	2.376693e+01	7.445335e-01	2.167442e-05
4	Charging	2.835215e+02	2.385485e+01	7.453728e-01	2.175732e-05
4	Charging	2.836092e+02	2.394249e+01	7.463074e-01	2.165073e-05
4	Charging	2.836973e+02	2.403060e+01	7.472496e-01	2.152045e-05
4	Charging	2.837849e+02	2.411817e+01	7.481003e-01	2.174548e-05
4	Charging	2.838736e+02	2.420691e+01	7.489510e-01	2.147307e-05
4	Charging	2.839616e+02	2.429487e+01	7.497597e-01	2.155598e-05
4	Charging	2.840488e+02	2.438208e+01	7.506905e-01	2.123619e-05
4	Charging	2.841369e+02	2.447019e+01	7.516136e-01	2.157966e-05
4	Charging	2.842251e+02	2.455839e+01	7.523766e-01	2.153229e-05
4	Charging	2.843131e+02	2.464637e+01	7.533493e-01	2.168626e-05
4	Charging	2.844014e+02	2.473472e+01	7.542686e-01	2.154413e-05
4	Charging	2.844890e+02	2.482227e+01	7.551003e-01	2.185208e-05
4	Charging	2.845776e+02	2.491091e+01	7.559776e-01	2.141385e-05
4	Charging	2.846652e+02	2.499851e+01	7.568779e-01	2.133094e-05
4	Charging	2.847532e+02	2.508647e+01	7.575645e-01	2.141385e-05
4	Charging	2.848415e+02	2.517477e+01	7.585564e-01	2.195867e-05
4	Charging	2.849290e+02	2.526228e+01	7.594604e-01	2.205342e-05
4	Charging	2.850169e+02	2.535020e+01	7.603798e-01	2.134279e-05
4	Charging	2.851053e+02	2.543866e+01	7.612267e-01	2.166257e-05
4	Charging	2.851929e+02	2.552622e+01	7.621994e-01	2.146123e-05
4	Charging	2.852817e+02	2.561503e+01	7.628975e-01	2.186392e-05
4	Charging	2.853693e+02	2.570258e+01	7.639084e-01	2.128357e-05
4	Charging	2.854574e+02	2.579073e+01	7.647591e-01	2.187576e-05
4	Charging	2.855455e+02	2.587880e+01	7.656555e-01	2.124803e-05
4	Charging	2.856331e+02	2.596642e+01	7.665176e-01	2.159151e-05
4	Charging	2.857209e+02	2.605427e+01	7.673721e-01	2.182839e-05
4	Charging	2.858090e+02	2.614228e+01	7.683029e-01	2.197051e-05
4	Charging	2.858968e+02	2.623007e+01	7.691536e-01	2.174548e-05
4	Charging	2.859849e+02	2.631820e+01	7.699127e-01	2.128357e-05
4	Charging	2.860728e+02	2.640611e+01	7.710075e-01	2.186392e-05
4	Charging	2.861608e+02	2.649409e+01	7.717476e-01	2.154413e-05
4	Charging	2.862488e+02	2.658210e+01	7.726746e-01	2.123619e-05
4	Charging	2.863367e+02	2.667007e+01	7.736015e-01	2.186392e-05
4	Charging	2.864250e+02	2.675833e+01	7.742958e-01	2.103484e-05
4	Charging	2.865128e+02	2.684610e+01	7.752647e-01	2.168626e-05
4	Charging	2.866013e+02	2.693460e+01	7.761536e-01	2.186392e-05
4	Charging	2.866891e+02	2.702239e+01	7.771378e-01	2.155598e-05
4	Charging	2.867769e+02	2.711025e+01	7.779465e-01	2.136647e-05
4	Charging	2.868651e+02	2.719846e+01	7.789383e-01	2.202973e-05
4	Charging	2.869534e+02	2.728674e+01	7.796822e-01	2.124803e-05
4	Charging	2.870408e+02	2.737414e+01	7.806854e-01	2.184023e-05
4	Charging	2.871291e+02	2.746238e+01	7.815895e-01	2.175732e-05
4	Charging	2.872171e+02	2.755038e+01	7.823563e-01	2.137832e-05
4	Charging	2.873048e+02	2.763815e+01	7.833138e-01	2.191130e-05
4	Charging	2.873931e+02	2.772638e+01	7.841263e-01	2.078612e-05
4	Charging	2.874816e+02	2.781489e+01	7.849693e-01	2.153229e-05
4	Charging	2.875694e+02	2.790271e+01	7.858963e-01	2.148491e-05
4	Charging	2.876572e+02	2.799054e+01	7.868156e-01	2.140201e-05
4	Charging	2.877457e+02	2.807898e+01	7.876968e-01	2.166257e-05
4	Charging	2.878330e+02	2.816635e+01	7.884750e-01	2.169810e-05
4	Charging	2.879209e+02	2.825420e+01	7.893028e-01	2.120066e-05
4	Charging	2.880091e+02	2.834246e+01	7.901840e-01	2.161520e-05
4	Charging	2.880967e+02	2.843005e+01	7.911644e-01	2.147307e-05
4	Charging	2.881856e+02	2.851893e+01	7.920303e-01	2.214817e-05
4	Charging	2.882733e+02	2.860663e+01	7.929878e-01	2.194683e-05
4	Charging	2.883612e+02	2.869448e+01	7.937126e-01	2.152045e-05
4	Charging	2.884492e+02	2.878247e+01	7.946205e-01	2.163888e-05
4	Charging	2.885371e+02	2.887037e+01	7.955284e-01	2.184023e-05
4	Charging	2.886251e+02	2.895840e+01	7.964325e-01	2.139016e-05
4	Charging	2.887128e+02	2.904609e+01	7.972450e-01	2.170995e-05
4	Charging	2.888012e+02	2.913450e+01	7.981300e-01	2.133094e-05
4	Charging	2.888890e+02	2.922234e+01	7.990456e-01	2.167442e-05
4	Charging	2.889775e+02	2.931078e+01	7.999229e-01	2.197051e-05
4	Charging	2.890648e+02	2.939808e+01	8.007965e-01	2.170995e-05
4	Charging	2.891528e+02	2.948612e+01	8.017616e-01	2.148491e-05
4	Charging	2.892416e+02	2.957490e+01	8.026314e-01	2.172179e-05
4	Charging	2.893294e+02	2.966269e+01	8.034325e-01	2.112959e-05
4	Charging	2.894174e+02	2.975070e+01	8.043556e-01	2.143754e-05
4	Charging	2.895054e+02	2.983871e+01	8.052101e-01	2.124803e-05
4	Charging	2.895931e+02	2.992643e+01	8.060799e-01	2.186392e-05
4	Charging	2.896807e+02	3.001404e+01	8.069420e-01	2.155598e-05
4	Charging	2.897695e+02	3.010277e+01	8.077965e-01	2.144938e-05
4	Charging	2.898571e+02	3.019039e+01	8.087158e-01	2.170995e-05
4	Charging	2.899455e+02	3.027878e+01	8.095665e-01	2.195867e-05
4	Charging	2.900328e+02	3.036616e+01	8.104286e-01	2.146123e-05
4	Charging	2.901207e+02	3.045405e+01	8.113060e-01	2.201789e-05
4	Charging	2.902093e+02	3.054262e+01	8.122597e-01	2.120066e-05
4	Charging	2.902968e+02	3.063009e+01	8.130989e-01	2.173364e-05
4	Charging	2.903853e+02	3.071863e+01	8.139572e-01	2.187576e-05
4	Charging	2.904732e+02	3.080651e+01	8.148689e-01	2.155598e-05
4	Charging	2.905614e+02	3.089469e+01	8.157463e-01	2.170995e-05
4	Charging	2.906489e+02	3.098220e+01	8.167229e-01	2.195867e-05
4	Charging	2.907370e+02	3.107036e+01	8.175049e-01	2.181654e-05
4	Charging	2.908252e+02	3.115853e+01	8.183136e-01	2.127172e-05
4	Charging	2.909132e+02	3.124648e+01	8.192711e-01	2.134279e-05
4	Charging	2.910016e+02	3.133491e+01	8.201294e-01	2.163888e-05
4	Charging	2.910887e+02	3.142198e+01	8.210335e-01	2.194683e-05
4	Charging	2.911767e+02	3.151003e+01	8.219299e-01	2.169810e-05
4	Charging	2.912649e+02	3.159822e+01	8.229027e-01	2.163888e-05
4	Charging	2.913530e+02	3.168635e+01	8.236313e-01	2.147307e-05
4	Charging	2.914415e+02	3.177483e+01	8.245697e-01	2.155598e-05
4	Charging	2.915291e+02	3.186245e+01	8.254662e-01	2.219555e-05
4	Charging	2.916171e+02	3.195038e+01	8.263626e-01	2.166257e-05
4	Charging	2.917051e+02	3.203843e+01	8.272133e-01	2.167442e-05
4	Charging	2.917931e+02	3.212644e+01	8.280640e-01	2.189945e-05
4	Charging	2.918813e+02	3.221457e+01	8.290024e-01	2.188761e-05
4	Charging	2.919690e+02	3.230237e+01	8.298416e-01	2.146123e-05
4	Charging	2.920574e+02	3.239074e+01	8.306961e-01	2.174548e-05
4	Charging	2.921449e+02	3.247824e+01	8.315887e-01	2.173364e-05
4	Charging	2.922329e+02	3.256619e+01	8.324776e-01	2.104669e-05
4	Charging	2.923217e+02	3.265498e+01	8.333664e-01	2.181654e-05
4	Charging	2.924094e+02	3.274274e+01	8.343010e-01	2.153229e-05
4	Charging	2.924977e+02	3.283098e+01	8.352203e-01	2.165073e-05
4	Charging	2.925852e+02	3.291855e+01	8.360138e-01	2.137832e-05
4	Charging	2.926736e+02	3.300689e+01	8.368187e-01	2.180470e-05
4	Charging	2.927614e+02	3.309475e+01	8.378372e-01	2.187576e-05
4	Charging	2.928490e+02	3.318229e+01	8.385963e-01	2.150860e-05
4	Charging	2.929370e+02	3.327036e+01	8.395157e-01	2.181654e-05
4	Charging	2.930255e+02	3.335882e+01	8.404007e-01	2.155598e-05
4	Charging	2.931132e+02	3.344648e+01	8.412094e-01	2.137832e-05
4	Charging	2.932015e+02	3.353481e+01	8.420944e-01	2.162704e-05
4	Charging	2.932889e+02	3.362218e+01	8.429680e-01	2.189945e-05
4	Charging	2.933769e+02	3.371025e+01	8.439331e-01	2.154413e-05
4	Charging	2.934652e+02	3.379848e+01	8.447495e-01	2.150860e-05
4	Charging	2.935530e+02	3.388632e+01	8.456306e-01	2.162704e-05
4	Charging	2.936413e+02	3.397464e+01	8.465080e-01	2.178101e-05
4	Charging	2.937287e+02	3.406202e+01	8.474579e-01	2.148491e-05
4	Charging	2.938176e+02	3.415089e+01	8.482895e-01	2.174548e-05
4	Charging	2.939050e+02	3.423829e+01	8.491211e-01	2.136647e-05
4	Charging	2.939933e+02	3.432660e+01	8.500519e-01	2.115328e-05
4	Charging	2.940807e+02	3.441405e+01	8.509140e-01	2.175732e-05
4	Charging	2.941692e+02	3.450250e+01	8.518105e-01	2.110591e-05
4	Charging	2.942574e+02	3.459071e+01	8.526878e-01	2.218371e-05
4	Charging	2.943448e+02	3.467811e+01	8.535423e-01	2.139016e-05
4	Charging	2.944334e+02	3.476669e+01	8.544655e-01	2.172179e-05
4	Charging	2.945212e+02	3.485454e+01	8.553200e-01	2.189945e-05
4	Charging	2.946093e+02	3.494265e+01	8.561935e-01	2.149676e-05
4	Charging	2.946970e+02	3.503036e+01	8.570251e-01	2.172179e-05
4	Charging	2.947856e+02	3.511887e+01	8.580627e-01	2.179286e-05
4	Charging	2.948734e+02	3.520675e+01	8.587685e-01	2.185208e-05
4	Charging	2.949614e+02	3.529474e+01	8.596687e-01	2.133094e-05
4	Charging	2.950493e+02	3.538264e+01	8.606834e-01	2.192314e-05
4	Charging	2.951370e+02	3.547029e+01	8.614922e-01	2.161520e-05
4	Charging	2.952251e+02	3.555846e+01	8.623772e-01	2.178101e-05
4	Charging	2.953132e+02	3.564651e+01	8.633537e-01	2.174548e-05
4	Charging	2.954014e+02	3.573468e+01	8.641472e-01	2.201789e-05
