Cycle number	Half cycle number	Elapsed time (s)	Potential (V)	Current (A)
1	1	1.094864e+02	9.260178e-01	2.002192e-05
1	1	1.095752e+02	9.266815e-01	2.002132e-05
1	1	1.096624e+02	9.274483e-01	2.001739e-05
1	1	1.097507e+02	9.281349e-01	2.001941e-05
1	1	1.098386e+02	9.287910e-01	2.002108e-05
1	1	1.099273e+02	9.295197e-01	2.002263e-05
1	1	1.100147e+02	9.302788e-01	2.002013e-05
1	1	1.101026e+02	9.308891e-01	2.002311e-05
1	1	1.101907e+02	9.316673e-01	2.001965e-05
1	1	1.102784e+02	9.323845e-01	2.002120e-05
1	1	1.103665e+02	9.331093e-01	2.002048e-05
1	1	1.104545e+02	9.338379e-01	2.002037e-05
1	1	1.105425e+02	9.344978e-01	2.001727e-05
1	1	1.106305e+02	9.351158e-01	2.001452e-05
1	1	1.107192e+02	9.359245e-01	2.002048e-05
1	1	1.108065e+02	9.366608e-01	2.001798e-05
1	1	1.108948e+02	9.373055e-01	2.001810e-05
1	1	1.109831e+02	9.379654e-01	2.002513e-05
1	1	1.110711e+02	9.386978e-01	2.002120e-05
1	1	1.111586e+02	9.395370e-01	2.002180e-05
1	1	1.112473e+02	9.402504e-01	2.002287e-05
1	1	1.113346e+02	9.407921e-01	2.001691e-05
1	1	1.114226e+02	9.415550e-01	2.001870e-05
1	1	1.115104e+02	9.423676e-01	2.002382e-05
1	1	1.115985e+02	9.430962e-01	2.002120e-05
1	1	1.116869e+02	9.437103e-01	2.002347e-05
1	1	1.117748e+02	9.444771e-01	2.002120e-05
1	1	1.118625e+02	9.451637e-01	2.001929e-05
1	1	1.119512e+02	9.458923e-01	2.002323e-05
1	1	1.120390e+02	9.465485e-01	2.001917e-05
1	1	1.121272e+02	9.472313e-01	2.002025e-05
1	1	1.122153e+02	9.480133e-01	2.001977e-05
1	1	1.123026e+02	9.486580e-01	2.002025e-05
1	1	1.123907e+02	9.493484e-01	2.002001e-05
1	1	1.124789e+02	9.500999e-01	2.002299e-05
1	1	1.125663e+02	9.507637e-01	2.002180e-05
1	1	1.126547e+02	9.515266e-01	2.002096e-05
1	1	1.127429e+02	9.521980e-01	2.002239e-05
1	1	1.128310e+02	9.529991e-01	2.002013e-05
1	1	1.129191e+02	9.536018e-01	2.002001e-05
1	1	1.130070e+02	9.543762e-01	2.002192e-05
1	1	1.130952e+02	9.550323e-01	2.002132e-05
1	1	1.131828e+02	9.557228e-01	2.002156e-05
1	1	1.132705e+02	9.564743e-01	2.002072e-05
1	1	1.133584e+02	9.572334e-01	2.001894e-05
1	1	1.134473e+02	9.578934e-01	2.002227e-05
1	1	1.135350e+02	9.586449e-01	2.002108e-05
1	1	1.136233e+02	9.593582e-01	2.002227e-05
1	1	1.137111e+02	9.599266e-01	2.001929e-05
1	1	1.137988e+02	9.607353e-01	2.002144e-05
1	1	1.138866e+02	9.614563e-01	2.001965e-05
1	1	1.139747e+02	9.621735e-01	2.002203e-05
1	1	1.140625e+02	9.629173e-01	2.001750e-05
1	1	1.141505e+02	9.635925e-01	2.001846e-05
1	1	1.142390e+02	9.641914e-01	2.002335e-05
1	1	1.143272e+02	9.650269e-01	2.002084e-05
1	1	1.144147e+02	9.656525e-01	2.002215e-05
1	1	1.145025e+02	9.663391e-01	2.002180e-05
1	1	1.145912e+02	9.671593e-01	2.001905e-05
1	1	1.146789e+02	9.678230e-01	2.002144e-05
1	1	1.147667e+02	9.684525e-01	2.002001e-05
1	1	1.148550e+02	9.691887e-01	2.001715e-05
1	1	1.149430e+02	9.698448e-01	2.002156e-05
1	1	1.150309e+02	9.705658e-01	2.001870e-05
1	1	1.151187e+02	9.712677e-01	2.002060e-05
1	1	1.152072e+02	9.721107e-01	2.002156e-05
1	1	1.152950e+02	9.727211e-01	2.002168e-05
1	1	1.153832e+02	9.734268e-01	2.001870e-05
1	1	1.154712e+02	9.742241e-01	2.001989e-05
1	1	1.155586e+02	9.749413e-01	2.002394e-05
1	1	1.156467e+02	9.756050e-01	2.001846e-05
1	1	1.157351e+02	9.762802e-01	2.002001e-05
1	1	1.158227e+02	9.769516e-01	2.001977e-05
1	1	1.159111e+02	9.776154e-01	2.002120e-05
1	1	1.159989e+02	9.783058e-01	2.001929e-05
1	1	1.160871e+02	9.791451e-01	2.002060e-05
1	1	1.161752e+02	9.798317e-01	2.002072e-05
1	1	1.162629e+02	9.805756e-01	2.001989e-05
1	1	1.163507e+02	9.812775e-01	2.001858e-05
1	1	1.164391e+02	9.819412e-01	2.002144e-05
1	1	1.165272e+02	9.826736e-01	2.002013e-05
1	1	1.166150e+02	9.833679e-01	2.002037e-05
1	1	1.167026e+02	9.841385e-01	2.001882e-05
1	1	1.167907e+02	9.847260e-01	2.001870e-05
1	1	1.168787e+02	9.854279e-01	2.001965e-05
1	1	1.169664e+02	9.860725e-01	2.001977e-05
1	1	1.170552e+02	9.869576e-01	2.002060e-05
1	1	1.171425e+02	9.875984e-01	2.002144e-05
1	1	1.172304e+02	9.882545e-01	2.002120e-05
1	1	1.173188e+02	9.889717e-01	2.002370e-05
1	1	1.174070e+02	9.897499e-01	2.002347e-05
1	1	1.174950e+02	9.903793e-01	2.001953e-05
1	1	1.175826e+02	9.910927e-01	2.001977e-05
1	1	1.176707e+02	9.917984e-01	2.002227e-05
1	1	1.177584e+02	9.925385e-01	2.001715e-05
1	1	1.178469e+02	9.931679e-01	2.002192e-05
1	1	1.179348e+02	9.939232e-01	2.001739e-05
1	1	1.180232e+02	9.946022e-01	2.001977e-05
1	1	1.181109e+02	9.953499e-01	2.001953e-05
1	1	1.181984e+02	9.961052e-01	2.002060e-05
1	1	1.182872e+02	9.968147e-01	2.002227e-05
1	1	1.183746e+02	9.973602e-01	2.002168e-05
1	1	1.184624e+02	9.981232e-01	2.002132e-05
1	1	1.185504e+02	9.988594e-01	2.002108e-05
1	1	1.186392e+02	9.995079e-01	2.001953e-05
1	1	1.187268e+02	1.000259e+00	2.002132e-05
1	2	1.188153e+02	9.962959e-01	-1.850057e-05
1	2	1.189030e+02	9.953079e-01	-1.997387e-05
1	2	1.189909e+02	9.943085e-01	-1.997495e-05
1	2	1.190786e+02	9.934769e-01	-1.997375e-05
1	2	1.191673e+02	9.926453e-01	-1.997399e-05
1	2	1.192543e+02	9.918137e-01	-1.997364e-05
1	2	1.193425e+02	9.909973e-01	-1.997185e-05
1	2	1.194309e+02	9.901810e-01	-1.997566e-05
1	2	1.195185e+02	9.891396e-01	-1.997399e-05
1	2	1.196063e+02	9.884377e-01	-1.996899e-05
1	2	1.196949e+02	9.875183e-01	-1.997292e-05
1	2	1.197831e+02	9.867516e-01	-1.997221e-05
1	2	1.198709e+02	9.858665e-01	-1.997364e-05
1	2	1.199593e+02	9.850082e-01	-1.997232e-05
1	2	1.200473e+02	9.841843e-01	-1.997221e-05
1	2	1.201349e+02	9.833717e-01	-1.997542e-05
1	2	1.202227e+02	9.824677e-01	-1.997471e-05
1	2	1.203106e+02	9.817047e-01	-1.997232e-05
1	2	1.203989e+02	9.808540e-01	-1.997638e-05
1	2	1.204873e+02	9.800453e-01	-1.997209e-05
1	2	1.205752e+02	9.792442e-01	-1.997316e-05
1	2	1.206627e+02	9.783745e-01	-1.997077e-05
1	2	1.207505e+02	9.775467e-01	-1.997423e-05
1	2	1.208384e+02	9.767227e-01	-1.997387e-05
1	2	1.209267e+02	9.759331e-01	-1.997137e-05
1	2	1.210151e+02	9.751015e-01	-1.997232e-05
1	2	1.211031e+02	9.743042e-01	-1.997519e-05
1	2	1.211908e+02	9.734650e-01	-1.997209e-05
1	2	1.212785e+02	9.726257e-01	-1.997316e-05
1	2	1.213669e+02	9.718475e-01	-1.997399e-05
1	2	1.214551e+02	9.709702e-01	-1.997530e-05
1	2	1.215427e+02	9.701843e-01	-1.997101e-05
1	2	1.216306e+02	9.693642e-01	-1.997471e-05
1	2	1.217187e+02	9.685173e-01	-1.997542e-05
1	2	1.218065e+02	9.677429e-01	-1.996875e-05
1	2	1.218947e+02	9.669189e-01	-1.997352e-05
1	2	1.219829e+02	9.661484e-01	-1.997387e-05
1	2	1.220706e+02	9.654274e-01	-1.997185e-05
1	2	1.221587e+02	9.645538e-01	-1.997280e-05
1	2	1.222473e+02	9.637146e-01	-1.997006e-05
1	2	1.223349e+02	9.629517e-01	-1.997590e-05
1	2	1.224231e+02	9.620705e-01	-1.997423e-05
1	2	1.225106e+02	9.612083e-01	-1.997221e-05
1	2	1.225991e+02	9.604721e-01	-1.997316e-05
1	2	1.226870e+02	9.595947e-01	-1.997435e-05
1	2	1.227746e+02	9.587173e-01	-1.997530e-05
1	2	1.228627e+02	9.580269e-01	-1.997340e-05
1	2	1.229507e+02	9.572639e-01	-1.997244e-05
1	2	1.230384e+02	9.564056e-01	-1.997542e-05
1	2	1.231268e+02	9.556885e-01	-1.997602e-05
1	2	1.232151e+02	9.549141e-01	-1.997721e-05
1	2	1.233033e+02	9.539261e-01	-1.997352e-05
1	2	1.233913e+02	9.533043e-01	-1.997340e-05
1	2	1.234786e+02	9.523811e-01	-1.997185e-05
1	2	1.235667e+02	9.515495e-01	-1.997197e-05
1	2	1.236554e+02	9.507828e-01	-1.997244e-05
1	2	1.237428e+02	9.500313e-01	-1.997566e-05
1	2	1.238308e+02	9.492760e-01	-1.997411e-05
1	2	1.239192e+02	9.484596e-01	-1.997256e-05
1	2	1.240068e+02	9.475784e-01	-1.997173e-05
1	2	1.240950e+02	9.467621e-01	-1.997590e-05
1	2	1.241830e+02	9.459763e-01	-1.997280e-05
1	2	1.242707e+02	9.452057e-01	-1.997328e-05
1	2	1.243585e+02	9.443550e-01	-1.997304e-05
1	2	1.244466e+02	9.435997e-01	-1.997507e-05
1	2	1.245349e+02	9.427643e-01	-1.997054e-05
1	2	1.246228e+02	9.419441e-01	-1.997328e-05
1	2	1.247108e+02	9.412346e-01	-1.997352e-05
1	2	1.247991e+02	9.404068e-01	-1.997411e-05
1	2	1.248874e+02	9.396133e-01	-1.997530e-05
1	2	1.249745e+02	9.387321e-01	-1.997113e-05
1	2	1.250624e+02	9.380150e-01	-1.997209e-05
1	2	1.251508e+02	9.371910e-01	-1.997387e-05
1	2	1.252386e+02	9.365082e-01	-1.997674e-05
1	2	1.253268e+02	9.355698e-01	-1.997530e-05
1	2	1.254149e+02	9.347992e-01	-1.997185e-05
1	2	1.255028e+02	9.339714e-01	-1.997447e-05
1	2	1.255910e+02	9.331322e-01	-1.997197e-05
1	2	1.256793e+02	9.324417e-01	-1.997089e-05
1	2	1.257670e+02	9.316368e-01	-1.997435e-05
1	2	1.258550e+02	9.308281e-01	-1.997399e-05
1	2	1.259425e+02	9.300575e-01	-1.997244e-05
1	2	1.260303e+02	9.292603e-01	-1.997256e-05
1	2	1.261184e+02	9.284668e-01	-1.997197e-05
1	2	1.262070e+02	9.277115e-01	-1.997113e-05
1	2	1.262949e+02	9.268379e-01	-1.997435e-05
1	2	1.263826e+02	9.260674e-01	-1.997364e-05
1	2	1.264710e+02	9.253273e-01	-1.997352e-05
1	2	1.265593e+02	9.244232e-01	-1.997185e-05
1	2	1.266465e+02	9.236832e-01	-1.997018e-05
1	2	1.267346e+02	9.229889e-01	-1.997125e-05
1	2	1.268225e+02	9.221497e-01	-1.997280e-05
1	2	1.269105e+02	9.213142e-01	-1.997435e-05
1	2	1.269988e+02	9.205399e-01	-1.997590e-05
1	2	1.270869e+02	9.197083e-01	-1.996982e-05
1	2	1.271748e+02	9.188499e-01	-1.996994e-05
1	2	1.272630e+02	9.181061e-01	-1.997232e-05
1	2	1.273506e+02	9.173813e-01	-1.997495e-05
1	2	1.274391e+02	9.166794e-01	-1.997101e-05
1	2	1.275270e+02	9.157677e-01	-1.997304e-05
1	2	1.276145e+02	9.150581e-01	-1.997435e-05
1	2	1.277032e+02	9.140701e-01	-1.997316e-05
1	2	1.277913e+02	9.133453e-01	-1.997566e-05
1	2	1.278793e+02	9.126244e-01	-1.997232e-05
1	2	1.279670e+02	9.118004e-01	-1.997280e-05
1	2	1.280548e+02	9.110031e-01	-1.997411e-05
1	2	1.281431e+02	9.102859e-01	-1.997519e-05
1	2	1.282308e+02	9.094276e-01	-1.997256e-05
1	2	1.283184e+02	9.086914e-01	-1.997077e-05
1	2	1.284066e+02	9.078598e-01	-1.997292e-05
1	2	1.284944e+02	9.070663e-01	-1.997304e-05
1	2	1.285828e+02	9.061928e-01	-1.997221e-05
1	2	1.286709e+02	9.055023e-01	-1.997268e-05
1	2	1.287593e+02	9.047585e-01	-1.997387e-05
1	2	1.288472e+02	9.039116e-01	-1.997495e-05
1	2	1.289346e+02	9.031410e-01	-1.997590e-05
1	2	1.290230e+02	9.023628e-01	-1.997364e-05
1	2	1.291104e+02	9.015617e-01	-1.996827e-05
1	2	1.291988e+02	9.008789e-01	-1.997340e-05
1	2	1.292868e+02	8.999519e-01	-1.997066e-05
1	2	1.293747e+02	8.991585e-01	-1.997375e-05
1	2	1.294631e+02	8.984299e-01	-1.997399e-05
1	2	1.295507e+02	8.976173e-01	-1.997352e-05
1	2	1.296393e+02	8.968506e-01	-1.997244e-05
1	2	1.297266e+02	8.961296e-01	-1.997161e-05
1	2	1.298144e+02	8.952637e-01	-1.997089e-05
1	2	1.299027e+02	8.943710e-01	-1.997387e-05
1	2	1.299911e+02	8.937492e-01	-1.997077e-05
1	2	1.300785e+02	8.929367e-01	-1.997185e-05
1	2	1.301666e+02	8.922043e-01	-1.997256e-05
1	2	1.302549e+02	8.912888e-01	-1.997364e-05
1	2	1.303432e+02	8.905220e-01	-1.997185e-05
1	2	1.304305e+02	8.897705e-01	-1.997483e-05
1	2	1.305188e+02	8.889427e-01	-1.997149e-05
1	2	1.306071e+02	8.881073e-01	-1.997280e-05
1	2	1.306953e+02	8.873444e-01	-1.997471e-05
1	2	1.307828e+02	8.865814e-01	-1.997256e-05
1	2	1.308708e+02	8.858528e-01	-1.997209e-05
1	2	1.309591e+02	8.851013e-01	-1.997232e-05
1	2	1.310473e+02	8.842621e-01	-1.997316e-05
1	2	1.311348e+02	8.834648e-01	-1.997316e-05
1	2	1.312229e+02	8.826447e-01	-1.997232e-05
1	2	1.313113e+02	8.819771e-01	-1.997554e-05
1	2	1.313987e+02	8.811378e-01	-1.997221e-05
1	2	1.314870e+02	8.802681e-01	-1.997256e-05
1	2	1.315747e+02	8.795853e-01	-1.997483e-05
1	2	1.316632e+02	8.788414e-01	-1.997209e-05
1	2	1.317507e+02	8.780174e-01	-1.997077e-05
1	2	1.318384e+02	8.773117e-01	-1.997459e-05
1	2	1.319269e+02	8.764420e-01	-1.997256e-05
1	2	1.320149e+02	8.756371e-01	-1.997411e-05
1	2	1.321025e+02	8.748474e-01	-1.997662e-05
1	2	1.321910e+02	8.741074e-01	-1.997340e-05
1	2	1.322787e+02	8.733521e-01	-1.997364e-05
1	2	1.323667e+02	8.725853e-01	-1.997280e-05
1	2	1.324552e+02	8.717728e-01	-1.997328e-05
1	2	1.325424e+02	8.710060e-01	-1.997030e-05
1	2	1.326306e+02	8.701706e-01	-1.997340e-05
1	2	1.327186e+02	8.693848e-01	-1.997125e-05
1	2	1.328069e+02	8.686714e-01	-1.997209e-05
1	2	1.328950e+02	8.678741e-01	-1.997244e-05
1	2	1.329832e+02	8.670235e-01	-1.997495e-05
1	2	1.330704e+02	8.663101e-01	-1.997161e-05
1	2	1.331587e+02	8.654976e-01	-1.997459e-05
1	2	1.332468e+02	8.647919e-01	-1.997554e-05
1	2	1.333348e+02	8.639641e-01	-1.997185e-05
1	2	1.334228e+02	8.632889e-01	-1.997280e-05
1	2	1.335114e+02	8.624954e-01	-1.997435e-05
1	2	1.335992e+02	8.616409e-01	-1.997066e-05
1	2	1.336870e+02	8.609467e-01	-1.997244e-05
1	2	1.337749e+02	8.600731e-01	-1.997209e-05
1	2	1.338623e+02	8.593102e-01	-1.996922e-05
1	2	1.339508e+02	8.584404e-01	-1.997495e-05
1	2	1.340387e+02	8.578186e-01	-1.997101e-05
1	2	1.341265e+02	8.569260e-01	-1.997328e-05
1	2	1.342150e+02	8.562050e-01	-1.997149e-05
1	2	1.343030e+02	8.553581e-01	-1.997519e-05
1	2	1.343912e+02	8.546600e-01	-1.997507e-05
1	2	1.344790e+02	8.537750e-01	-1.996994e-05
1	2	1.345667e+02	8.529434e-01	-1.997161e-05
1	2	1.346548e+02	8.522606e-01	-1.997089e-05
1	2	1.347432e+02	8.515091e-01	-1.997149e-05
1	2	1.348305e+02	8.507347e-01	-1.997185e-05
1	2	1.349192e+02	8.499489e-01	-1.997054e-05
1	2	1.350064e+02	8.491058e-01	-1.997054e-05
1	2	1.350951e+02	8.483620e-01	-1.997375e-05
1	2	1.351832e+02	8.475761e-01	-1.997423e-05
1	2	1.352712e+02	8.468628e-01	-1.997328e-05
1	2	1.353591e+02	8.460541e-01	-1.997221e-05
1	2	1.354466e+02	8.452644e-01	-1.997304e-05
1	2	1.355347e+02	8.445549e-01	-1.997268e-05
1	2	1.356232e+02	8.437729e-01	-1.997197e-05
1	2	1.357105e+02	8.429413e-01	-1.997268e-05
1	2	1.357991e+02	8.421745e-01	-1.997459e-05
1	2	1.358868e+02	8.413849e-01	-1.997423e-05
1	2	1.359752e+02	8.406258e-01	-1.997089e-05
1	2	1.360628e+02	8.399391e-01	-1.997316e-05
1	2	1.361506e+02	8.390274e-01	-1.997471e-05
1	2	1.362389e+02	8.383217e-01	-1.997316e-05
1	2	1.363264e+02	8.375206e-01	-1.997077e-05
1	2	1.364153e+02	8.368416e-01	-1.997745e-05
1	2	1.365032e+02	8.359489e-01	-1.997364e-05
1	2	1.365909e+02	8.351860e-01	-1.997232e-05
1	2	1.366791e+02	8.344917e-01	-1.997423e-05
1	2	1.367673e+02	8.337059e-01	-1.997614e-05
1	2	1.368550e+02	8.328514e-01	-1.997173e-05
1	2	1.369428e+02	8.322029e-01	-1.997828e-05
1	2	1.370308e+02	8.314018e-01	-1.997530e-05
1	2	1.371185e+02	8.306465e-01	-1.997316e-05
1	2	1.372068e+02	8.297577e-01	-1.997209e-05
1	2	1.372952e+02	8.291054e-01	-1.997435e-05
1	2	1.373832e+02	8.282585e-01	-1.997221e-05
1	2	1.374711e+02	8.274765e-01	-1.997328e-05
1	2	1.375584e+02	8.266144e-01	-1.997268e-05
1	2	1.376471e+02	8.259735e-01	-1.997375e-05
1	2	1.377351e+02	8.250847e-01	-1.997054e-05
1	2	1.378226e+02	8.244133e-01	-1.997340e-05
1	2	1.379106e+02	8.235741e-01	-1.996982e-05
1	2	1.379991e+02	8.228455e-01	-1.997149e-05
1	2	1.380871e+02	8.220291e-01	-1.997554e-05
1	2	1.381744e+02	8.213234e-01	-1.997089e-05
1	2	1.382626e+02	8.204880e-01	-1.997364e-05
1	2	1.383508e+02	8.196754e-01	-1.997399e-05
1	2	1.384389e+02	8.189621e-01	-1.997209e-05
1	2	1.385264e+02	8.181229e-01	-1.997089e-05
1	2	1.386144e+02	8.173561e-01	-1.997268e-05
1	2	1.387031e+02	8.165245e-01	-1.997697e-05
1	2	1.387910e+02	8.158951e-01	-1.997221e-05
1	2	1.388791e+02	8.150826e-01	-1.997411e-05
1	2	1.389665e+02	8.142967e-01	-1.997316e-05
1	2	1.390549e+02	8.135643e-01	-1.997197e-05
1	2	1.391431e+02	8.127670e-01	-1.997316e-05
1	2	1.392305e+02	8.120804e-01	-1.997089e-05
1	2	1.393187e+02	8.112793e-01	-1.997292e-05
1	2	1.394065e+02	8.104935e-01	-1.997352e-05
1	2	1.394949e+02	8.097343e-01	-1.996958e-05
1	2	1.395833e+02	8.089142e-01	-1.997280e-05
1	2	1.396708e+02	8.082008e-01	-1.997375e-05
1	2	1.397593e+02	8.073654e-01	-1.997328e-05
1	2	1.398469e+02	8.065910e-01	-1.997340e-05
1	2	1.399352e+02	8.058319e-01	-1.997161e-05
1	2	1.400227e+02	8.049850e-01	-1.997018e-05
1	2	1.401111e+02	8.041496e-01	-1.997352e-05
1	2	1.401993e+02	8.035507e-01	-1.997316e-05
1	2	1.402871e+02	8.028336e-01	-1.997435e-05
1	2	1.403749e+02	8.019791e-01	-1.997554e-05
1	2	1.404628e+02	8.011971e-01	-1.997149e-05
1	2	1.405508e+02	8.004913e-01	-1.997089e-05
1	2	1.406391e+02	7.995720e-01	-1.997089e-05
1	2	1.407273e+02	7.988243e-01	-1.997519e-05
1	2	1.408148e+02	7.980881e-01	-1.997089e-05
1	2	1.409032e+02	7.974243e-01	-1.997030e-05
1	2	1.409909e+02	7.964363e-01	-1.997328e-05
1	2	1.410788e+02	7.959976e-01	-1.997387e-05
1	2	1.411666e+02	7.951088e-01	-1.997387e-05
1	2	1.412552e+02	7.942314e-01	-1.997137e-05
1	2	1.413428e+02	7.934990e-01	-1.997542e-05
1	2	1.414306e+02	7.926102e-01	-1.997387e-05
1	2	1.415188e+02	7.919006e-01	-1.997495e-05
1	2	1.416064e+02	7.912941e-01	-1.997435e-05
1	2	1.416953e+02	7.904930e-01	-1.997244e-05
1	2	1.417833e+02	7.896271e-01	-1.997113e-05
1	2	1.418712e+02	7.888069e-01	-1.997507e-05
1	2	1.419589e+02	7.881165e-01	-1.997137e-05
1	2	1.420473e+02	7.873459e-01	-1.997423e-05
1	2	1.421347e+02	7.864609e-01	-1.997221e-05
1	2	1.422226e+02	7.858353e-01	-1.997292e-05
1	2	1.423106e+02	7.848854e-01	-1.997459e-05
1	2	1.423987e+02	7.843323e-01	-1.997232e-05
1	2	1.424865e+02	7.834320e-01	-1.997185e-05
1	2	1.425749e+02	7.827988e-01	-1.997352e-05
1	2	1.426623e+02	7.820015e-01	-1.997697e-05
1	2	1.427509e+02	7.812386e-01	-1.997197e-05
1	2	1.428390e+02	7.803993e-01	-1.997268e-05
1	2	1.429269e+02	7.796898e-01	-1.997375e-05
1	2	1.430144e+02	7.788544e-01	-1.997197e-05
1	2	1.431031e+02	7.780609e-01	-1.997113e-05
1	2	1.431913e+02	7.773933e-01	-1.997232e-05
1	2	1.432788e+02	7.766075e-01	-1.997066e-05
1	2	1.433672e+02	7.758064e-01	-1.997519e-05
1	2	1.434547e+02	7.750206e-01	-1.997340e-05
1	2	1.435428e+02	7.742271e-01	-1.997507e-05
1	2	1.436309e+02	7.734032e-01	-1.997054e-05
1	2	1.437184e+02	7.726860e-01	-1.997316e-05
1	2	1.438065e+02	7.719231e-01	-1.997554e-05
1	2	1.438945e+02	7.712288e-01	-1.997292e-05
1	2	1.439824e+02	7.704239e-01	-1.997602e-05
1	2	1.440710e+02	7.696953e-01	-1.997435e-05
1	2	1.441592e+02	7.689209e-01	-1.997483e-05
1	2	1.442464e+02	7.681389e-01	-1.997638e-05
1	2	1.443350e+02	7.672958e-01	-1.997423e-05
1	2	1.444225e+02	7.666473e-01	-1.997244e-05
1	2	1.445111e+02	7.657509e-01	-1.997328e-05
1	2	1.445985e+02	7.648354e-01	-1.997066e-05
1	2	1.446873e+02	7.642136e-01	-1.997268e-05
1	2	1.447749e+02	7.635269e-01	-1.997066e-05
1	2	1.448632e+02	7.626572e-01	-1.997375e-05
1	2	1.449507e+02	7.619362e-01	-1.997268e-05
1	2	1.450387e+02	7.611580e-01	-1.997530e-05
1	2	1.451270e+02	7.602730e-01	-1.997399e-05
1	2	1.452149e+02	7.597084e-01	-1.997352e-05
1	2	1.453028e+02	7.588615e-01	-1.997387e-05
1	2	1.453908e+02	7.580719e-01	-1.997197e-05
1	2	1.454790e+02	7.573013e-01	-1.997280e-05
1	2	1.455664e+02	7.565536e-01	-1.997292e-05
1	2	1.456547e+02	7.557259e-01	-1.997066e-05
1	2	1.457431e+02	7.551079e-01	-1.997614e-05
1	2	1.458305e+02	7.543945e-01	-1.997721e-05
1	2	1.459188e+02	7.534599e-01	-1.997101e-05
1	2	1.460072e+02	7.527428e-01	-1.997375e-05
1	2	1.460953e+02	7.519264e-01	-1.997328e-05
1	2	1.461828e+02	7.511787e-01	-1.997435e-05
1	2	1.462708e+02	7.503624e-01	-1.997399e-05
1	2	1.463589e+02	7.496223e-01	-1.997495e-05
1	2	1.464473e+02	7.488670e-01	-1.997280e-05
1	2	1.465346e+02	7.481537e-01	-1.997304e-05
1	2	1.466233e+02	7.473412e-01	-1.997364e-05
1	2	1.467110e+02	7.466011e-01	-1.997161e-05
1	2	1.467990e+02	7.457504e-01	-1.997423e-05
1	2	1.468868e+02	7.450142e-01	-1.997447e-05
1	2	1.469752e+02	7.444038e-01	-1.997483e-05
1	2	1.470624e+02	7.435493e-01	-1.997018e-05
1	2	1.471505e+02	7.427521e-01	-1.996994e-05
1	2	1.472384e+02	7.419662e-01	-1.997423e-05
1	2	1.473274e+02	7.411385e-01	-1.997375e-05
1	2	1.474144e+02	7.404480e-01	-1.997602e-05
1	2	1.475026e+02	7.397041e-01	-1.997352e-05
1	2	1.475909e+02	7.388763e-01	-1.997030e-05
1	2	1.476792e+02	7.380791e-01	-1.996934e-05
1	2	1.477667e+02	7.373314e-01	-1.997387e-05
1	2	1.478551e+02	7.366409e-01	-1.997268e-05
1	2	1.479430e+02	7.359428e-01	-1.997066e-05
1	2	1.480305e+02	7.350922e-01	-1.997352e-05
1	2	1.481185e+02	7.343674e-01	-1.997280e-05
1	2	1.482066e+02	7.335548e-01	-1.997292e-05
1	2	1.482948e+02	7.328529e-01	-1.997554e-05
1	2	1.483826e+02	7.320366e-01	-1.997626e-05
1	2	1.484711e+02	7.313271e-01	-1.997292e-05
1	2	1.485584e+02	7.304573e-01	-1.997399e-05
1	2	1.486468e+02	7.297897e-01	-1.997209e-05
1	2	1.487353e+02	7.289696e-01	-1.997137e-05
1	2	1.488233e+02	7.281456e-01	-1.997089e-05
1	2	1.489110e+02	7.274742e-01	-1.997399e-05
1	2	1.489987e+02	7.266655e-01	-1.997435e-05
1	2	1.490868e+02	7.260704e-01	-1.997066e-05
1	2	1.491752e+02	7.252579e-01	-1.997125e-05
1	2	1.492630e+02	7.243385e-01	-1.997089e-05
1	2	1.493507e+02	7.235489e-01	-1.997173e-05
1	2	1.494384e+02	7.228584e-01	-1.997244e-05
1	2	1.495268e+02	7.220955e-01	-1.997364e-05
1	2	1.496151e+02	7.213821e-01	-1.997149e-05
1	2	1.497030e+02	7.205505e-01	-1.997459e-05
1	2	1.497913e+02	7.198486e-01	-1.997316e-05
1	2	1.498791e+02	7.190552e-01	-1.997340e-05
1	2	1.499666e+02	7.182503e-01	-1.997364e-05
1	2	1.500547e+02	7.175331e-01	-1.997375e-05
1	2	1.501429e+02	7.167168e-01	-1.997161e-05
1	2	1.502313e+02	7.160034e-01	-1.997232e-05
1	2	1.503191e+02	7.152519e-01	-1.997364e-05
1	2	1.504073e+02	7.144356e-01	-1.997304e-05
1	2	1.504949e+02	7.136803e-01	-1.997721e-05
1	2	1.505827e+02	7.129135e-01	-1.997173e-05
1	2	1.506706e+02	7.122459e-01	-1.997447e-05
1	2	1.507588e+02	7.114334e-01	-1.997221e-05
1	2	1.508469e+02	7.106514e-01	-1.997280e-05
1	2	1.509352e+02	7.100258e-01	-1.997244e-05
1	2	1.510231e+02	7.092094e-01	-1.997268e-05
1	2	1.511105e+02	7.083244e-01	-1.997268e-05
1	2	1.511989e+02	7.076073e-01	-1.997352e-05
1	2	1.512870e+02	7.068596e-01	-1.997542e-05
1	2	1.513753e+02	7.061043e-01	-1.997399e-05
1	2	1.514632e+02	7.053680e-01	-1.997423e-05
1	2	1.515510e+02	7.045288e-01	-1.997256e-05
1	2	1.516384e+02	7.038040e-01	-1.997244e-05
1	2	1.517272e+02	7.030067e-01	-1.997292e-05
1	2	1.518148e+02	7.022705e-01	-1.997197e-05
1	2	1.519029e+02	7.013664e-01	-1.997554e-05
1	2	1.519906e+02	7.006531e-01	-1.997578e-05
1	2	1.520790e+02	6.999741e-01	-1.997495e-05
