C-rate	Cycle number	Half cycle number	Elapsed time (s)	Elapsed C-rate time (s)	Potential (V)	Current (A)
20	3	5	8.502712e+02	8.502712e+02	3.080635e-01	6.445169e-06
20	3	5	8.503590e+02	8.503590e+02	3.083458e-01	6.448984e-06
20	3	5	8.504469e+02	8.504469e+02	3.084984e-01	6.446242e-06
20	3	5	8.505348e+02	8.505348e+02	3.087997e-01	6.444693e-06
20	3	5	8.506232e+02	8.506232e+02	3.090210e-01	6.446958e-06
20	3	5	8.507110e+02	8.507110e+02	3.091354e-01	6.446958e-06
20	3	5	8.507988e+02	8.507988e+02	3.093643e-01	6.447673e-06
20	3	5	8.508866e+02	8.508866e+02	3.097038e-01	6.445765e-06
20	3	5	8.509752e+02	8.509752e+02	3.098793e-01	6.445050e-06
20	3	5	8.510629e+02	8.510629e+02	3.102112e-01	6.448269e-06
20	3	5	8.511507e+02	8.511507e+02	3.103600e-01	6.448507e-06
20	3	5	8.512386e+02	8.512386e+02	3.106117e-01	6.448746e-06
20	3	5	8.513265e+02	8.513265e+02	3.108749e-01	6.449103e-06
20	3	5	8.514153e+02	8.514153e+02	3.111534e-01	6.448627e-06
20	3	5	8.515032e+02	8.515032e+02	3.112221e-01	6.448150e-06
20	3	5	8.515910e+02	8.515910e+02	3.116112e-01	6.446242e-06
20	3	5	8.516789e+02	8.516789e+02	3.118401e-01	6.445169e-06
20	3	5	8.517668e+02	8.517668e+02	3.119926e-01	6.448746e-06
20	3	5	8.518546e+02	8.518546e+02	3.122101e-01	6.446958e-06
20	3	5	8.519425e+02	8.519425e+02	3.125458e-01	6.448269e-06
20	3	5	8.520313e+02	8.520313e+02	3.127556e-01	6.450534e-06
20	3	5	8.521190e+02	8.521190e+02	3.130493e-01	6.449461e-06
20	3	5	8.522069e+02	8.522069e+02	3.131866e-01	6.448984e-06
20	3	5	8.522947e+02	8.522947e+02	3.135834e-01	6.446838e-06
20	3	5	8.523827e+02	8.523827e+02	3.136864e-01	6.450772e-06
20	3	5	8.524706e+02	8.524706e+02	3.140335e-01	6.450295e-06
20	3	5	8.525585e+02	8.525585e+02	3.141899e-01	6.448627e-06
20	3	5	8.526465e+02	8.526465e+02	3.144493e-01	6.448746e-06
20	3	5	8.527353e+02	8.527353e+02	3.146400e-01	6.447315e-06
20	3	5	8.528232e+02	8.528232e+02	3.149223e-01	6.449580e-06
20	3	5	8.529110e+02	8.529110e+02	3.150940e-01	6.447554e-06
20	3	5	8.529989e+02	8.529989e+02	3.154106e-01	6.448746e-06
20	3	5	8.530867e+02	8.530867e+02	3.156471e-01	6.449342e-06
20	3	5	8.531746e+02	8.531746e+02	3.158569e-01	6.446481e-06
20	3	5	8.532625e+02	8.532625e+02	3.161507e-01	6.451845e-06
20	3	5	8.533504e+02	8.533504e+02	3.162193e-01	6.448627e-06
20	3	5	8.534393e+02	8.534393e+02	3.164940e-01	6.449580e-06
20	3	5	8.535272e+02	8.535272e+02	3.167229e-01	6.446600e-06
20	3	5	8.536151e+02	8.536151e+02	3.170776e-01	6.448507e-06
20	3	5	8.537030e+02	8.537030e+02	3.172646e-01	6.448865e-06
20	3	5	8.537908e+02	8.537908e+02	3.175659e-01	6.448746e-06
20	3	5	8.538788e+02	8.538788e+02	3.176193e-01	6.449103e-06
20	3	5	8.539666e+02	8.539666e+02	3.179398e-01	6.448507e-06
20	3	5	8.540545e+02	8.540545e+02	3.182831e-01	6.446719e-06
20	3	5	8.541424e+02	8.541424e+02	3.185196e-01	6.446838e-06
20	3	5	8.542305e+02	8.542305e+02	3.186226e-01	6.448984e-06
20	3	5	8.543185e+02	8.543185e+02	3.190002e-01	6.449342e-06
20	3	5	8.544074e+02	8.544074e+02	3.190536e-01	6.447554e-06
20	3	5	8.544950e+02	8.544950e+02	3.193779e-01	6.443620e-06
20	3	5	8.545828e+02	8.545828e+02	3.197098e-01	6.445646e-06
20	3	5	8.546711e+02	8.546711e+02	3.199196e-01	6.445765e-06
20	3	5	8.547590e+02	8.547590e+02	3.200836e-01	6.449580e-06
20	3	5	8.548469e+02	8.548469e+02	3.203201e-01	6.446958e-06
20	3	5	8.549347e+02	8.549347e+02	3.205681e-01	6.448746e-06
20	3	5	8.550224e+02	8.550224e+02	3.207970e-01	6.446958e-06
20	3	5	8.551113e+02	8.551113e+02	3.209953e-01	6.446242e-06
20	3	5	8.551992e+02	8.551992e+02	3.213539e-01	6.447673e-06
20	3	5	8.552871e+02	8.552871e+02	3.215103e-01	6.447911e-06
20	3	5	8.553752e+02	8.553752e+02	3.217239e-01	6.449580e-06
20	3	5	8.554631e+02	8.554631e+02	3.219299e-01	6.447792e-06
20	3	5	8.555509e+02	8.555509e+02	3.222046e-01	6.447434e-06
20	3	5	8.556388e+02	8.556388e+02	3.225098e-01	6.451726e-06
20	3	5	8.557268e+02	8.557268e+02	3.227272e-01	6.446242e-06
20	3	5	8.558146e+02	8.558146e+02	3.229446e-01	6.445527e-06
20	3	5	8.559025e+02	8.559025e+02	3.232422e-01	6.446958e-06
20	3	5	8.559904e+02	8.559904e+02	3.233223e-01	6.450891e-06
20	3	5	8.560792e+02	8.560792e+02	3.236885e-01	6.447673e-06
20	3	5	8.561672e+02	8.561672e+02	3.239288e-01	6.447792e-06
20	3	5	8.562551e+02	8.562551e+02	3.240013e-01	6.448150e-06
20	3	5	8.563429e+02	8.563429e+02	3.244019e-01	6.449223e-06
20	3	5	8.564308e+02	8.564308e+02	3.245544e-01	6.446838e-06
20	3	5	8.565187e+02	8.565187e+02	3.248405e-01	6.442189e-06
20	3	5	8.566064e+02	8.566064e+02	3.250961e-01	6.445050e-06
20	3	5	8.566952e+02	8.566952e+02	3.252869e-01	6.446600e-06
20	3	5	8.567831e+02	8.567831e+02	3.256187e-01	6.449580e-06
20	3	5	8.568708e+02	8.568708e+02	3.257713e-01	6.449580e-06
20	3	5	8.569586e+02	8.569586e+02	3.259888e-01	6.447911e-06
20	3	5	8.570466e+02	8.570466e+02	3.262253e-01	6.448150e-06
20	3	5	8.571345e+02	8.571345e+02	3.265915e-01	6.446838e-06
20	3	5	8.572224e+02	8.572224e+02	3.266373e-01	6.446004e-06
20	3	5	8.573113e+02	8.573113e+02	3.269234e-01	6.446123e-06
20	3	5	8.573991e+02	8.573991e+02	3.272400e-01	6.447077e-06
20	3	5	8.574869e+02	8.574869e+02	3.274841e-01	6.446958e-06
20	3	5	8.575748e+02	8.575748e+02	3.276062e-01	6.446838e-06
20	3	5	8.576629e+02	8.576629e+02	3.278847e-01	6.445885e-06
20	3	5	8.577508e+02	8.577508e+02	3.280754e-01	6.446362e-06
20	3	5	8.578386e+02	8.578386e+02	3.284645e-01	6.445050e-06
20	3	5	8.579265e+02	8.579265e+02	3.285446e-01	6.447315e-06
20	3	5	8.580152e+02	8.580152e+02	3.288193e-01	6.447077e-06
20	3	5	8.581032e+02	8.581032e+02	3.291550e-01	6.447792e-06
20	3	5	8.581910e+02	8.581910e+02	3.293648e-01	6.450653e-06
20	3	5	8.582789e+02	8.582789e+02	3.295517e-01	6.445169e-06
20	3	5	8.583668e+02	8.583668e+02	3.296852e-01	6.448269e-06
20	3	5	8.584545e+02	8.584545e+02	3.300133e-01	6.449103e-06
20	3	5	8.585432e+02	8.585432e+02	3.302879e-01	6.450891e-06
20	3	5	8.586312e+02	8.586312e+02	3.304710e-01	6.448030e-06
20	3	5	8.587189e+02	8.587189e+02	3.307800e-01	6.451726e-06
20	3	5	8.588067e+02	8.588067e+02	3.309860e-01	6.445289e-06
20	3	5	8.588944e+02	8.588944e+02	3.312645e-01	6.447554e-06
20	3	5	8.589830e+02	8.589830e+02	3.315086e-01	6.449699e-06
20	3	5	8.590706e+02	8.590706e+02	3.316765e-01	6.450057e-06
20	3	5	8.591592e+02	8.591592e+02	3.319511e-01	6.446838e-06
20	3	5	8.592469e+02	8.592469e+02	3.322449e-01	6.446362e-06
20	3	5	8.593345e+02	8.593345e+02	3.324203e-01	6.449223e-06
20	3	5	8.594232e+02	8.594232e+02	3.325729e-01	6.445765e-06
20	3	5	8.595106e+02	8.595106e+02	3.327942e-01	6.449699e-06
20	3	5	8.595985e+02	8.595985e+02	3.331146e-01	6.448746e-06
20	3	5	8.596873e+02	8.596873e+02	3.332787e-01	6.443620e-06
20	3	5	8.597753e+02	8.597754e+02	3.334274e-01	6.449819e-06
20	3	5	8.598633e+02	8.598633e+02	3.338814e-01	6.448269e-06
20	3	5	8.599510e+02	8.599510e+02	3.341446e-01	6.446838e-06
20	3	5	8.600388e+02	8.600388e+02	3.342819e-01	6.448507e-06
20	3	5	8.601267e+02	8.601267e+02	3.344841e-01	6.449461e-06
20	3	5	8.602146e+02	8.602146e+02	3.348083e-01	6.449223e-06
20	3	5	8.603025e+02	8.603025e+02	3.348923e-01	6.449580e-06
20	3	5	8.603914e+02	8.603914e+02	3.352890e-01	6.448984e-06
20	3	5	8.604792e+02	8.604792e+02	3.355484e-01	6.447673e-06
20	3	5	8.605671e+02	8.605671e+02	3.358040e-01	6.451488e-06
20	3	5	8.606550e+02	8.606550e+02	3.359795e-01	6.448150e-06
20	3	5	8.607428e+02	8.607428e+02	3.361168e-01	6.446600e-06
20	3	5	8.608306e+02	8.608306e+02	3.363686e-01	6.448150e-06
20	3	5	8.609185e+02	8.609185e+02	3.366623e-01	6.448030e-06
20	3	5	8.610064e+02	8.610064e+02	3.368874e-01	6.450295e-06
20	3	5	8.610952e+02	8.610952e+02	3.371353e-01	6.448865e-06
20	3	5	8.611831e+02	8.611831e+02	3.373413e-01	6.445646e-06
20	3	5	8.612710e+02	8.612710e+02	3.375969e-01	6.451488e-06
20	3	5	8.613590e+02	8.613590e+02	3.378067e-01	6.448746e-06
20	3	5	8.614468e+02	8.614468e+02	3.380241e-01	6.447196e-06
20	3	5	8.615345e+02	8.615345e+02	3.382912e-01	6.443024e-06
20	3	5	8.616228e+02	8.616228e+02	3.385162e-01	6.450415e-06
20	3	5	8.617107e+02	8.617107e+02	3.387299e-01	6.447196e-06
20	3	5	8.617985e+02	8.617985e+02	3.389931e-01	6.448030e-06
20	3	5	8.618872e+02	8.618872e+02	3.391762e-01	6.449699e-06
20	3	5	8.619750e+02	8.619750e+02	3.394661e-01	6.447315e-06
20	3	5	8.620627e+02	8.620627e+02	3.397141e-01	6.446600e-06
20	3	5	8.621506e+02	8.621506e+02	3.398819e-01	6.450057e-06
20	3	5	8.622386e+02	8.622386e+02	3.402176e-01	6.447315e-06
20	3	5	8.623273e+02	8.623273e+02	3.404694e-01	6.447434e-06
20	3	5	8.624152e+02	8.624152e+02	3.407097e-01	6.446362e-06
20	3	5	8.625032e+02	8.625032e+02	3.408852e-01	6.447196e-06
20	3	5	8.625910e+02	8.625910e+02	3.412247e-01	6.447673e-06
20	3	5	8.626788e+02	8.626788e+02	3.413086e-01	6.445289e-06
20	3	5	8.627665e+02	8.627665e+02	3.416824e-01	6.445765e-06
20	3	5	8.628545e+02	8.628545e+02	3.418312e-01	6.450891e-06
20	3	5	8.629433e+02	8.629433e+02	3.421326e-01	6.447315e-06
20	3	5	8.630312e+02	8.630312e+02	3.424072e-01	6.448746e-06
20	3	5	8.631190e+02	8.631190e+02	3.425293e-01	6.446958e-06
20	3	5	8.632069e+02	8.632069e+02	3.428078e-01	6.448030e-06
20	3	5	8.632947e+02	8.632947e+02	3.429985e-01	6.450295e-06
20	3	5	8.633825e+02	8.633825e+02	3.432541e-01	6.450057e-06
20	3	5	8.634704e+02	8.634704e+02	3.434792e-01	6.445885e-06
20	3	5	8.635593e+02	8.635593e+02	3.436546e-01	6.446242e-06
20	3	5	8.636473e+02	8.636473e+02	3.440018e-01	6.449461e-06
20	3	5	8.637350e+02	8.637350e+02	3.442688e-01	6.448746e-06
20	3	5	8.638228e+02	8.638228e+02	3.444366e-01	6.448627e-06
20	3	5	8.639106e+02	8.639106e+02	3.447571e-01	6.445408e-06
20	3	5	8.639986e+02	8.639986e+02	3.450050e-01	6.450415e-06
20	3	5	8.640864e+02	8.640864e+02	3.451233e-01	6.446600e-06
20	3	5	8.641753e+02	8.641753e+02	3.454857e-01	6.447911e-06
20	3	5	8.642630e+02	8.642630e+02	3.456650e-01	6.449819e-06
20	3	5	8.643513e+02	8.643513e+02	3.457985e-01	6.449223e-06
20	3	5	8.644389e+02	8.644389e+02	3.461761e-01	6.447554e-06
20	3	5	8.645266e+02	8.645266e+02	3.463364e-01	6.450772e-06
20	3	5	8.646144e+02	8.646144e+02	3.465576e-01	6.448627e-06
20	3	5	8.647027e+02	8.647027e+02	3.466911e-01	6.450057e-06
20	3	5	8.647903e+02	8.647903e+02	3.470306e-01	6.446958e-06
20	3	5	8.648791e+02	8.648791e+02	3.473015e-01	6.446719e-06
20	3	5	8.649669e+02	8.649669e+02	3.473969e-01	6.448865e-06
20	3	5	8.650547e+02	8.650547e+02	3.477211e-01	6.448388e-06
20	3	5	8.651428e+02	8.651428e+02	3.479919e-01	6.446600e-06
20	3	5	8.652307e+02	8.652307e+02	3.482552e-01	6.447196e-06
20	3	5	8.653184e+02	8.653184e+02	3.484993e-01	6.448388e-06
20	3	5	8.654072e+02	8.654072e+02	3.488083e-01	6.449461e-06
20	3	5	8.654950e+02	8.654950e+02	3.489342e-01	6.450295e-06
20	3	5	8.655826e+02	8.655826e+02	3.491631e-01	6.449103e-06
20	3	5	8.656712e+02	8.656712e+02	3.493156e-01	6.450653e-06
20	3	5	8.657588e+02	8.657588e+02	3.495865e-01	6.447673e-06
20	3	5	8.658465e+02	8.658465e+02	3.498421e-01	6.453276e-06
20	3	5	8.659352e+02	8.659352e+02	3.500557e-01	6.449223e-06
20	3	5	8.660228e+02	8.660228e+02	3.504219e-01	6.447315e-06
20	3	5	8.661106e+02	8.661106e+02	3.506393e-01	6.448507e-06
20	3	5	8.661984e+02	8.661984e+02	3.507729e-01	6.446362e-06
20	3	5	8.662872e+02	8.662872e+02	3.511314e-01	6.445169e-06
20	3	5	8.663750e+02	8.663750e+02	3.513641e-01	6.449699e-06
20	3	5	8.664628e+02	8.664628e+02	3.515625e-01	6.448030e-06
20	3	5	8.665506e+02	8.665506e+02	3.516846e-01	6.445646e-06
20	3	5	8.666384e+02	8.666384e+02	3.520088e-01	6.446362e-06
20	3	5	8.667271e+02	8.667271e+02	3.522148e-01	6.449461e-06
20	3	5	8.668148e+02	8.668148e+02	3.524818e-01	6.444931e-06
20	3	5	8.669029e+02	8.669029e+02	3.527451e-01	6.444812e-06
20	3	5	8.669909e+02	8.669909e+02	3.529129e-01	6.447911e-06
20	3	5	8.670786e+02	8.670786e+02	3.531570e-01	6.448746e-06
20	3	5	8.671664e+02	8.671664e+02	3.534927e-01	6.442785e-06
20	3	5	8.672554e+02	8.672554e+02	3.536301e-01	6.449819e-06
20	3	5	8.673426e+02	8.673426e+02	3.537712e-01	6.446600e-06
20	3	5	8.674305e+02	8.674305e+02	3.541565e-01	6.445765e-06
20	3	5	8.675193e+02	8.675193e+02	3.543358e-01	6.444216e-06
20	3	5	8.676073e+02	8.676073e+02	3.544998e-01	6.447554e-06
20	3	5	8.676952e+02	8.676952e+02	3.548088e-01	6.445289e-06
20	3	5	8.677828e+02	8.677828e+02	3.552132e-01	6.447554e-06
20	3	5	8.678706e+02	8.678706e+02	3.553238e-01	6.447792e-06
20	3	5	8.679585e+02	8.679585e+02	3.555489e-01	6.444573e-06
20	3	5	8.680467e+02	8.680467e+02	3.557549e-01	6.449103e-06
20	3	5	8.681345e+02	8.681345e+02	3.559189e-01	6.446600e-06
20	3	5	8.682233e+02	8.682233e+02	3.561783e-01	6.446838e-06
20	3	5	8.683111e+02	8.683111e+02	3.564644e-01	6.449699e-06
20	3	5	8.683989e+02	8.683989e+02	3.567085e-01	6.447315e-06
20	3	5	8.684866e+02	8.684866e+02	3.568802e-01	6.447077e-06
20	3	5	8.685745e+02	8.685745e+02	3.571968e-01	6.449103e-06
20	3	5	8.686633e+02	8.686633e+02	3.574448e-01	6.449103e-06
20	3	5	8.687512e+02	8.687512e+02	3.577042e-01	6.450176e-06
20	3	5	8.688390e+02	8.688390e+02	3.579521e-01	6.448150e-06
20	3	5	8.689268e+02	8.689268e+02	3.580971e-01	6.450772e-06
20	3	5	8.690146e+02	8.690146e+02	3.583069e-01	6.450891e-06
20	3	5	8.691025e+02	8.691025e+02	3.585281e-01	6.447673e-06
20	3	5	8.691905e+02	8.691905e+02	3.588600e-01	6.448984e-06
20	3	5	8.692793e+02	8.692793e+02	3.590889e-01	6.449938e-06
20	3	5	8.693670e+02	8.693670e+02	3.593864e-01	6.448507e-06
20	3	5	8.694548e+02	8.694548e+02	3.595810e-01	6.447792e-06
20	3	5	8.695427e+02	8.695427e+02	3.597717e-01	6.447434e-06
20	3	5	8.696306e+02	8.696306e+02	3.600311e-01	6.449580e-06
20	3	5	8.697193e+02	8.697193e+02	3.602600e-01	6.448150e-06
20	3	5	8.698073e+02	8.698073e+02	3.604126e-01	6.444812e-06
20	3	5	8.698951e+02	8.698951e+02	3.607788e-01	6.448627e-06
20	3	5	8.699823e+02	8.699823e+02	3.610153e-01	6.446600e-06
20	3	5	8.700711e+02	8.700711e+02	3.612709e-01	6.447315e-06
20	3	5	8.701588e+02	8.701588e+02	3.614502e-01	6.446123e-06
20	3	5	8.702466e+02	8.702466e+02	3.616829e-01	6.446362e-06
20	3	5	8.703349e+02	8.703349e+02	3.619881e-01	6.450295e-06
20	3	5	8.704228e+02	8.704228e+02	3.622589e-01	6.448388e-06
20	3	5	8.705107e+02	8.705107e+02	3.622208e-01	6.448507e-06
20	3	5	8.705986e+02	8.705986e+02	3.625984e-01	6.448746e-06
20	3	5	8.706868e+02	8.706868e+02	3.629379e-01	6.443739e-06
20	3	5	8.707745e+02	8.707745e+02	3.629951e-01	6.447554e-06
20	3	5	8.708633e+02	8.708633e+02	3.634186e-01	6.448388e-06
20	3	5	8.709512e+02	8.709512e+02	3.636169e-01	6.444812e-06
20	3	5	8.710384e+02	8.710384e+02	3.638458e-01	6.448865e-06
20	3	5	8.711272e+02	8.711272e+02	3.641167e-01	6.449461e-06
20	3	5	8.712150e+02	8.712150e+02	3.642426e-01	6.449223e-06
20	3	5	8.713028e+02	8.713028e+02	3.645325e-01	6.447792e-06
20	3	5	8.713905e+02	8.713905e+02	3.647614e-01	6.446958e-06
20	3	5	8.714793e+02	8.714793e+02	3.650398e-01	6.448627e-06
20	3	5	8.715671e+02	8.715671e+02	3.652191e-01	6.446719e-06
20	3	5	8.716550e+02	8.716550e+02	3.654861e-01	6.444454e-06
20	3	5	8.717425e+02	8.717425e+02	3.656616e-01	6.445527e-06
20	3	5	8.718306e+02	8.718306e+02	3.659859e-01	6.446838e-06
20	3	5	8.719183e+02	8.719183e+02	3.661156e-01	6.450057e-06
20	3	5	8.720070e+02	8.720070e+02	3.663635e-01	6.450057e-06
20	3	5	8.720947e+02	8.720947e+02	3.665810e-01	6.445646e-06
20	3	5	8.721829e+02	8.721829e+02	3.668976e-01	6.450653e-06
20	3	5	8.722707e+02	8.722707e+02	3.670692e-01	6.448269e-06
20	3	5	8.723586e+02	8.723586e+02	3.674507e-01	6.444573e-06
20	3	5	8.724464e+02	8.724464e+02	3.675041e-01	6.451130e-06
20	3	5	8.725348e+02	8.725348e+02	3.678055e-01	6.447434e-06
20	3	5	8.726227e+02	8.726227e+02	3.680649e-01	6.448984e-06
20	3	5	8.727106e+02	8.727106e+02	3.682938e-01	6.448030e-06
20	3	5	8.727986e+02	8.727986e+02	3.686218e-01	6.442785e-06
20	3	5	8.728869e+02	8.728869e+02	3.687057e-01	6.448030e-06
20	3	5	8.729748e+02	8.729748e+02	3.690491e-01	6.445885e-06
20	3	5	8.730627e+02	8.730627e+02	3.693047e-01	6.448150e-06
20	3	5	8.731505e+02	8.731505e+02	3.694572e-01	6.448746e-06
20	3	5	8.732393e+02	8.732393e+02	3.697662e-01	6.450176e-06
20	3	5	8.733271e+02	8.733271e+02	3.699265e-01	6.448269e-06
20	3	5	8.734150e+02	8.734150e+02	3.702583e-01	6.450415e-06
20	3	5	8.735028e+02	8.735028e+02	3.704529e-01	6.448030e-06
20	3	5	8.735906e+02	8.735906e+02	3.706474e-01	6.448746e-06
20	3	5	8.736785e+02	8.736785e+02	3.709030e-01	6.448507e-06
20	3	5	8.737673e+02	8.737673e+02	3.711205e-01	6.447196e-06
20	3	5	8.738552e+02	8.738552e+02	3.713150e-01	6.447434e-06
20	3	5	8.739430e+02	8.739430e+02	3.716507e-01	6.444812e-06
20	3	5	8.740304e+02	8.740304e+02	3.718987e-01	6.446719e-06
20	3	5	8.741193e+02	8.741193e+02	3.721390e-01	6.444693e-06
20	3	5	8.742072e+02	8.742072e+02	3.723984e-01	6.449461e-06
20	3	5	8.742950e+02	8.742950e+02	3.725586e-01	6.452441e-06
20	3	5	8.743827e+02	8.743827e+02	3.727608e-01	6.447434e-06
20	3	5	8.744713e+02	8.744713e+02	3.730736e-01	6.445527e-06
20	3	5	8.745592e+02	8.745592e+02	3.732758e-01	6.449103e-06
20	3	5	8.746470e+02	8.746470e+02	3.735390e-01	6.448746e-06
20	3	5	8.747350e+02	8.747350e+02	3.738213e-01	6.446481e-06
20	3	5	8.748229e+02	8.748229e+02	3.739815e-01	6.448507e-06
20	3	5	8.749107e+02	8.749107e+02	3.742294e-01	6.448150e-06
20	3	5	8.749987e+02	8.749987e+02	3.743935e-01	6.448388e-06
20	3	5	8.750864e+02	8.750864e+02	3.746910e-01	6.446123e-06
20	3	5	8.751753e+02	8.751753e+02	3.748589e-01	6.444812e-06
20	3	5	8.752629e+02	8.752629e+02	3.751793e-01	6.446362e-06
20	3	5	8.753505e+02	8.753505e+02	3.752975e-01	6.448388e-06
20	3	5	8.754394e+02	8.754394e+02	3.755646e-01	6.451488e-06
20	3	5	8.755272e+02	8.755272e+02	3.758583e-01	6.449461e-06
20	3	5	8.756149e+02	8.756149e+02	3.761330e-01	6.447077e-06
20	3	5	8.757027e+02	8.757027e+02	3.763275e-01	6.447911e-06
20	3	5	8.757905e+02	8.757905e+02	3.765640e-01	6.451726e-06
20	3	5	8.758791e+02	8.758791e+02	3.768463e-01	6.448507e-06
20	3	5	8.759668e+02	8.759668e+02	3.770370e-01	6.449819e-06
20	3	5	8.760546e+02	8.760546e+02	3.773308e-01	6.451368e-06
20	3	5	8.761432e+02	8.761432e+02	3.774567e-01	6.449342e-06
20	3	5	8.762309e+02	8.762309e+02	3.777122e-01	6.447673e-06
20	3	5	8.763187e+02	8.763187e+02	3.779640e-01	6.448746e-06
20	3	5	8.764066e+02	8.764066e+02	3.781815e-01	6.448865e-06
20	3	5	8.764944e+02	8.764944e+02	3.785019e-01	6.448388e-06
20	3	5	8.765832e+02	8.765832e+02	3.786697e-01	6.447196e-06
20	3	5	8.766708e+02	8.766708e+02	3.789062e-01	6.444573e-06
20	3	5	8.767593e+02	8.767593e+02	3.792343e-01	6.445646e-06
20	3	5	8.768469e+02	8.768469e+02	3.793640e-01	6.448150e-06
20	3	5	8.769347e+02	8.769347e+02	3.796196e-01	6.446004e-06
20	3	5	8.770231e+02	8.770231e+02	3.798943e-01	6.451249e-06
20	3	5	8.771109e+02	8.771109e+02	3.799782e-01	6.447077e-06
20	3	5	8.771984e+02	8.771984e+02	3.803215e-01	6.445050e-06
20	3	5	8.772873e+02	8.772873e+02	3.805733e-01	6.448507e-06
20	3	5	8.773752e+02	8.773752e+02	3.808327e-01	6.447315e-06
20	3	5	8.774630e+02	8.774630e+02	3.810577e-01	6.448984e-06
20	3	5	8.775506e+02	8.775506e+02	3.812561e-01	6.445885e-06
20	3	5	8.776385e+02	8.776385e+02	3.814812e-01	6.448984e-06
20	3	5	8.777264e+02	8.777264e+02	3.817139e-01	6.446242e-06
20	3	5	8.778145e+02	8.778145e+02	3.819885e-01	6.448030e-06
20	3	5	8.779032e+02	8.779032e+02	3.821907e-01	6.446362e-06
20	3	5	8.779909e+02	8.779909e+02	3.824387e-01	6.446958e-06
20	3	5	8.780787e+02	8.780787e+02	3.826485e-01	6.446242e-06
20	3	5	8.781668e+02	8.781668e+02	3.829384e-01	6.448984e-06
20	3	5	8.782546e+02	8.782546e+02	3.831940e-01	6.449699e-06
20	3	5	8.783425e+02	8.783425e+02	3.834724e-01	6.447315e-06
20	3	5	8.784313e+02	8.784313e+02	3.836746e-01	6.450057e-06
20	3	5	8.785192e+02	8.785192e+02	3.839531e-01	6.448984e-06
20	3	5	8.786068e+02	8.786068e+02	3.840828e-01	6.447315e-06
20	3	5	8.786945e+02	8.786945e+02	3.843575e-01	6.447911e-06
20	3	5	8.787833e+02	8.787833e+02	3.845711e-01	6.450176e-06
20	3	5	8.788712e+02	8.788712e+02	3.849106e-01	6.449580e-06
20	3	5	8.789591e+02	8.789591e+02	3.848877e-01	6.448150e-06
20	3	5	8.790469e+02	8.790469e+02	3.852425e-01	6.448030e-06
20	3	5	8.791347e+02	8.791347e+02	3.855133e-01	6.450891e-06
20	3	5	8.792226e+02	8.792226e+02	3.857193e-01	6.447434e-06
20	3	5	8.793114e+02	8.793114e+02	3.859787e-01	6.446362e-06
20	3	5	8.793992e+02	8.793992e+02	3.861237e-01	6.447077e-06
20	3	5	8.794871e+02	8.794871e+02	3.864098e-01	6.445646e-06
20	3	5	8.795748e+02	8.795748e+02	3.868179e-01	6.448030e-06
20	3	5	8.796629e+02	8.796629e+02	3.869400e-01	6.451130e-06
20	3	5	8.797507e+02	8.797507e+02	3.871346e-01	6.446958e-06
20	3	5	8.798386e+02	8.798386e+02	3.873138e-01	6.447911e-06
20	3	5	8.799274e+02	8.799274e+02	3.876610e-01	6.449342e-06
20	3	5	8.800153e+02	8.800153e+02	3.879585e-01	6.447196e-06
20	3	5	8.801031e+02	8.801031e+02	3.881607e-01	6.446362e-06
20	3	5	8.801909e+02	8.801909e+02	3.883057e-01	6.449461e-06
20	3	5	8.802788e+02	8.802788e+02	3.886871e-01	6.447077e-06
20	3	5	8.803664e+02	8.803664e+02	3.886795e-01	6.448030e-06
20	3	5	8.804553e+02	8.804553e+02	3.890114e-01	6.445169e-06
20	3	5	8.805430e+02	8.805430e+02	3.892593e-01	6.451368e-06
20	3	5	8.806307e+02	8.806307e+02	3.895302e-01	6.449819e-06
20	3	5	8.807186e+02	8.807186e+02	3.896980e-01	6.446600e-06
20	3	5	8.808064e+02	8.808064e+02	3.898964e-01	6.447792e-06
20	3	5	8.808953e+02	8.808953e+02	3.902550e-01	6.449461e-06
20	3	5	8.809831e+02	8.809831e+02	3.905449e-01	6.447434e-06
20	3	5	8.810709e+02	8.810709e+02	3.907318e-01	6.448507e-06
20	3	5	8.811587e+02	8.811587e+02	3.909378e-01	6.450295e-06
20	3	5	8.812464e+02	8.812464e+02	3.911934e-01	6.445646e-06
20	3	5	8.813350e+02	8.813350e+02	3.914528e-01	6.447196e-06
20	3	5	8.814226e+02	8.814226e+02	3.915520e-01	6.448627e-06
20	3	5	8.815113e+02	8.815113e+02	3.919373e-01	6.450176e-06
20	3	5	8.815989e+02	8.815989e+02	3.921204e-01	6.448388e-06
20	3	5	8.816865e+02	8.816865e+02	3.924294e-01	6.449342e-06
20	3	5	8.817753e+02	8.817753e+02	3.925858e-01	6.447315e-06
20	3	5	8.818632e+02	8.818632e+02	3.927956e-01	6.449461e-06
20	3	5	8.819508e+02	8.819508e+02	3.931274e-01	6.446958e-06
20	3	5	8.820386e+02	8.820386e+02	3.932610e-01	6.446719e-06
20	3	5	8.821272e+02	8.821272e+02	3.935356e-01	6.447554e-06
20	3	5	8.822151e+02	8.822151e+02	3.937492e-01	6.445885e-06
20	3	5	8.823030e+02	8.823030e+02	3.939934e-01	6.445885e-06
20	3	5	8.823907e+02	8.823907e+02	3.941879e-01	6.445289e-06
