C-rate	Cycle number	Half cycle number	Elapsed time (s)	Elapsed C-rate time (s)	Potential (V)	Current (A)
20	1	2	2.315415e+02	2.315415e+02	7.168121e-01	-1.307499e-05
20	1	2	2.316291e+02	2.316291e+02	7.162170e-01	-1.307786e-05
20	1	2	2.317174e+02	2.317174e+02	7.157249e-01	-1.307344e-05
20	1	2	2.318056e+02	2.318056e+02	7.151260e-01	-1.307583e-05
20	1	2	2.318939e+02	2.318939e+02	7.147369e-01	-1.307762e-05
20	1	2	2.319817e+02	2.319817e+02	7.141914e-01	-1.307797e-05
20	1	2	2.320697e+02	2.320697e+02	7.136879e-01	-1.308131e-05
20	1	2	2.321576e+02	2.321576e+02	7.132187e-01	-1.307476e-05
20	1	2	2.322458e+02	2.322458e+02	7.125778e-01	-1.307702e-05
20	1	2	2.323337e+02	2.323337e+02	7.122040e-01	-1.307726e-05
20	1	2	2.324213e+02	2.324213e+02	7.116737e-01	-1.307893e-05
20	1	2	2.325091e+02	2.325091e+02	7.111473e-01	-1.307654e-05
20	1	2	2.325970e+02	2.325970e+02	7.107201e-01	-1.307702e-05
20	1	2	2.326858e+02	2.326858e+02	7.102699e-01	-1.307559e-05
20	1	2	2.327738e+02	2.327738e+02	7.097473e-01	-1.307487e-05
20	1	2	2.328613e+02	2.328613e+02	7.091484e-01	-1.307690e-05
20	1	2	2.329496e+02	2.329496e+02	7.086258e-01	-1.307607e-05
20	1	2	2.330374e+02	2.330374e+02	7.081871e-01	-1.307559e-05
20	1	2	2.331252e+02	2.331252e+02	7.076569e-01	-1.307881e-05
20	1	2	2.332131e+02	2.332131e+02	7.071571e-01	-1.307726e-05
20	1	2	2.333011e+02	2.333011e+02	7.066116e-01	-1.307607e-05
20	1	2	2.333890e+02	2.333890e+02	7.061310e-01	-1.307929e-05
20	1	2	2.334779e+02	2.334779e+02	7.055664e-01	-1.307714e-05
20	1	2	2.335657e+02	2.335657e+02	7.052002e-01	-1.307762e-05
20	1	2	2.336534e+02	2.336534e+02	7.047005e-01	-1.307607e-05
20	1	2	2.337412e+02	2.337412e+02	7.041168e-01	-1.307476e-05
20	1	2	2.338296e+02	2.338296e+02	7.035904e-01	-1.307285e-05
20	1	2	2.339174e+02	2.339174e+02	7.031059e-01	-1.307774e-05
20	1	2	2.340058e+02	2.340058e+02	7.026634e-01	-1.307714e-05
20	1	2	2.340937e+02	2.340937e+02	7.021065e-01	-1.307869e-05
20	1	2	2.341818e+02	2.341818e+02	7.015305e-01	-1.307416e-05
20	1	2	2.342695e+02	2.342695e+02	7.010155e-01	-1.307797e-05
20	1	2	2.343578e+02	2.343578e+02	7.005768e-01	-1.307654e-05
20	1	2	2.344456e+02	2.344456e+02	7.000580e-01	-1.308179e-05
20	1	2	2.345335e+02	2.345335e+02	6.996269e-01	-1.307786e-05
20	1	2	2.346214e+02	2.346214e+02	6.992035e-01	-1.307774e-05
20	1	2	2.347092e+02	2.347092e+02	6.986656e-01	-1.307929e-05
20	1	2	2.347970e+02	2.347970e+02	6.980591e-01	-1.308012e-05
20	1	2	2.348854e+02	2.348854e+02	6.976547e-01	-1.307690e-05
20	1	2	2.349733e+02	2.349733e+02	6.970482e-01	-1.307631e-05
20	1	2	2.350613e+02	2.350613e+02	6.965675e-01	-1.307845e-05
20	1	2	2.351491e+02	2.351491e+02	6.960373e-01	-1.307857e-05
20	1	2	2.352371e+02	2.352371e+02	6.955681e-01	-1.307642e-05
20	1	2	2.353250e+02	2.353250e+02	6.949883e-01	-1.307881e-05
20	1	2	2.354139e+02	2.354139e+02	6.945801e-01	-1.307225e-05
20	1	2	2.355016e+02	2.355016e+02	6.940231e-01	-1.307666e-05
20	1	2	2.355899e+02	2.355899e+02	6.934967e-01	-1.307356e-05
20	1	2	2.356771e+02	2.356771e+02	6.930466e-01	-1.307666e-05
20	1	2	2.357650e+02	2.357650e+02	6.925163e-01	-1.308036e-05
20	1	2	2.358538e+02	2.358538e+02	6.920357e-01	-1.308000e-05
20	1	2	2.359416e+02	2.359416e+02	6.915588e-01	-1.307917e-05
20	1	2	2.360294e+02	2.360294e+02	6.910324e-01	-1.307547e-05
20	1	2	2.361174e+02	2.361174e+02	6.905632e-01	-1.307964e-05
20	1	2	2.362051e+02	2.362051e+02	6.899681e-01	-1.307440e-05
20	1	2	2.362934e+02	2.362934e+02	6.894684e-01	-1.307976e-05
20	1	2	2.363817e+02	2.363817e+02	6.889648e-01	-1.307607e-05
20	1	2	2.364696e+02	2.364696e+02	6.884384e-01	-1.307678e-05
20	1	2	2.365574e+02	2.365574e+02	6.879768e-01	-1.307869e-05
20	1	2	2.366452e+02	2.366452e+02	6.875038e-01	-1.307774e-05
20	1	2	2.367331e+02	2.367331e+02	6.870232e-01	-1.307726e-05
20	1	2	2.368211e+02	2.368211e+02	6.865578e-01	-1.307738e-05
20	1	2	2.369089e+02	2.369089e+02	6.860657e-01	-1.307762e-05
20	1	2	2.369978e+02	2.369978e+02	6.855278e-01	-1.307976e-05
20	1	2	2.370856e+02	2.370856e+02	6.849670e-01	-1.307869e-05
20	1	2	2.371735e+02	2.371736e+02	6.845360e-01	-1.307583e-05
20	1	2	2.372615e+02	2.372615e+02	6.839561e-01	-1.307797e-05
20	1	2	2.373495e+02	2.373495e+02	6.835060e-01	-1.308167e-05
20	1	2	2.374372e+02	2.374372e+02	6.828766e-01	-1.307845e-05
20	1	2	2.375258e+02	2.375258e+02	6.825638e-01	-1.307619e-05
20	1	2	2.376136e+02	2.376136e+02	6.819649e-01	-1.307547e-05
20	1	2	2.377014e+02	2.377014e+02	6.814537e-01	-1.308084e-05
20	1	2	2.377894e+02	2.377894e+02	6.810265e-01	-1.307666e-05
20	1	2	2.378771e+02	2.378771e+02	6.804848e-01	-1.307726e-05
20	1	2	2.379652e+02	2.379652e+02	6.799583e-01	-1.307881e-05
20	1	2	2.380532e+02	2.380532e+02	6.793671e-01	-1.307702e-05
20	1	2	2.381412e+02	2.381412e+02	6.789513e-01	-1.307666e-05
20	1	2	2.382291e+02	2.382291e+02	6.784859e-01	-1.307619e-05
20	1	2	2.383172e+02	2.383172e+02	6.779099e-01	-1.307917e-05
20	1	2	2.384050e+02	2.384050e+02	6.773605e-01	-1.307404e-05
20	1	2	2.384934e+02	2.384934e+02	6.769524e-01	-1.307738e-05
20	1	2	2.385813e+02	2.385813e+02	6.763496e-01	-1.307499e-05
20	1	2	2.386697e+02	2.386697e+02	6.759949e-01	-1.307893e-05
20	1	2	2.387576e+02	2.387576e+02	6.755066e-01	-1.307774e-05
20	1	2	2.388455e+02	2.388455e+02	6.749115e-01	-1.307988e-05
20	1	2	2.389334e+02	2.389334e+02	6.744385e-01	-1.308155e-05
20	1	2	2.390214e+02	2.390214e+02	6.739693e-01	-1.307464e-05
20	1	2	2.391091e+02	2.391091e+02	6.733818e-01	-1.308119e-05
20	1	2	2.391973e+02	2.391973e+02	6.730042e-01	-1.307797e-05
20	1	2	2.392852e+02	2.392852e+02	6.723518e-01	-1.307857e-05
20	1	2	2.393732e+02	2.393732e+02	6.719627e-01	-1.308012e-05
20	1	2	2.394611e+02	2.394611e+02	6.715126e-01	-1.307523e-05
20	1	2	2.395490e+02	2.395490e+02	6.709785e-01	-1.307786e-05
20	1	2	2.396370e+02	2.396370e+02	6.703835e-01	-1.307881e-05
20	1	2	2.397259e+02	2.397259e+02	6.698265e-01	-1.307619e-05
20	1	2	2.398137e+02	2.398137e+02	6.694794e-01	-1.307666e-05
20	1	2	2.399014e+02	2.399014e+02	6.688499e-01	-1.308060e-05
20	1	2	2.399893e+02	2.399893e+02	6.684494e-01	-1.307583e-05
20	1	2	2.400773e+02	2.400773e+02	6.679916e-01	-1.307607e-05
20	1	2	2.401652e+02	2.401652e+02	6.674690e-01	-1.307535e-05
20	1	2	2.402532e+02	2.402532e+02	6.668091e-01	-1.307821e-05
20	1	2	2.403411e+02	2.403411e+02	6.664352e-01	-1.307964e-05
20	1	2	2.404291e+02	2.404291e+02	6.659012e-01	-1.307368e-05
20	1	2	2.405178e+02	2.405178e+02	6.653938e-01	-1.307619e-05
20	1	2	2.406054e+02	2.406054e+02	6.649284e-01	-1.307249e-05
20	1	2	2.406933e+02	2.406934e+02	6.643333e-01	-1.307845e-05
20	1	2	2.407816e+02	2.407816e+02	6.639290e-01	-1.307976e-05
20	1	2	2.408695e+02	2.408695e+02	6.633568e-01	-1.308119e-05
20	1	2	2.409574e+02	2.409574e+02	6.629524e-01	-1.307917e-05
20	1	2	2.410450e+02	2.410450e+02	6.624947e-01	-1.307797e-05
20	1	2	2.411338e+02	2.411338e+02	6.619873e-01	-1.307631e-05
20	1	2	2.412217e+02	2.412217e+02	6.614494e-01	-1.307929e-05
20	1	2	2.413094e+02	2.413094e+02	6.608582e-01	-1.307750e-05
20	1	2	2.413972e+02	2.413972e+02	6.603546e-01	-1.307702e-05
20	1	2	2.414851e+02	2.414851e+02	6.600113e-01	-1.307702e-05
20	1	2	2.415738e+02	2.415738e+02	6.594086e-01	-1.308012e-05
20	1	2	2.416615e+02	2.416615e+02	6.588211e-01	-1.307559e-05
20	1	2	2.417494e+02	2.417494e+02	6.584091e-01	-1.307631e-05
20	1	2	2.418373e+02	2.418373e+02	6.578751e-01	-1.307702e-05
20	1	2	2.419251e+02	2.419251e+02	6.574326e-01	-1.307619e-05
20	1	2	2.420132e+02	2.420132e+02	6.568298e-01	-1.307988e-05
20	1	2	2.421011e+02	2.421011e+02	6.564140e-01	-1.307678e-05
20	1	2	2.421891e+02	2.421891e+02	6.559105e-01	-1.307583e-05
20	1	2	2.422769e+02	2.422769e+02	6.553764e-01	-1.307833e-05
20	1	2	2.423657e+02	2.423657e+02	6.549873e-01	-1.307642e-05
20	1	2	2.424536e+02	2.424536e+02	6.543159e-01	-1.307833e-05
20	1	2	2.425415e+02	2.425415e+02	6.538658e-01	-1.307690e-05
20	1	2	2.426293e+02	2.426293e+02	6.535149e-01	-1.307583e-05
20	1	2	2.427171e+02	2.427171e+02	6.527901e-01	-1.307738e-05
20	1	2	2.428057e+02	2.428057e+02	6.522675e-01	-1.307857e-05
20	1	2	2.428936e+02	2.428936e+02	6.518593e-01	-1.307976e-05
20	1	2	2.429815e+02	2.429815e+02	6.513824e-01	-1.307738e-05
20	1	2	2.430694e+02	2.430694e+02	6.508980e-01	-1.307595e-05
20	1	2	2.431572e+02	2.431572e+02	6.504250e-01	-1.308262e-05
20	1	2	2.432450e+02	2.432450e+02	6.497574e-01	-1.307738e-05
20	1	2	2.433337e+02	2.433337e+02	6.493721e-01	-1.307690e-05
20	1	2	2.434217e+02	2.434217e+02	6.488533e-01	-1.308131e-05
20	1	2	2.435095e+02	2.435095e+02	6.483002e-01	-1.307631e-05
20	1	2	2.435973e+02	2.435973e+02	6.479225e-01	-1.307654e-05
20	1	2	2.436852e+02	2.436852e+02	6.473618e-01	-1.307762e-05
20	1	2	2.437731e+02	2.437731e+02	6.467781e-01	-1.307392e-05
20	1	2	2.438612e+02	2.438612e+02	6.463127e-01	-1.307893e-05
20	1	2	2.439495e+02	2.439495e+02	6.459541e-01	-1.307440e-05
20	1	2	2.440374e+02	2.440374e+02	6.453094e-01	-1.307690e-05
20	1	2	2.441255e+02	2.441255e+02	6.448250e-01	-1.307857e-05
20	1	2	2.442131e+02	2.442131e+02	6.443634e-01	-1.307642e-05
20	1	2	2.443018e+02	2.443018e+02	6.438560e-01	-1.307905e-05
20	1	2	2.443897e+02	2.443897e+02	6.433716e-01	-1.307678e-05
20	1	2	2.444776e+02	2.444776e+02	6.429100e-01	-1.307929e-05
20	1	2	2.445655e+02	2.445655e+02	6.422272e-01	-1.307702e-05
20	1	2	2.446535e+02	2.446535e+02	6.418724e-01	-1.308131e-05
20	1	2	2.447413e+02	2.447413e+02	6.413765e-01	-1.308107e-05
20	1	2	2.448292e+02	2.448292e+02	6.408424e-01	-1.307714e-05
20	1	2	2.449172e+02	2.449172e+02	6.403847e-01	-1.307678e-05
20	1	2	2.450054e+02	2.450054e+02	6.398354e-01	-1.307833e-05
20	1	2	2.450933e+02	2.450933e+02	6.392593e-01	-1.307976e-05
20	1	2	2.451811e+02	2.451811e+02	6.389122e-01	-1.307809e-05
20	1	2	2.452690e+02	2.452690e+02	6.383247e-01	-1.307654e-05
20	1	2	2.453577e+02	2.453577e+02	6.378937e-01	-1.307988e-05
20	1	2	2.454454e+02	2.454454e+02	6.373596e-01	-1.307869e-05
20	1	2	2.455332e+02	2.455332e+02	6.368752e-01	-1.308417e-05
20	1	2	2.456211e+02	2.456211e+02	6.363029e-01	-1.307547e-05
20	1	2	2.457089e+02	2.457089e+02	6.359215e-01	-1.307619e-05
20	1	2	2.457978e+02	2.457978e+02	6.353073e-01	-1.307404e-05
20	1	2	2.458852e+02	2.458852e+02	6.348305e-01	-1.307547e-05
20	1	2	2.459732e+02	2.459732e+02	6.343918e-01	-1.307416e-05
20	1	2	2.460615e+02	2.460615e+02	6.338921e-01	-1.307821e-05
20	1	2	2.461495e+02	2.461495e+02	6.333504e-01	-1.307809e-05
20	1	2	2.462372e+02	2.462372e+02	6.327591e-01	-1.308012e-05
20	1	2	2.463251e+02	2.463251e+02	6.323204e-01	-1.307642e-05
20	1	2	2.464130e+02	2.464131e+02	6.317902e-01	-1.307940e-05
20	1	2	2.465010e+02	2.465010e+02	6.313057e-01	-1.307857e-05
20	1	2	2.465890e+02	2.465890e+02	6.308670e-01	-1.307690e-05
20	1	2	2.466779e+02	2.466779e+02	6.303673e-01	-1.307690e-05
20	1	2	2.467659e+02	2.467659e+02	6.298065e-01	-1.307654e-05
20	1	2	2.468538e+02	2.468538e+02	6.293907e-01	-1.307452e-05
20	1	2	2.469410e+02	2.469410e+02	6.288834e-01	-1.307774e-05
20	1	2	2.470289e+02	2.470289e+02	6.283569e-01	-1.307869e-05
20	1	2	2.471177e+02	2.471177e+02	6.277885e-01	-1.307762e-05
20	1	2	2.472054e+02	2.472054e+02	6.272697e-01	-1.307476e-05
20	1	2	2.472938e+02	2.472938e+02	6.268272e-01	-1.307559e-05
20	1	2	2.473818e+02	2.473818e+02	6.262207e-01	-1.307702e-05
20	1	2	2.474696e+02	2.474696e+02	6.258163e-01	-1.308012e-05
20	1	2	2.475574e+02	2.475574e+02	6.253204e-01	-1.307797e-05
20	1	2	2.476454e+02	2.476454e+02	6.248665e-01	-1.307833e-05
20	1	2	2.477332e+02	2.477332e+02	6.243401e-01	-1.307607e-05
20	1	2	2.478212e+02	2.478212e+02	6.236877e-01	-1.307702e-05
20	1	2	2.479091e+02	2.479091e+02	6.232224e-01	-1.307714e-05
20	1	2	2.479972e+02	2.479972e+02	6.228523e-01	-1.307821e-05
20	1	2	2.480850e+02	2.480850e+02	6.223526e-01	-1.307487e-05
20	1	2	2.481733e+02	2.481733e+02	6.218414e-01	-1.307869e-05
20	1	2	2.482613e+02	2.482613e+02	6.213074e-01	-1.308048e-05
20	1	2	2.483489e+02	2.483489e+02	6.208839e-01	-1.307881e-05
20	1	2	2.484377e+02	2.484377e+02	6.203766e-01	-1.307690e-05
20	1	2	2.485257e+02	2.485257e+02	6.198845e-01	-1.307917e-05
20	1	2	2.486136e+02	2.486136e+02	6.192818e-01	-1.307774e-05
20	1	2	2.487018e+02	2.487018e+02	6.187248e-01	-1.307929e-05
20	1	2	2.487896e+02	2.487896e+02	6.182671e-01	-1.308060e-05
20	1	2	2.488776e+02	2.488776e+02	6.177826e-01	-1.307380e-05
20	1	2	2.489653e+02	2.489653e+02	6.172562e-01	-1.307690e-05
20	1	2	2.490529e+02	2.490529e+02	6.168480e-01	-1.307487e-05
20	1	2	2.491417e+02	2.491417e+02	6.163445e-01	-1.307499e-05
20	1	2	2.492294e+02	2.492294e+02	6.158562e-01	-1.307738e-05
20	1	2	2.493172e+02	2.493172e+02	6.153336e-01	-1.307726e-05
20	1	2	2.494055e+02	2.494055e+02	6.148262e-01	-1.307726e-05
20	1	2	2.494932e+02	2.494932e+02	6.142769e-01	-1.307333e-05
20	1	2	2.495814e+02	2.495814e+02	6.137581e-01	-1.307809e-05
20	1	2	2.496693e+02	2.496693e+02	6.132774e-01	-1.307714e-05
20	1	2	2.497570e+02	2.497570e+02	6.128082e-01	-1.307786e-05
20	1	2	2.498458e+02	2.498458e+02	6.123009e-01	-1.307762e-05
20	1	2	2.499335e+02	2.499335e+02	6.117783e-01	-1.307750e-05
20	1	2	2.500213e+02	2.500213e+02	6.113243e-01	-1.307786e-05
20	1	2	2.501094e+02	2.501094e+02	6.107597e-01	-1.307726e-05
20	1	2	2.501973e+02	2.501973e+02	6.103401e-01	-1.308024e-05
20	1	2	2.502854e+02	2.502854e+02	6.097946e-01	-1.307750e-05
20	1	2	2.503732e+02	2.503732e+02	6.093140e-01	-1.307881e-05
20	1	2	2.504611e+02	2.504611e+02	6.087646e-01	-1.307631e-05
20	1	2	2.505489e+02	2.505489e+02	6.083412e-01	-1.308179e-05
20	1	2	2.506378e+02	2.506378e+02	6.077690e-01	-1.307631e-05
20	1	2	2.507254e+02	2.507254e+02	6.072617e-01	-1.307714e-05
20	1	2	2.508133e+02	2.508133e+02	6.068115e-01	-1.307631e-05
20	1	2	2.509012e+02	2.509012e+02	6.063042e-01	-1.307881e-05
20	1	2	2.509891e+02	2.509891e+02	6.058731e-01	-1.307333e-05
20	1	2	2.510777e+02	2.510777e+02	6.052628e-01	-1.307964e-05
20	1	2	2.511650e+02	2.511650e+02	6.047249e-01	-1.307511e-05
20	1	2	2.512538e+02	2.512538e+02	6.043930e-01	-1.307428e-05
20	1	2	2.513410e+02	2.513410e+02	6.037216e-01	-1.307929e-05
20	1	2	2.514290e+02	2.514290e+02	6.033211e-01	-1.307821e-05
20	1	2	2.515176e+02	2.515176e+02	6.028175e-01	-1.307619e-05
20	1	2	2.516055e+02	2.516055e+02	6.022873e-01	-1.307845e-05
20	1	2	2.516935e+02	2.516935e+02	6.018410e-01	-1.307976e-05
20	1	2	2.517812e+02	2.517812e+02	6.012077e-01	-1.307523e-05
20	1	2	2.518690e+02	2.518690e+02	6.008453e-01	-1.307988e-05
20	1	2	2.519579e+02	2.519579e+02	6.003380e-01	-1.307583e-05
20	1	2	2.520457e+02	2.520457e+02	5.998344e-01	-1.307702e-05
20	1	2	2.521336e+02	2.521336e+02	5.992088e-01	-1.307511e-05
20	1	2	2.522216e+02	2.522216e+02	5.988121e-01	-1.307583e-05
20	1	2	2.523095e+02	2.523095e+02	5.983162e-01	-1.307738e-05
20	1	2	2.523974e+02	2.523974e+02	5.978699e-01	-1.307654e-05
20	1	2	2.524853e+02	2.524853e+02	5.972748e-01	-1.308155e-05
20	1	2	2.525734e+02	2.525734e+02	5.968513e-01	-1.307893e-05
20	1	2	2.526612e+02	2.526612e+02	5.963173e-01	-1.307607e-05
20	1	2	2.527491e+02	2.527491e+02	5.957375e-01	-1.307225e-05
20	1	2	2.528378e+02	2.528378e+02	5.953598e-01	-1.307940e-05
20	1	2	2.529250e+02	2.529250e+02	5.947533e-01	-1.307857e-05
20	1	2	2.530137e+02	2.530137e+02	5.942841e-01	-1.307619e-05
20	1	2	2.531018e+02	2.531018e+02	5.937538e-01	-1.307750e-05
20	1	2	2.531896e+02	2.531896e+02	5.932999e-01	-1.308012e-05
20	1	2	2.532776e+02	2.532776e+02	5.927658e-01	-1.307738e-05
20	1	2	2.533653e+02	2.533653e+02	5.922279e-01	-1.307595e-05
20	1	2	2.534533e+02	2.534533e+02	5.917854e-01	-1.307654e-05
20	1	2	2.535412e+02	2.535412e+02	5.912933e-01	-1.307845e-05
20	1	2	2.536292e+02	2.536292e+02	5.908470e-01	-1.307857e-05
20	1	2	2.537172e+02	2.537172e+02	5.903473e-01	-1.307702e-05
20	1	2	2.538051e+02	2.538051e+02	5.896835e-01	-1.307368e-05
20	1	2	2.538938e+02	2.538938e+02	5.891991e-01	-1.307857e-05
20	1	2	2.539809e+02	2.539809e+02	5.886993e-01	-1.307607e-05
20	1	2	2.540696e+02	2.540696e+02	5.884056e-01	-1.307774e-05
20	1	2	2.541575e+02	2.541575e+02	5.877533e-01	-1.307619e-05
20	1	2	2.542451e+02	2.542451e+02	5.872688e-01	-1.307797e-05
20	1	2	2.543337e+02	2.543337e+02	5.867996e-01	-1.307762e-05
20	1	2	2.544213e+02	2.544213e+02	5.863113e-01	-1.307952e-05
20	1	2	2.545097e+02	2.545097e+02	5.857086e-01	-1.307499e-05
20	1	2	2.545975e+02	2.545975e+02	5.852776e-01	-1.307809e-05
20	1	2	2.546856e+02	2.546856e+02	5.848236e-01	-1.308107e-05
20	1	2	2.547735e+02	2.547735e+02	5.843239e-01	-1.307678e-05
20	1	2	2.548615e+02	2.548615e+02	5.838127e-01	-1.307750e-05
20	1	2	2.549494e+02	2.549494e+02	5.832710e-01	-1.307952e-05
20	1	2	2.550372e+02	2.550372e+02	5.827560e-01	-1.307726e-05
20	1	2	2.551250e+02	2.551250e+02	5.823746e-01	-1.307678e-05
20	1	2	2.552131e+02	2.552131e+02	5.817566e-01	-1.307905e-05
20	1	2	2.553017e+02	2.553017e+02	5.813103e-01	-1.307905e-05
20	1	2	2.553896e+02	2.553896e+02	5.807533e-01	-1.308155e-05
20	1	2	2.554776e+02	2.554776e+02	5.803833e-01	-1.307786e-05
20	1	2	2.555656e+02	2.555656e+02	5.798264e-01	-1.308036e-05
20	1	2	2.556532e+02	2.556532e+02	5.792389e-01	-1.307547e-05
20	1	2	2.557409e+02	2.557409e+02	5.787621e-01	-1.307726e-05
20	1	2	2.558295e+02	2.558295e+02	5.782967e-01	-1.307261e-05
20	1	2	2.559170e+02	2.559170e+02	5.778160e-01	-1.307702e-05
20	1	2	2.560057e+02	2.560057e+02	5.772972e-01	-1.307702e-05
20	1	2	2.560935e+02	2.560935e+02	5.768967e-01	-1.307964e-05
20	1	2	2.561814e+02	2.561814e+02	5.762749e-01	-1.307678e-05
20	1	2	2.562692e+02	2.562692e+02	5.756378e-01	-1.308239e-05
20	1	2	2.563570e+02	2.563570e+02	5.752754e-01	-1.307988e-05
20	1	2	2.564457e+02	2.564457e+02	5.747375e-01	-1.307738e-05
20	1	2	2.565335e+02	2.565335e+02	5.743408e-01	-1.307750e-05
20	1	2	2.566213e+02	2.566213e+02	5.737419e-01	-1.307857e-05
20	1	2	2.567093e+02	2.567093e+02	5.731544e-01	-1.307487e-05
20	1	2	2.567976e+02	2.567976e+02	5.728149e-01	-1.307762e-05
20	1	2	2.568855e+02	2.568855e+02	5.723534e-01	-1.308000e-05
20	1	2	2.569732e+02	2.569732e+02	5.718002e-01	-1.307738e-05
20	1	2	2.570611e+02	2.570611e+02	5.712585e-01	-1.307821e-05
20	1	2	2.571492e+02	2.571492e+02	5.708771e-01	-1.307940e-05
20	1	2	2.572372e+02	2.572372e+02	5.704918e-01	-1.307511e-05
20	1	2	2.573253e+02	2.573253e+02	5.698280e-01	-1.307642e-05
20	1	2	2.574132e+02	2.574132e+02	5.693703e-01	-1.307678e-05
20	1	2	2.575012e+02	2.575012e+02	5.687561e-01	-1.307726e-05
20	1	2	2.575891e+02	2.575891e+02	5.683517e-01	-1.307666e-05
20	1	2	2.576771e+02	2.576771e+02	5.677834e-01	-1.307797e-05
20	1	2	2.577651e+02	2.577651e+02	5.672112e-01	-1.307809e-05
20	1	2	2.578530e+02	2.578530e+02	5.668640e-01	-1.307642e-05
20	1	2	2.579410e+02	2.579410e+02	5.664139e-01	-1.308095e-05
20	1	2	2.580289e+02	2.580289e+02	5.659485e-01	-1.307619e-05
20	1	2	2.581177e+02	2.581177e+02	5.653534e-01	-1.307690e-05
20	1	2	2.582057e+02	2.582057e+02	5.648537e-01	-1.307917e-05
20	1	2	2.582936e+02	2.582936e+02	5.643158e-01	-1.307416e-05
20	1	2	2.583809e+02	2.583809e+02	5.638390e-01	-1.307702e-05
20	1	2	2.584698e+02	2.584698e+02	5.633507e-01	-1.307893e-05
20	1	2	2.585575e+02	2.585575e+02	5.628700e-01	-1.308000e-05
20	1	2	2.586454e+02	2.586454e+02	5.623360e-01	-1.307762e-05
20	1	2	2.587334e+02	2.587334e+02	5.618172e-01	-1.307786e-05
20	1	2	2.588211e+02	2.588211e+02	5.612450e-01	-1.307726e-05
20	1	2	2.589097e+02	2.589097e+02	5.608826e-01	-1.307893e-05
20	1	2	2.589976e+02	2.589976e+02	5.603409e-01	-1.307738e-05
20	1	2	2.590855e+02	2.590855e+02	5.597572e-01	-1.307762e-05
20	1	2	2.591734e+02	2.591734e+02	5.592651e-01	-1.308000e-05
20	1	2	2.592611e+02	2.592611e+02	5.587654e-01	-1.307809e-05
20	1	2	2.593489e+02	2.593489e+02	5.583534e-01	-1.307762e-05
20	1	2	2.594377e+02	2.594377e+02	5.577507e-01	-1.307690e-05
20	1	2	2.595255e+02	2.595255e+02	5.573769e-01	-1.307654e-05
20	1	2	2.596133e+02	2.596133e+02	5.567284e-01	-1.307654e-05
20	1	2	2.597012e+02	2.597012e+02	5.562363e-01	-1.307559e-05
20	1	2	2.597891e+02	2.597891e+02	5.558434e-01	-1.307380e-05
20	1	2	2.598776e+02	2.598776e+02	5.552254e-01	-1.308036e-05
20	1	2	2.599650e+02	2.599650e+02	5.548744e-01	-1.307786e-05
20	1	2	2.600537e+02	2.600537e+02	5.543404e-01	-1.307881e-05
20	1	2	2.601416e+02	2.601416e+02	5.537758e-01	-1.307392e-05
20	1	2	2.602291e+02	2.602291e+02	5.532951e-01	-1.307809e-05
20	1	2	2.603176e+02	2.603176e+02	5.528641e-01	-1.307786e-05
20	1	2	2.604053e+02	2.604053e+02	5.523262e-01	-1.307857e-05
20	1	2	2.604932e+02	2.604932e+02	5.518837e-01	-1.308024e-05
20	1	2	2.605811e+02	2.605811e+02	5.512962e-01	-1.308095e-05
20	1	2	2.606691e+02	2.606691e+02	5.509109e-01	-1.308072e-05
20	1	2	2.607569e+02	2.607569e+02	5.504150e-01	-1.308131e-05
20	1	2	2.608450e+02	2.608450e+02	5.498734e-01	-1.307595e-05
20	1	2	2.609329e+02	2.609329e+02	5.494156e-01	-1.307702e-05
20	1	2	2.610209e+02	2.610209e+02	5.488548e-01	-1.307285e-05
20	1	2	2.611097e+02	2.611097e+02	5.484200e-01	-1.307750e-05
20	1	2	2.611970e+02	2.611970e+02	5.479431e-01	-1.307654e-05
20	1	2	2.612850e+02	2.612850e+02	5.473213e-01	-1.307666e-05
20	1	2	2.613732e+02	2.613732e+02	5.469475e-01	-1.307821e-05
20	1	2	2.614610e+02	2.614610e+02	5.463104e-01	-1.307893e-05
20	1	2	2.615489e+02	2.615489e+02	5.458298e-01	-1.307571e-05
20	1	2	2.616377e+02	2.616377e+02	5.453415e-01	-1.307726e-05
20	1	2	2.617255e+02	2.617255e+02	5.448685e-01	-1.307833e-05
20	1	2	2.618133e+02	2.618133e+02	5.443840e-01	-1.307797e-05
20	1	2	2.619013e+02	2.619013e+02	5.438614e-01	-1.307929e-05
20	1	2	2.619892e+02	2.619892e+02	5.433922e-01	-1.307487e-05
20	1	2	2.620775e+02	2.620775e+02	5.429230e-01	-1.307631e-05
20	1	2	2.621653e+02	2.621653e+02	5.424652e-01	-1.307786e-05
20	1	2	2.622536e+02	2.622536e+02	5.419540e-01	-1.307857e-05
20	1	2	2.623415e+02	2.623415e+02	5.414505e-01	-1.307690e-05
20	1	2	2.624295e+02	2.624295e+02	5.410614e-01	-1.307797e-05
20	1	2	2.625173e+02	2.625173e+02	5.404930e-01	-1.308095e-05
20	1	2	2.626053e+02	2.626053e+02	5.400162e-01	-1.307774e-05
20	1	2	2.626932e+02	2.626932e+02	5.393906e-01	-1.307881e-05
20	1	2	2.627812e+02	2.627812e+02	5.389519e-01	-1.307809e-05
20	1	2	2.628691e+02	2.628691e+02	5.384026e-01	-1.308131e-05
