Cycle number	Elapsed time (s)	Potential (V)	Current (A)
1	4.735862e+01	9.460182e-01	4.943144e-05
1	4.744640e+01	9.477844e-01	4.943407e-05
1	4.753416e+01	9.495735e-01	4.943073e-05
1	4.762233e+01	9.513664e-01	4.940438e-05
1	4.771063e+01	9.530716e-01	4.947340e-05
1	4.779821e+01	9.547691e-01	4.888892e-05
1	4.788640e+01	9.566116e-01	4.951465e-05
1	4.797476e+01	9.582748e-01	4.944766e-05
1	4.806197e+01	9.600372e-01	4.913986e-05
1	4.815018e+01	9.618912e-01	4.918146e-05
1	4.823837e+01	9.636574e-01	4.933512e-05
1	4.832615e+01	9.653435e-01	4.924762e-05
1	4.841439e+01	9.670830e-01	4.937100e-05
1	4.850178e+01	9.688644e-01	4.953861e-05
1	4.858979e+01	9.706039e-01	4.914832e-05
1	4.867817e+01	9.723701e-01	4.946589e-05
1	4.876636e+01	9.741440e-01	4.897738e-05
1	4.885406e+01	9.758682e-01	4.922271e-05
1	4.894183e+01	9.776535e-01	4.911590e-05
1	4.902984e+01	9.795113e-01	4.970884e-05
1	4.911797e+01	9.812279e-01	4.916584e-05
1	4.920674e+01	9.829407e-01	4.940629e-05
1	4.929419e+01	9.846954e-01	4.934323e-05
1	4.938207e+01	9.865913e-01	4.991281e-05
1	4.947012e+01	9.883499e-01	4.970479e-05
1	4.955849e+01	9.901199e-01	4.979527e-05
1	4.964662e+01	9.918365e-01	4.931653e-05
1	4.973468e+01	9.936066e-01	4.962146e-05
1	4.982257e+01	9.953728e-01	4.961097e-05
1	4.990987e+01	9.971352e-01	4.990506e-05
1	4.999794e+01	9.988708e-01	4.954433e-05
1	5.008588e+01	1.000656e+00	4.965270e-05
1	5.017438e+01	9.989090e-01	2.333307e-05
1	5.026269e+01	9.971352e-01	4.107118e-06
1	5.035030e+01	9.953651e-01	-9.051442e-06
1	5.043802e+01	9.936142e-01	-1.841843e-05
1	5.052657e+01	9.919167e-01	-2.548027e-05
1	5.061454e+01	9.899673e-01	-3.052545e-05
1	5.070217e+01	9.883118e-01	-3.359485e-05
1	5.079060e+01	9.865799e-01	-3.609049e-05
1	5.087805e+01	9.846878e-01	-3.828359e-05
1	5.096593e+01	9.830551e-01	-3.927100e-05
1	5.105389e+01	9.813347e-01	-4.061830e-05
1	5.114238e+01	9.794655e-01	-4.116523e-05
1	5.122999e+01	9.776993e-01	-4.164279e-05
1	5.131795e+01	9.759750e-01	-4.233968e-05
1	5.140672e+01	9.741096e-01	-4.267836e-05
1	5.149445e+01	9.724045e-01	-4.290605e-05
1	5.158229e+01	9.707184e-01	-4.300714e-05
1	5.167054e+01	9.688683e-01	-4.359829e-05
1	5.175849e+01	9.671440e-01	-4.357016e-05
1	5.184583e+01	9.654160e-01	-4.343784e-05
1	5.193427e+01	9.636345e-01	-4.387653e-05
1	5.202239e+01	9.618149e-01	-4.412448e-05
1	5.211059e+01	9.600983e-01	-4.413903e-05
1	5.219833e+01	9.583473e-01	-4.424131e-05
1	5.228602e+01	9.565697e-01	-4.417837e-05
1	5.237463e+01	9.547424e-01	-4.441559e-05
1	5.246223e+01	9.530411e-01	-4.451525e-05
1	5.255009e+01	9.513512e-01	-4.411650e-05
1	5.263779e+01	9.496231e-01	-4.425550e-05
1	5.272637e+01	9.478188e-01	-4.403758e-05
1	5.281372e+01	9.460335e-01	-4.490662e-05
1	5.290197e+01	9.443130e-01	-4.444134e-05
1	5.299047e+01	9.425659e-01	-4.471242e-05
1	5.307843e+01	9.407692e-01	-4.463136e-05
1	5.316585e+01	9.389839e-01	-4.502082e-05
1	5.325422e+01	9.371796e-01	-4.501891e-05
1	5.334177e+01	9.355392e-01	-4.450583e-05
1	5.343056e+01	9.337502e-01	-4.461229e-05
1	5.351866e+01	9.320908e-01	-4.451609e-05
1	5.360600e+01	9.301109e-01	-4.506922e-05
1	5.369412e+01	9.283867e-01	-4.511619e-05
1	5.378250e+01	9.266586e-01	-4.487753e-05
1	5.387042e+01	9.250031e-01	-4.491520e-05
1	5.395799e+01	9.231339e-01	-4.527330e-05
1	5.404587e+01	9.214516e-01	-4.506707e-05
1	5.413455e+01	9.197426e-01	-4.499507e-05
1	5.422208e+01	9.178200e-01	-4.522121e-05
1	5.431019e+01	9.160881e-01	-4.537129e-05
1	5.439859e+01	9.143372e-01	-4.499602e-05
1	5.448647e+01	9.125443e-01	-4.524076e-05
1	5.457424e+01	9.107857e-01	-4.548872e-05
1	5.466189e+01	9.091225e-01	-4.529428e-05
1	5.475030e+01	9.074059e-01	-4.508555e-05
1	5.483810e+01	9.055443e-01	-4.536068e-05
1	5.492597e+01	9.038124e-01	-4.527986e-05
1	5.501466e+01	9.020042e-01	-4.581571e-05
1	5.510244e+01	9.003029e-01	-4.549861e-05
1	5.519011e+01	8.985634e-01	-4.553628e-05
1	5.527864e+01	8.967934e-01	-4.554808e-05
1	5.536670e+01	8.949623e-01	-4.554152e-05
1	5.545440e+01	8.933296e-01	-4.559445e-05
1	5.554269e+01	8.915100e-01	-4.586720e-05
1	5.563014e+01	8.898087e-01	-4.540384e-05
1	5.571834e+01	8.880272e-01	-4.564250e-05
1	5.580594e+01	8.862686e-01	-4.556024e-05
1	5.589409e+01	8.845100e-01	-4.551136e-05
1	5.598216e+01	8.826599e-01	-4.580832e-05
1	5.607015e+01	8.809586e-01	-4.578984e-05
1	5.615789e+01	8.791924e-01	-4.590702e-05
1	5.624589e+01	8.774185e-01	-4.584301e-05
1	5.633436e+01	8.755493e-01	-4.604399e-05
1	5.642226e+01	8.739166e-01	-4.592407e-05
1	5.651073e+01	8.721733e-01	-4.578173e-05
1	5.659875e+01	8.703270e-01	-4.622030e-05
1	5.668634e+01	8.686218e-01	-4.576099e-05
1	5.677420e+01	8.668556e-01	-4.582298e-05
1	5.686207e+01	8.651733e-01	-4.622662e-05
1	5.695011e+01	8.633919e-01	-4.604244e-05
1	5.703831e+01	8.616676e-01	-4.633331e-05
1	5.712657e+01	8.598289e-01	-4.601943e-05
1	5.721418e+01	8.580742e-01	-4.603946e-05
1	5.730240e+01	8.563309e-01	-4.595757e-05
1	5.739053e+01	8.545685e-01	-4.596901e-05
1	5.747844e+01	8.527985e-01	-4.623115e-05
1	5.756626e+01	8.509789e-01	-4.599047e-05
1	5.765456e+01	8.492775e-01	-4.588854e-05
1	5.774265e+01	8.475761e-01	-4.630637e-05
1	5.783022e+01	8.456802e-01	-4.595411e-05
1	5.791794e+01	8.439636e-01	-4.639292e-05
1	5.800655e+01	8.423157e-01	-4.600990e-05
1	5.809436e+01	8.404083e-01	-4.588997e-05
1	5.818278e+01	8.387680e-01	-4.569125e-05
1	5.827023e+01	8.368530e-01	-4.638076e-05
1	5.835793e+01	8.352318e-01	-4.616964e-05
1	5.844578e+01	8.334084e-01	-4.635370e-05
1	5.853402e+01	8.316612e-01	-4.621530e-05
1	5.862190e+01	8.298950e-01	-4.604185e-05
1	5.870991e+01	8.281479e-01	-4.654813e-05
1	5.879846e+01	8.263855e-01	-4.612637e-05
1	5.888618e+01	8.246956e-01	-4.602671e-05
1	5.897441e+01	8.228951e-01	-4.605401e-05
1	5.906189e+01	8.210983e-01	-4.626894e-05
1	5.915057e+01	8.193283e-01	-4.649234e-05
1	5.923859e+01	8.176270e-01	-4.610550e-05
1	5.932638e+01	8.157997e-01	-4.625380e-05
1	5.941438e+01	8.140221e-01	-4.640651e-05
1	5.950225e+01	8.122940e-01	-4.644287e-05
1	5.959009e+01	8.105202e-01	-4.631639e-05
1	5.967859e+01	8.087997e-01	-4.647291e-05
1	5.976643e+01	8.069878e-01	-4.624808e-05
1	5.985420e+01	8.051910e-01	-4.647183e-05
1	5.994268e+01	8.035088e-01	-4.629123e-05
1	6.003033e+01	8.018150e-01	-4.605687e-05
1	6.011788e+01	8.000069e-01	-4.642546e-05
1	6.020668e+01	7.982521e-01	-4.656637e-05
1	6.029471e+01	7.965431e-01	-4.642761e-05
1	6.038194e+01	7.947273e-01	-4.617023e-05
1	6.047073e+01	7.929573e-01	-4.662549e-05
1	6.055845e+01	7.911949e-01	-4.654372e-05
1	6.064665e+01	7.893600e-01	-4.670775e-05
1	6.073437e+01	7.877274e-01	-4.652619e-05
1	6.082264e+01	7.859306e-01	-4.677796e-05
1	6.091071e+01	7.841454e-01	-4.599369e-05
1	6.099876e+01	7.822914e-01	-4.648685e-05
1	6.108629e+01	7.805939e-01	-4.651010e-05
1	6.117381e+01	7.789383e-01	-4.625738e-05
1	6.126271e+01	7.771149e-01	-4.649508e-05
1	6.134992e+01	7.754021e-01	-4.659462e-05
1	6.143852e+01	7.736130e-01	-4.666746e-05
1	6.152591e+01	7.718468e-01	-4.679573e-05
1	6.161408e+01	7.701454e-01	-4.660928e-05
1	6.170228e+01	7.683487e-01	-4.653466e-05
1	6.179023e+01	7.667351e-01	-4.650259e-05
1	6.187809e+01	7.649078e-01	-4.642785e-05
1	6.196588e+01	7.630806e-01	-4.666257e-05
1	6.205470e+01	7.613029e-01	-4.680336e-05
1	6.214189e+01	7.594757e-01	-4.655552e-05
1	6.222978e+01	7.578163e-01	-4.651570e-05
1	6.231837e+01	7.560730e-01	-4.699445e-05
1	6.240608e+01	7.542763e-01	-4.676628e-05
1	6.249414e+01	7.525024e-01	-4.686582e-05
1	6.258225e+01	7.506638e-01	-4.676187e-05
1	6.267035e+01	7.489204e-01	-4.689503e-05
1	6.275866e+01	7.471924e-01	-4.667211e-05
1	6.284624e+01	7.454758e-01	-4.663706e-05
1	6.293461e+01	7.437859e-01	-4.674935e-05
1	6.302257e+01	7.419548e-01	-4.714859e-05
1	6.311072e+01	7.401619e-01	-4.657006e-05
1	6.319789e+01	7.383575e-01	-4.685712e-05
1	6.328592e+01	7.366333e-01	-4.717588e-05
1	6.337473e+01	7.348251e-01	-4.672611e-05
1	6.346268e+01	7.330475e-01	-4.704845e-05
1	6.355053e+01	7.314529e-01	-4.658866e-05
1	6.363781e+01	7.295570e-01	-4.700935e-05
1	6.372595e+01	7.278481e-01	-4.683614e-05
1	6.381389e+01	7.261505e-01	-4.667580e-05
1	6.390252e+01	7.244911e-01	-4.672217e-05
1	6.399037e+01	7.225723e-01	-4.687059e-05
1	6.407792e+01	7.208023e-01	-4.685211e-05
1	6.416640e+01	7.190590e-01	-4.674494e-05
1	6.425462e+01	7.173843e-01	-4.678857e-05
1	6.434183e+01	7.153511e-01	-4.693377e-05
1	6.442991e+01	7.138252e-01	-4.685235e-05
1	6.451797e+01	7.119904e-01	-4.707861e-05
1	6.460603e+01	7.103577e-01	-4.671311e-05
1	6.469429e+01	7.085190e-01	-4.688573e-05
1	6.478214e+01	7.067833e-01	-4.692805e-05
1	6.487025e+01	7.050209e-01	-4.712975e-05
1	6.495808e+01	7.032280e-01	-4.692578e-05
1	6.504621e+01	7.014580e-01	-4.702771e-05
1	6.513401e+01	6.997108e-01	-4.680932e-05
1	6.522228e+01	6.980019e-01	-4.683971e-05
1	6.531024e+01	6.961250e-01	-4.743731e-05
1	6.539834e+01	6.944160e-01	-4.679024e-05
1	6.548606e+01	6.926842e-01	-4.721999e-05
1	6.557472e+01	6.908798e-01	-4.685616e-05
1	6.566209e+01	6.891060e-01	-4.720449e-05
1	6.575055e+01	6.873589e-01	-4.706848e-05
1	6.583815e+01	6.856613e-01	-4.700446e-05
1	6.592602e+01	6.838570e-01	-4.671717e-05
1	6.601439e+01	6.820374e-01	-4.719830e-05
1	6.610179e+01	6.802444e-01	-4.699540e-05
1	6.619005e+01	6.784401e-01	-4.753160e-05
1	6.627831e+01	6.768761e-01	-4.699874e-05
1	6.636673e+01	6.750450e-01	-4.739439e-05
1	6.645469e+01	6.733437e-01	-4.698205e-05
1	6.654200e+01	6.716995e-01	-4.711497e-05
1	6.663016e+01	6.698227e-01	-4.724085e-05
1	6.671805e+01	6.680069e-01	-4.716468e-05
1	6.680590e+01	6.663361e-01	-4.715121e-05
1	6.689457e+01	6.645355e-01	-4.720867e-05
1	6.698230e+01	6.627769e-01	-4.735887e-05
1	6.707063e+01	6.610298e-01	-4.705548e-05
1	6.715846e+01	6.593056e-01	-4.711866e-05
1	6.724672e+01	6.575241e-01	-4.716623e-05
1	6.733410e+01	6.558037e-01	-4.677141e-05
1	6.742231e+01	6.539230e-01	-4.752350e-05
1	6.751000e+01	6.521683e-01	-4.698431e-05
1	6.759847e+01	6.504097e-01	-4.742038e-05
1	6.768596e+01	6.486855e-01	-4.729867e-05
1	6.777440e+01	6.469040e-01	-4.708266e-05
1	6.786275e+01	6.451225e-01	-4.756021e-05
1	6.794989e+01	6.434517e-01	-4.737520e-05
1	6.803802e+01	6.416359e-01	-4.720855e-05
1	6.812639e+01	6.398697e-01	-4.749858e-05
1	6.821421e+01	6.380882e-01	-4.744971e-05
1	6.830178e+01	6.364861e-01	-4.706490e-05
1	6.839067e+01	6.345520e-01	-4.762387e-05
1	6.847874e+01	6.328087e-01	-4.729462e-05
1	6.856608e+01	6.311340e-01	-4.705501e-05
1	6.865419e+01	6.292343e-01	-4.752350e-05
1	6.874278e+01	6.276550e-01	-4.724276e-05
1	6.883018e+01	6.257248e-01	-4.724097e-05
1	6.891844e+01	6.239967e-01	-4.730308e-05
1	6.900596e+01	6.222687e-01	-4.734135e-05
1	6.909398e+01	6.205406e-01	-4.739535e-05
1	6.918248e+01	6.187477e-01	-4.727519e-05
1	6.927031e+01	6.170731e-01	-4.731989e-05
1	6.935784e+01	6.152992e-01	-4.738510e-05
1	6.944643e+01	6.135101e-01	-4.739237e-05
1	6.953384e+01	6.116905e-01	-4.770362e-05
1	6.962224e+01	6.100159e-01	-4.763293e-05
1	6.971037e+01	6.082153e-01	-4.733658e-05
1	6.979814e+01	6.064262e-01	-4.742587e-05
1	6.988666e+01	6.046867e-01	-4.706562e-05
1	6.997433e+01	6.029701e-01	-4.762948e-05
1	7.006243e+01	6.010933e-01	-4.760885e-05
1	7.015062e+01	5.994530e-01	-4.734099e-05
1	7.023845e+01	5.976677e-01	-4.744267e-05
1	7.032605e+01	5.957642e-01	-4.757142e-05
1	7.041417e+01	5.941315e-01	-4.753041e-05
1	7.050247e+01	5.923691e-01	-4.752123e-05
1	7.059047e+01	5.906982e-01	-4.699147e-05
1	7.067796e+01	5.888786e-01	-4.694831e-05
1	7.076581e+01	5.871773e-01	-4.768121e-05
1	7.085393e+01	5.852623e-01	-4.770374e-05
1	7.094264e+01	5.836220e-01	-4.717207e-05
1	7.102987e+01	5.818672e-01	-4.720986e-05
1	7.111838e+01	5.800323e-01	-4.753757e-05
1	7.120585e+01	5.783806e-01	-4.744947e-05
1	7.129425e+01	5.765076e-01	-4.748595e-05
1	7.138243e+01	5.747757e-01	-4.771507e-05
1	7.146989e+01	5.730209e-01	-4.752970e-05
1	7.155826e+01	5.712738e-01	-4.742551e-05
1	7.164627e+01	5.694771e-01	-4.729533e-05
1	7.173400e+01	5.677757e-01	-4.748094e-05
1	7.182203e+01	5.660286e-01	-4.750168e-05
1	7.190981e+01	5.641479e-01	-4.771173e-05
1	7.199868e+01	5.625229e-01	-4.750526e-05
1	7.208645e+01	5.607376e-01	-4.744685e-05
1	7.217478e+01	5.588913e-01	-4.790866e-05
1	7.226275e+01	5.572929e-01	-4.724240e-05
1	7.235057e+01	5.554047e-01	-4.738295e-05
1	7.243870e+01	5.536880e-01	-4.754627e-05
1	7.252651e+01	5.519028e-01	-4.758763e-05
1	7.261451e+01	5.501175e-01	-4.763246e-05
1	7.270188e+01	5.484238e-01	-4.761577e-05
1	7.279057e+01	5.466309e-01	-4.750490e-05
1	7.287830e+01	5.448799e-01	-4.778266e-05
1	7.296623e+01	5.431061e-01	-4.745996e-05
1	7.305390e+01	5.414276e-01	-4.747379e-05
1	7.314245e+01	5.395203e-01	-4.770255e-05
1	7.323010e+01	5.379410e-01	-4.733503e-05
1	7.331837e+01	5.360832e-01	-4.782128e-05
1	7.340662e+01	5.341949e-01	-4.770041e-05
1	7.349457e+01	5.323906e-01	-4.759467e-05
1	7.358249e+01	5.308342e-01	-4.754722e-05
1	7.367057e+01	5.290413e-01	-4.765213e-05
1	7.375855e+01	5.271759e-01	-4.802990e-05
1	7.384632e+01	5.255203e-01	-4.749000e-05
1	7.393455e+01	5.236893e-01	-4.756296e-05
1	7.402230e+01	5.219498e-01	-4.754984e-05
1	7.410984e+01	5.202942e-01	-4.758120e-05
1	7.419800e+01	5.184975e-01	-4.782856e-05
1	7.428617e+01	5.167465e-01	-4.740655e-05
1	7.437388e+01	5.150719e-01	-4.733455e-05
1	7.446198e+01	5.132561e-01	-4.751277e-05
1	7.455003e+01	5.114250e-01	-4.808557e-05
1	7.463866e+01	5.096931e-01	-4.764450e-05
1	7.472627e+01	5.079689e-01	-4.783177e-05
1	7.481408e+01	5.062599e-01	-4.759359e-05
1	7.490208e+01	5.043869e-01	-4.767919e-05
1	7.498997e+01	5.025787e-01	-4.773045e-05
1	7.507792e+01	5.009041e-01	-4.813552e-05
1	7.516646e+01	4.991264e-01	-4.767096e-05
1	7.525385e+01	4.973831e-01	-4.777300e-05
1	7.534245e+01	4.955750e-01	-4.761875e-05
1	7.543061e+01	4.939003e-01	-4.770625e-05
1	7.551801e+01	4.921455e-01	-4.760933e-05
1	7.560618e+01	4.902611e-01	-4.805565e-05
1	7.569397e+01	4.885826e-01	-4.780865e-05
1	7.578246e+01	4.867630e-01	-4.809391e-05
1	7.587011e+01	4.848709e-01	-4.789007e-05
1	7.595865e+01	4.832954e-01	-4.803836e-05
1	7.604586e+01	4.813843e-01	-4.749966e-05
1	7.613460e+01	4.797363e-01	-4.793954e-05
1	7.622213e+01	4.779167e-01	-4.792333e-05
1	7.630998e+01	4.762154e-01	-4.779363e-05
1	7.639862e+01	4.744644e-01	-4.789495e-05
1	7.648612e+01	4.726639e-01	-4.780078e-05
1	7.657444e+01	4.709892e-01	-4.783142e-05
1	7.666261e+01	4.692001e-01	-4.759955e-05
1	7.674977e+01	4.675026e-01	-4.778731e-05
1	7.683857e+01	4.656105e-01	-4.779840e-05
1	7.692612e+01	4.638901e-01	-4.772460e-05
1	7.701414e+01	4.621429e-01	-4.783988e-05
1	7.710205e+01	4.604225e-01	-4.777586e-05
1	7.719029e+01	4.586258e-01	-4.786718e-05
1	7.727863e+01	4.568634e-01	-4.801023e-05
1	7.736606e+01	4.551201e-01	-4.766190e-05
1	7.745431e+01	4.533539e-01	-4.768777e-05
1	7.754211e+01	4.516144e-01	-4.747188e-05
1	7.763011e+01	4.498405e-01	-4.787493e-05
1	7.771854e+01	4.480858e-01	-4.786789e-05
1	7.780572e+01	4.463043e-01	-4.773140e-05
1	7.789389e+01	4.445839e-01	-4.774392e-05
1	7.798195e+01	4.427986e-01	-4.786444e-05
1	7.806991e+01	4.410248e-01	-4.757476e-05
1	7.815814e+01	4.392853e-01	-4.805446e-05
1	7.824672e+01	4.375763e-01	-4.770088e-05
1	7.833407e+01	4.358253e-01	-4.756558e-05
1	7.842215e+01	4.340668e-01	-4.788554e-05
1	7.851011e+01	4.322510e-01	-4.774761e-05
1	7.859850e+01	4.305038e-01	-4.783297e-05
1	7.868601e+01	4.288368e-01	-4.809284e-05
1	7.877451e+01	4.269485e-01	-4.780293e-05
1	7.886203e+01	4.251251e-01	-4.811227e-05
1	7.895016e+01	4.234238e-01	-4.768598e-05
1	7.903800e+01	4.216080e-01	-4.801488e-05
1	7.912662e+01	4.198952e-01	-4.789627e-05
1	7.921442e+01	4.180717e-01	-4.806089e-05
1	7.930268e+01	4.163971e-01	-4.798031e-05
1	7.939019e+01	4.146729e-01	-4.777229e-05
1	7.947787e+01	4.130325e-01	-4.757977e-05
1	7.956597e+01	4.111176e-01	-4.777622e-05
1	7.965415e+01	4.093323e-01	-4.817212e-05
1	7.974215e+01	4.075623e-01	-4.783094e-05
1	7.983010e+01	4.058151e-01	-4.825115e-05
1	7.991783e+01	4.040680e-01	-4.774117e-05
1	8.000611e+01	4.022903e-01	-4.753017e-05
1	8.009432e+01	4.005165e-01	-4.784179e-05
1	8.018194e+01	3.988991e-01	-4.769540e-05
1	8.027030e+01	3.970490e-01	-4.786515e-05
1	8.035824e+01	3.953133e-01	-4.765451e-05
1	8.044595e+01	3.935623e-01	-4.801977e-05
1	8.053385e+01	3.918114e-01	-4.762101e-05
1	8.062240e+01	3.900223e-01	-4.819584e-05
1	8.071049e+01	3.882790e-01	-4.764295e-05
1	8.079792e+01	3.865814e-01	-4.768276e-05
1	8.088639e+01	3.847733e-01	-4.800034e-05
1	8.097415e+01	3.829918e-01	-4.778123e-05
1	8.106186e+01	3.812523e-01	-4.801929e-05
1	8.114989e+01	3.795052e-01	-4.821110e-05
1	8.123775e+01	3.777008e-01	-4.777455e-05
1	8.132625e+01	3.759727e-01	-4.808247e-05
1	8.141455e+01	3.741150e-01	-4.816651e-05
1	8.150175e+01	3.725739e-01	-4.777479e-05
1	8.159052e+01	3.707275e-01	-4.789937e-05
1	8.167780e+01	3.688545e-01	-4.777539e-05
1	8.176598e+01	3.670807e-01	-4.794800e-05
1	8.185409e+01	3.654518e-01	-4.810441e-05
1	8.194269e+01	3.636856e-01	-4.871213e-05
1	8.203008e+01	3.618164e-01	-4.814970e-05
1	8.211852e+01	3.600998e-01	-4.816246e-05
1	8.220591e+01	3.582954e-01	-4.813218e-05
1	8.229397e+01	3.566475e-01	-4.797113e-05
1	8.238252e+01	3.548431e-01	-4.803252e-05
1	8.247051e+01	3.530540e-01	-4.800808e-05
1	8.255844e+01	3.511925e-01	-4.796648e-05
1	8.264630e+01	3.495750e-01	-4.804206e-05
1	8.273430e+01	3.478165e-01	-4.804945e-05
1	8.282238e+01	3.459740e-01	-4.825151e-05
1	8.291050e+01	3.443260e-01	-4.741991e-05
1	8.299803e+01	3.424263e-01	-4.821825e-05
1	8.308589e+01	3.407364e-01	-4.776931e-05
1	8.317409e+01	3.390388e-01	-4.804909e-05
1	8.326235e+01	3.373146e-01	-4.784572e-05
1	8.335062e+01	3.354492e-01	-4.801917e-05
1	8.343866e+01	3.337135e-01	-4.779565e-05
1	8.352656e+01	3.318558e-01	-4.842079e-05
1	8.361400e+01	3.303070e-01	-4.794836e-05
1	8.370217e+01	3.285446e-01	-4.816568e-05
1	8.378978e+01	3.267136e-01	-4.780793e-05
1	8.387840e+01	3.249283e-01	-4.801953e-05
1	8.396612e+01	3.231201e-01	-4.798782e-05
1	8.405462e+01	3.214378e-01	-4.786050e-05
1	8.414193e+01	3.196182e-01	-4.786062e-05
1	8.423015e+01	3.178635e-01	-4.815245e-05
1	8.431831e+01	3.159943e-01	-4.826999e-05
1	8.440642e+01	3.144341e-01	-4.811072e-05
1	8.449427e+01	3.125648e-01	-4.807520e-05
1	8.458186e+01	3.108521e-01	-4.847181e-05
1	8.466988e+01	3.089676e-01	-4.806554e-05
1	8.475867e+01	3.073387e-01	-4.790366e-05
1	8.484612e+01	3.055954e-01	-4.789090e-05
1	8.493464e+01	3.038406e-01	-4.839516e-05
1	8.502236e+01	3.019371e-01	-4.794300e-05
1	8.511013e+01	3.002281e-01	-4.832673e-05
1	8.519853e+01	2.985420e-01	-4.777110e-05
1	8.528662e+01	2.967644e-01	-4.800415e-05
1	8.537370e+01	2.949944e-01	-4.798448e-05
1	8.546241e+01	2.932777e-01	-4.788315e-05
1	8.555002e+01	2.914276e-01	-4.843092e-05
1	8.563834e+01	2.898026e-01	-4.785395e-05
1	8.572622e+01	2.880058e-01	-4.847050e-05
1	8.581418e+01	2.861328e-01	-4.824328e-05
1	8.590250e+01	2.844353e-01	-4.814637e-05
1	8.599070e+01	2.826653e-01	-4.804587e-05
1	8.607877e+01	2.808800e-01	-4.799640e-05
1	8.616674e+01	2.790947e-01	-4.788959e-05
1	8.625399e+01	2.773781e-01	-4.792273e-05
1	8.634204e+01	2.757225e-01	-4.802728e-05
1	8.643064e+01	2.739449e-01	-4.819763e-05
1	8.651851e+01	2.721748e-01	-4.796684e-05
1	8.660642e+01	2.703400e-01	-4.816926e-05
1	8.669422e+01	2.685509e-01	-4.821539e-05
1	8.678249e+01	2.667618e-01	-4.848790e-05
1	8.687060e+01	2.651100e-01	-4.809105e-05
1	8.695803e+01	2.634468e-01	-4.757798e-05
1	8.704641e+01	2.616119e-01	-4.788327e-05
1	8.713379e+01	2.598305e-01	-4.812956e-05
1	8.722252e+01	2.580757e-01	-4.806864e-05
1	8.730993e+01	2.562523e-01	-4.814649e-05
1	8.739846e+01	2.546463e-01	-4.791498e-05
1	8.748632e+01	2.526970e-01	-4.845440e-05
1	8.757443e+01	2.510948e-01	-4.789114e-05
1	8.766241e+01	2.491722e-01	-4.848552e-05
1	8.774983e+01	2.475243e-01	-4.790354e-05
1	8.783839e+01	2.457809e-01	-4.804635e-05
1	8.792624e+01	2.440376e-01	-4.802978e-05
1	8.801396e+01	2.422371e-01	-4.853606e-05
1	8.810226e+01	2.404060e-01	-4.841983e-05
1	8.819035e+01	2.386932e-01	-4.834640e-05
1	8.827790e+01	2.369041e-01	-4.835570e-05
1	8.836655e+01	2.350349e-01	-4.842305e-05
1	8.845404e+01	2.334404e-01	-4.815841e-05
1	8.854240e+01	2.316208e-01	-4.836774e-05
1	8.862986e+01	2.298660e-01	-4.808271e-05
1	8.871854e+01	2.281227e-01	-4.806554e-05
1	8.880675e+01	2.263489e-01	-4.831946e-05
1	8.889402e+01	2.245674e-01	-4.822457e-05
1	8.898205e+01	2.228165e-01	-4.840064e-05
1	8.907017e+01	2.210846e-01	-4.822350e-05
1	8.915824e+01	2.192459e-01	-4.839826e-05
1	8.924649e+01	2.175331e-01	-4.806900e-05
1	8.933438e+01	2.158356e-01	-4.839909e-05
1	8.942199e+01	2.140007e-01	-4.840028e-05
1	8.951018e+01	2.122726e-01	-4.855001e-05
1	8.959823e+01	2.105408e-01	-4.785609e-05
1	8.968625e+01	2.087059e-01	-4.790568e-05
1	8.977383e+01	2.069855e-01	-4.826534e-05
1	8.986201e+01	2.052650e-01	-4.812837e-05
1	8.994999e+01	2.034836e-01	-4.816639e-05
1	9.003816e+01	2.016411e-01	-4.821682e-05
1	9.012580e+01	1.999931e-01	-4.822683e-05
1	9.021414e+01	1.981316e-01	-4.824507e-05
1	9.030205e+01	1.964798e-01	-4.825222e-05
1	9.038988e+01	1.946983e-01	-4.841113e-05
1	9.047807e+01	1.928749e-01	-4.840827e-05
1	9.056623e+01	1.912231e-01	-4.806781e-05
1	9.065476e+01	1.894989e-01	-4.837012e-05
1	9.074191e+01	1.877174e-01	-4.836190e-05
1	9.083005e+01	1.858864e-01	-4.806685e-05
1	9.091866e+01	1.840973e-01	-4.843485e-05
1	9.100640e+01	1.823807e-01	-4.840267e-05
1	9.109395e+01	1.806297e-01	-4.825461e-05
1	9.118254e+01	1.787758e-01	-4.830873e-05
1	9.126982e+01	1.770439e-01	-4.843903e-05
1	9.135870e+01	1.754265e-01	-4.799294e-05
1	9.144613e+01	1.736336e-01	-4.820573e-05
1	9.153450e+01	1.719093e-01	-4.774046e-05
1	9.162266e+01	1.700211e-01	-4.845333e-05
1	9.171042e+01	1.682510e-01	-4.820752e-05
1	9.179802e+01	1.665344e-01	-4.824448e-05
1	9.188610e+01	1.648369e-01	-4.825366e-05
1	9.197398e+01	1.630173e-01	-4.846680e-05
1	9.206192e+01	1.613541e-01	-4.806149e-05
1	9.215038e+01	1.595535e-01	-4.838908e-05
1	9.223848e+01	1.577072e-01	-4.832077e-05
1	9.232667e+01	1.559525e-01	-4.835510e-05
1	9.241460e+01	1.542168e-01	-4.773736e-05
1	9.250270e+01	1.524467e-01	-4.847693e-05
1	9.259007e+01	1.506386e-01	-4.822457e-05
1	9.267804e+01	1.488571e-01	-4.880524e-05
1	9.276646e+01	1.470680e-01	-4.816949e-05
1	9.285409e+01	1.455154e-01	-4.809093e-05
