Cycle number	Elapsed time (s)	Potential (V)	Current (A)
1	4.647739e+01	7.295227e-02	-4.765964e-05
1	4.656582e+01	7.133865e-02	-4.784656e-05
1	4.665353e+01	6.958771e-02	-4.786301e-05
1	4.674180e+01	6.766510e-02	-4.796207e-05
1	4.683021e+01	6.608200e-02	-4.771388e-05
1	4.691743e+01	6.417847e-02	-4.807091e-05
1	4.700612e+01	6.243515e-02	-4.779780e-05
1	4.709433e+01	6.065369e-02	-4.786623e-05
1	4.718156e+01	5.896759e-02	-4.770184e-05
1	4.726985e+01	5.720901e-02	-4.790866e-05
1	4.735813e+01	5.535507e-02	-4.798317e-05
1	4.744576e+01	5.356979e-02	-4.759240e-05
1	4.753342e+01	5.189133e-02	-4.774427e-05
1	4.762213e+01	5.021286e-02	-4.775476e-05
1	4.771025e+01	4.841995e-02	-4.776406e-05
1	4.779808e+01	4.658127e-02	-4.819155e-05
1	4.788608e+01	4.484558e-02	-4.798603e-05
1	4.797368e+01	4.313660e-02	-4.776239e-05
1	4.806158e+01	4.133606e-02	-4.807556e-05
1	4.814970e+01	3.962326e-02	-4.791701e-05
1	4.823738e+01	3.780746e-02	-4.748094e-05
1	4.832625e+01	3.609467e-02	-4.783237e-05
1	4.841406e+01	3.441620e-02	-4.770184e-05
1	4.850131e+01	3.243637e-02	-4.809296e-05
1	4.858939e+01	3.081894e-02	-4.799569e-05
1	4.867800e+01	2.903748e-02	-4.816437e-05
1	4.876600e+01	2.732849e-02	-4.770672e-05
1	4.885337e+01	2.549362e-02	-4.817748e-05
1	4.894221e+01	2.378464e-02	-4.805613e-05
1	4.902965e+01	2.195358e-02	-4.801381e-05
1	4.911800e+01	2.014160e-02	-4.807079e-05
1	4.920594e+01	1.844025e-02	-4.809761e-05
1	4.929381e+01	1.671219e-02	-4.798853e-05
1	4.938203e+01	1.486588e-02	-4.786777e-05
1	4.946949e+01	1.312256e-02	-4.821384e-05
1	4.955731e+01	1.147461e-02	-4.805183e-05
1	4.964530e+01	9.632111e-03	-4.806268e-05
1	4.973345e+01	7.926941e-03	-4.783869e-05
1	4.982193e+01	6.195068e-03	-4.852808e-05
1	4.991002e+01	4.405975e-03	-4.807651e-05
1	4.999750e+01	2.655029e-03	-4.796624e-05
2	5.008587e+01	8.621216e-04	-4.772115e-05
2	5.017352e+01	2.567291e-03	-2.158201e-05
2	5.026156e+01	4.371643e-03	-3.051877e-06
2	5.035004e+01	6.053925e-03	1.030457e-05
2	5.043788e+01	7.858276e-03	2.012014e-05
2	5.052559e+01	9.700775e-03	2.686858e-05
2	5.061384e+01	1.140976e-02	3.145039e-05
2	5.070147e+01	1.322556e-02	3.498852e-05
2	5.078941e+01	1.497269e-02	3.727818e-05
2	5.087804e+01	1.671219e-02	3.931236e-05
2	5.096601e+01	1.839828e-02	4.034638e-05
2	5.105423e+01	2.016068e-02	4.170680e-05
2	5.114168e+01	2.192688e-02	4.236424e-05
2	5.123018e+01	2.379608e-02	4.301643e-05
2	5.131774e+01	2.552414e-02	4.350698e-05
2	5.140607e+01	2.723312e-02	4.404509e-05
2	5.149398e+01	2.902603e-02	4.423130e-05
2	5.158214e+01	3.075409e-02	4.454911e-05
2	5.166976e+01	3.255463e-02	4.436779e-05
2	5.175805e+01	3.421783e-02	4.465771e-05
2	5.184615e+01	3.593063e-02	4.468143e-05
2	5.193355e+01	3.769684e-02	4.515243e-05
2	5.202176e+01	3.951645e-02	4.509294e-05
2	5.211033e+01	4.133606e-02	4.488349e-05
2	5.219757e+01	4.301453e-02	4.514384e-05
2	5.228622e+01	4.476547e-02	4.538083e-05
2	5.237340e+01	4.660034e-02	4.561830e-05
2	5.246157e+01	4.836655e-02	4.572129e-05
2	5.255006e+01	5.009079e-02	4.542220e-05
2	5.263765e+01	5.189133e-02	4.560912e-05
2	5.272584e+01	5.358124e-02	4.578912e-05
2	5.281362e+01	5.536270e-02	4.571211e-05
2	5.290158e+01	5.710983e-02	4.555523e-05
2	5.298981e+01	5.891037e-02	4.568970e-05
2	5.307827e+01	6.061554e-02	4.584575e-05
2	5.316593e+01	6.243134e-02	4.596889e-05
2	5.325385e+01	6.417847e-02	4.587817e-05
2	5.334159e+01	6.584167e-02	4.574156e-05
2	5.342941e+01	6.772614e-02	4.626691e-05
2	5.351827e+01	6.948471e-02	4.602969e-05
2	5.360597e+01	7.117844e-02	4.618561e-05
2	5.369381e+01	7.301331e-02	4.656470e-05
2	5.378143e+01	7.480621e-02	4.641771e-05
2	5.387005e+01	7.644272e-02	4.610169e-05
2	5.395750e+01	7.829285e-02	4.629803e-05
2	5.404596e+01	7.994843e-02	4.631889e-05
2	5.413376e+01	8.180237e-02	4.630351e-05
2	5.422178e+01	8.345795e-02	4.617035e-05
2	5.430977e+01	8.528137e-02	4.639816e-05
2	5.439772e+01	8.705139e-02	4.626989e-05
2	5.448604e+01	8.873367e-02	4.634249e-05
2	5.457418e+01	9.057999e-02	4.658389e-05
2	5.466132e+01	9.231949e-02	4.679513e-05
2	5.474996e+01	9.402847e-02	4.651284e-05
2	5.483734e+01	9.582901e-02	4.625094e-05
2	5.492553e+01	9.754181e-02	4.639804e-05
2	5.501355e+01	9.931183e-02	4.669428e-05
2	5.510139e+01	1.011276e-01	4.653060e-05
2	5.519032e+01	1.028862e-01	4.668033e-05
2	5.527773e+01	1.046906e-01	4.680300e-05
2	5.536593e+01	1.063995e-01	4.662609e-05
2	5.545388e+01	1.081848e-01	4.660749e-05
2	5.554184e+01	1.098557e-01	4.662287e-05
2	5.562952e+01	1.117020e-01	4.661751e-05
2	5.571737e+01	1.134491e-01	4.698646e-05
2	5.580548e+01	1.152382e-01	4.698896e-05
2	5.589401e+01	1.170006e-01	4.686975e-05
2	5.598190e+01	1.187744e-01	4.706728e-05
2	5.607008e+01	1.205597e-01	4.722750e-05
2	5.615792e+01	1.222382e-01	4.673183e-05
2	5.624546e+01	1.239204e-01	4.663193e-05
2	5.633382e+01	1.257744e-01	4.663646e-05
2	5.642181e+01	1.274948e-01	4.705930e-05
2	5.650936e+01	1.293144e-01	4.672110e-05
2	5.659776e+01	1.310806e-01	4.710674e-05
2	5.668567e+01	1.328049e-01	4.672730e-05
2	5.677391e+01	1.345329e-01	4.682720e-05
2	5.686171e+01	1.364326e-01	4.717016e-05
2	5.694990e+01	1.380997e-01	4.671216e-05
2	5.703805e+01	1.398544e-01	4.702401e-05
2	5.712625e+01	1.415977e-01	4.689693e-05
2	5.721335e+01	1.433792e-01	4.695916e-05
2	5.730182e+01	1.451111e-01	4.684234e-05
2	5.739023e+01	1.468964e-01	4.729235e-05
2	5.747743e+01	1.486778e-01	4.721010e-05
2	5.756579e+01	1.504745e-01	4.695106e-05
2	5.765347e+01	1.521492e-01	4.720986e-05
2	5.774213e+01	1.538391e-01	4.670775e-05
2	5.782948e+01	1.556473e-01	4.723775e-05
2	5.791813e+01	1.573753e-01	4.719424e-05
2	5.800557e+01	1.592064e-01	4.723990e-05
2	5.809363e+01	1.608353e-01	4.701126e-05
2	5.818145e+01	1.627083e-01	4.704201e-05
2	5.826971e+01	1.645584e-01	4.724550e-05
2	5.835790e+01	1.663246e-01	4.737949e-05
2	5.844627e+01	1.679115e-01	4.698288e-05
2	5.853352e+01	1.697121e-01	4.723310e-05
2	5.862141e+01	1.714859e-01	4.690588e-05
2	5.870975e+01	1.733055e-01	4.710138e-05
2	5.879750e+01	1.750259e-01	4.716134e-05
2	5.888601e+01	1.767578e-01	4.692614e-05
2	5.897364e+01	1.785393e-01	4.746151e-05
2	5.906200e+01	1.803322e-01	4.730272e-05
2	5.914998e+01	1.820412e-01	4.734337e-05
2	5.923757e+01	1.838646e-01	4.722631e-05
2	5.932558e+01	1.856117e-01	4.751503e-05
2	5.941397e+01	1.871948e-01	4.739451e-05
2	5.950181e+01	1.890793e-01	4.713368e-05
2	5.958955e+01	1.907578e-01	4.700685e-05
2	5.967771e+01	1.926308e-01	4.724884e-05
2	5.976576e+01	1.944122e-01	4.731131e-05
2	5.985356e+01	1.961098e-01	4.731810e-05
2	5.994178e+01	1.978836e-01	4.759550e-05
2	6.003016e+01	1.996460e-01	4.765213e-05
2	6.011808e+01	2.014313e-01	4.757583e-05
2	6.020565e+01	2.032166e-01	4.735029e-05
2	6.029427e+01	2.048416e-01	4.727626e-05
2	6.038139e+01	2.067451e-01	4.758358e-05
2	6.046959e+01	2.084694e-01	4.701030e-05
2	6.055767e+01	2.101898e-01	4.771233e-05
2	6.064570e+01	2.119598e-01	4.713380e-05
2	6.073347e+01	2.138290e-01	4.790163e-05
2	6.082196e+01	2.154732e-01	4.770839e-05
2	6.090979e+01	2.172241e-01	4.750478e-05
2	6.099755e+01	2.189903e-01	4.731822e-05
2	6.108614e+01	2.207146e-01	4.771256e-05
2	6.117397e+01	2.225189e-01	4.734528e-05
2	6.126198e+01	2.243347e-01	4.799199e-05
2	6.135016e+01	2.259254e-01	4.703593e-05
2	6.143749e+01	2.277794e-01	4.746079e-05
2	6.152545e+01	2.294731e-01	4.754031e-05
2	6.161417e+01	2.311897e-01	4.765213e-05
2	6.170125e+01	2.330666e-01	4.756284e-05
2	6.178990e+01	2.347412e-01	4.707551e-05
2	6.187727e+01	2.366371e-01	4.777384e-05
2	6.196612e+01	2.383766e-01	4.768717e-05
2	6.205416e+01	2.401848e-01	4.801202e-05
2	6.214229e+01	2.418861e-01	4.763532e-05
2	6.223014e+01	2.436943e-01	4.775488e-05
2	6.231778e+01	2.454338e-01	4.766309e-05
2	6.240571e+01	2.472534e-01	4.780352e-05
2	6.249341e+01	2.489128e-01	4.762900e-05
2	6.258178e+01	2.507439e-01	4.780591e-05
2	6.266968e+01	2.525558e-01	4.748344e-05
2	6.275762e+01	2.542458e-01	4.751432e-05
2	6.284535e+01	2.559204e-01	4.751074e-05
2	6.293339e+01	2.577705e-01	4.787934e-05
2	6.302139e+01	2.595215e-01	4.761255e-05
2	6.311014e+01	2.613182e-01	4.776216e-05
2	6.319779e+01	2.630272e-01	4.759479e-05
2	6.328558e+01	2.647285e-01	4.775429e-05
2	6.337358e+01	2.664948e-01	4.762757e-05
2	6.346205e+01	2.682953e-01	4.779005e-05
2	6.354958e+01	2.701378e-01	4.776609e-05
2	6.363773e+01	2.718010e-01	4.788184e-05
2	6.372564e+01	2.735558e-01	4.778481e-05
2	6.381373e+01	2.752647e-01	4.747403e-05
2	6.390132e+01	2.770767e-01	4.739225e-05
2	6.398974e+01	2.788124e-01	4.759824e-05
2	6.407786e+01	2.805748e-01	4.792738e-05
2	6.416584e+01	2.823982e-01	4.761231e-05
2	6.425348e+01	2.842407e-01	4.773152e-05
2	6.434141e+01	2.857780e-01	4.757333e-05
2	6.443009e+01	2.876587e-01	4.787099e-05
2	6.451764e+01	2.893524e-01	4.763377e-05
2	6.460534e+01	2.913475e-01	4.777408e-05
2	6.469397e+01	2.929344e-01	4.785287e-05
2	6.478191e+01	2.946930e-01	4.814625e-05
2	6.487016e+01	2.964478e-01	4.775167e-05
2	6.495795e+01	2.982178e-01	4.764295e-05
2	6.504544e+01	2.998695e-01	4.757559e-05
2	6.513419e+01	3.017693e-01	4.761839e-05
2	6.522135e+01	3.034477e-01	4.809606e-05
2	6.531021e+01	3.052483e-01	4.751897e-05
2	6.539750e+01	3.070335e-01	4.774427e-05
2	6.548593e+01	3.088074e-01	4.801464e-05
2	6.557363e+01	3.106575e-01	4.805648e-05
2	6.566193e+01	3.122940e-01	4.783797e-05
2	6.574928e+01	3.140945e-01	4.755604e-05
2	6.583750e+01	3.157425e-01	4.781854e-05
2	6.592586e+01	3.175621e-01	4.811156e-05
2	6.601383e+01	3.192940e-01	4.777420e-05
2	6.610144e+01	3.210869e-01	4.780424e-05
2	6.618984e+01	3.227844e-01	4.757953e-05
2	6.627757e+01	3.246498e-01	4.755723e-05
2	6.636598e+01	3.263397e-01	4.761672e-05
2	6.645337e+01	3.280678e-01	4.794979e-05
2	6.654136e+01	3.298569e-01	4.795122e-05
2	6.663017e+01	3.316040e-01	4.777896e-05
2	6.671759e+01	3.333931e-01	4.814291e-05
2	6.680597e+01	3.351364e-01	4.751992e-05
2	6.689333e+01	3.367882e-01	4.771900e-05
2	6.698206e+01	3.386002e-01	4.802132e-05
2	6.707000e+01	3.405037e-01	4.792523e-05
2	6.715796e+01	3.421211e-01	4.779255e-05
2	6.724554e+01	3.439102e-01	4.807913e-05
2	6.733341e+01	3.457565e-01	4.798734e-05
2	6.742191e+01	3.474960e-01	4.769647e-05
2	6.750985e+01	3.492851e-01	4.784620e-05
2	6.759823e+01	3.510742e-01	4.820752e-05
2	6.768620e+01	3.527069e-01	4.789925e-05
2	6.777370e+01	3.545074e-01	4.819381e-05
2	6.786171e+01	3.562546e-01	4.778445e-05
2	6.794998e+01	3.580971e-01	4.817832e-05
2	6.803816e+01	3.596878e-01	4.765296e-05
2	6.812559e+01	3.615608e-01	4.800236e-05
2	6.821349e+01	3.632927e-01	4.807687e-05
2	6.830224e+01	3.650780e-01	4.809630e-05
2	6.839008e+01	3.668671e-01	4.812777e-05
2	6.847834e+01	3.686218e-01	4.811573e-05
2	6.856573e+01	3.702888e-01	4.782784e-05
2	6.865399e+01	3.721085e-01	4.770517e-05
2	6.874144e+01	3.738937e-01	4.816592e-05
2	6.882950e+01	3.756866e-01	4.786503e-05
2	6.891753e+01	3.773804e-01	4.803777e-05
2	6.900569e+01	3.791161e-01	4.805613e-05
2	6.909418e+01	3.809776e-01	4.815722e-05
2	6.918141e+01	3.826637e-01	4.788589e-05
2	6.926934e+01	3.845024e-01	4.817653e-05
2	6.935782e+01	3.862419e-01	4.815137e-05
2	6.944540e+01	3.879738e-01	4.802084e-05
2	6.953418e+01	3.897133e-01	4.795825e-05
2	6.962154e+01	3.914642e-01	4.805481e-05
2	6.970982e+01	3.932076e-01	4.798257e-05
2	6.979782e+01	3.950768e-01	4.810536e-05
2	6.988553e+01	3.967743e-01	4.807711e-05
2	6.997393e+01	3.985023e-01	4.784381e-05
2	7.006201e+01	4.002457e-01	4.780710e-05
2	7.014933e+01	4.019623e-01	4.794323e-05
2	7.023741e+01	4.038277e-01	4.815352e-05
2	7.032575e+01	4.056053e-01	4.820168e-05
2	7.041388e+01	4.072800e-01	4.807210e-05
2	7.050215e+01	4.091263e-01	4.797053e-05
2	7.058946e+01	4.108162e-01	4.815674e-05
2	7.067815e+01	4.126205e-01	4.793632e-05
2	7.076575e+01	4.143333e-01	4.764366e-05
2	7.085380e+01	4.161530e-01	4.834914e-05
2	7.094221e+01	4.178238e-01	4.761696e-05
2	7.102932e+01	4.196854e-01	4.806602e-05
2	7.111785e+01	4.212570e-01	4.785669e-05
2	7.120615e+01	4.231224e-01	4.815876e-05
2	7.129367e+01	4.249763e-01	4.784894e-05
2	7.138156e+01	4.267006e-01	4.831803e-05
2	7.146987e+01	4.283943e-01	4.813635e-05
2	7.155766e+01	4.301758e-01	4.807055e-05
2	7.164594e+01	4.319763e-01	4.808283e-05
2	7.173388e+01	4.337349e-01	4.838896e-05
2	7.182135e+01	4.353981e-01	4.799330e-05
2	7.190968e+01	4.372025e-01	4.812717e-05
2	7.199745e+01	4.389687e-01	4.775286e-05
2	7.208591e+01	4.407539e-01	4.782307e-05
2	7.217345e+01	4.425201e-01	4.799473e-05
2	7.226155e+01	4.441910e-01	4.831314e-05
2	7.234941e+01	4.460182e-01	4.799438e-05
2	7.243761e+01	4.476662e-01	4.807305e-05
2	7.252593e+01	4.493637e-01	4.796553e-05
2	7.261346e+01	4.512177e-01	4.819739e-05
2	7.270170e+01	4.530258e-01	4.800117e-05
2	7.278975e+01	4.547920e-01	4.845083e-05
2	7.287763e+01	4.565620e-01	4.797781e-05
2	7.296584e+01	4.583893e-01	4.822338e-05
2	7.305363e+01	4.600563e-01	4.796028e-05
2	7.314175e+01	4.618378e-01	4.827785e-05
2	7.323028e+01	4.636230e-01	4.813576e-05
2	7.331813e+01	4.654083e-01	4.814136e-05
2	7.340579e+01	4.671249e-01	4.779041e-05
2	7.349366e+01	4.687729e-01	4.768443e-05
2	7.358138e+01	4.706650e-01	4.871738e-05
2	7.366974e+01	4.724388e-01	4.820001e-05
2	7.375792e+01	4.741173e-01	4.800534e-05
2	7.384595e+01	4.759140e-01	4.812431e-05
2	7.393381e+01	4.776535e-01	4.849780e-05
2	7.402124e+01	4.794121e-01	4.826427e-05
2	7.410925e+01	4.811363e-01	4.846871e-05
2	7.419737e+01	4.828568e-01	4.800928e-05
2	7.428593e+01	4.848061e-01	4.842734e-05
2	7.437377e+01	4.863853e-01	4.801130e-05
2	7.446156e+01	4.882240e-01	4.793918e-05
2	7.455017e+01	4.900322e-01	4.841685e-05
2	7.463745e+01	4.917221e-01	4.864955e-05
2	7.472612e+01	4.936066e-01	4.886568e-05
2	7.481338e+01	4.953346e-01	4.830503e-05
2	7.490135e+01	4.970589e-01	4.812586e-05
2	7.498980e+01	4.988556e-01	4.843187e-05
2	7.507763e+01	5.005074e-01	4.816878e-05
2	7.516618e+01	4.992294e-01	2.439344e-05
2	7.525337e+01	4.974747e-01	4.515767e-06
2	7.534160e+01	4.956436e-01	-9.103417e-06
2	7.542935e+01	4.938469e-01	-1.885140e-05
2	7.551821e+01	4.921074e-01	-2.585411e-05
2	7.560579e+01	4.903107e-01	-3.097939e-05
2	7.569416e+01	4.884911e-01	-3.470802e-05
2	7.578157e+01	4.868774e-01	-3.711259e-05
2	7.586946e+01	4.851646e-01	-3.891540e-05
2	7.595751e+01	4.833488e-01	-4.080832e-05
2	7.604575e+01	4.816322e-01	-4.161036e-05
2	7.613338e+01	4.798126e-01	-4.255617e-05
2	7.622153e+01	4.779129e-01	-4.299879e-05
2	7.630974e+01	4.762344e-01	-4.342353e-05
2	7.639808e+01	4.745216e-01	-4.354191e-05
2	7.648591e+01	4.726791e-01	-4.399848e-05
2	7.657367e+01	4.708900e-01	-4.455423e-05
2	7.666161e+01	4.691658e-01	-4.445279e-05
2	7.674938e+01	4.675179e-01	-4.427123e-05
2	7.683773e+01	4.656906e-01	-4.498923e-05
2	7.692615e+01	4.639320e-01	-4.456925e-05
2	7.701372e+01	4.621620e-01	-4.489636e-05
2	7.710226e+01	4.605522e-01	-4.489064e-05
2	7.718928e+01	4.586868e-01	-4.496348e-05
2	7.727743e+01	4.568977e-01	-4.537010e-05
2	7.736605e+01	4.551468e-01	-4.536641e-05
2	7.745341e+01	4.534264e-01	-4.546845e-05
2	7.754132e+01	4.514656e-01	-4.555058e-05
2	7.763013e+01	4.500313e-01	-4.522550e-05
2	7.771945e+01	4.482040e-01	-4.566061e-05
2	7.780615e+01	4.462585e-01	-4.572046e-05
2	7.789365e+01	4.446411e-01	-4.556286e-05
2	7.798184e+01	4.428291e-01	-4.564619e-05
2	7.806969e+01	4.410133e-01	-4.605222e-05
2	7.815807e+01	4.393387e-01	-4.568732e-05
2	7.824587e+01	4.376450e-01	-4.528952e-05
2	7.833429e+01	4.357643e-01	-4.607093e-05
2	7.842176e+01	4.340248e-01	-4.615438e-05
2	7.851031e+01	4.322815e-01	-4.592967e-05
2	7.859775e+01	4.305267e-01	-4.597974e-05
2	7.868574e+01	4.287453e-01	-4.605150e-05
2	7.877424e+01	4.270706e-01	-4.593921e-05
2	7.886157e+01	4.252586e-01	-4.591668e-05
2	7.895007e+01	4.234772e-01	-4.622817e-05
2	7.903748e+01	4.216843e-01	-4.601264e-05
2	7.912591e+01	4.199944e-01	-4.604137e-05
2	7.921430e+01	4.180260e-01	-4.659808e-05
2	7.930187e+01	4.164848e-01	-4.609835e-05
2	7.938926e+01	4.146767e-01	-4.576230e-05
2	7.947802e+01	4.129143e-01	-4.590154e-05
2	7.956567e+01	4.112358e-01	-4.608023e-05
2	7.965413e+01	4.094696e-01	-4.622531e-05
2	7.974130e+01	4.076118e-01	-4.649365e-05
2	7.982932e+01	4.058380e-01	-4.630101e-05
2	7.991755e+01	4.040909e-01	-4.642904e-05
2	8.000617e+01	4.025078e-01	-4.610515e-05
2	8.009422e+01	4.005623e-01	-4.656601e-05
2	8.018161e+01	3.988495e-01	-4.632449e-05
2	8.026938e+01	3.969879e-01	-4.659617e-05
2	8.035785e+01	3.952408e-01	-4.641974e-05
2	8.044544e+01	3.935966e-01	-4.676867e-05
2	8.053395e+01	3.919449e-01	-4.647970e-05
2	8.062201e+01	3.899727e-01	-4.664505e-05
2	8.070999e+01	3.882370e-01	-4.671347e-05
2	8.079736e+01	3.864899e-01	-4.676366e-05
2	8.088576e+01	3.848724e-01	-4.633963e-05
2	8.097345e+01	3.829575e-01	-4.684520e-05
2	8.106150e+01	3.812866e-01	-4.651427e-05
2	8.115002e+01	3.794708e-01	-4.656231e-05
2	8.123814e+01	3.777046e-01	-4.657662e-05
2	8.132559e+01	3.760605e-01	-4.658651e-05
2	8.141403e+01	3.741608e-01	-4.651666e-05
2	8.150138e+01	3.724747e-01	-4.685998e-05
2	8.159019e+01	3.707809e-01	-4.648340e-05
2	8.167755e+01	3.689041e-01	-4.657006e-05
2	8.176587e+01	3.672295e-01	-4.659581e-05
2	8.185387e+01	3.654594e-01	-4.718208e-05
2	8.194134e+01	3.635674e-01	-4.723096e-05
2	8.203000e+01	3.619194e-01	-4.675007e-05
2	8.211766e+01	3.600426e-01	-4.718482e-05
2	8.220548e+01	3.583984e-01	-4.676485e-05
2	8.229352e+01	3.566360e-01	-4.680943e-05
2	8.238158e+01	3.548203e-01	-4.678071e-05
2	8.246998e+01	3.531227e-01	-4.698074e-05
2	8.255798e+01	3.512955e-01	-4.688525e-05
2	8.264560e+01	3.496437e-01	-4.697502e-05
2	8.273358e+01	3.478775e-01	-4.702890e-05
2	8.282145e+01	3.459930e-01	-4.699075e-05
2	8.290950e+01	3.443222e-01	-4.668283e-05
2	8.299830e+01	3.424644e-01	-4.702032e-05
2	8.308578e+01	3.407402e-01	-4.678738e-05
2	8.317397e+01	3.390846e-01	-4.696929e-05
2	8.326220e+01	3.372002e-01	-4.724550e-05
2	8.334963e+01	3.354683e-01	-4.676664e-05
2	8.343794e+01	3.337440e-01	-4.717660e-05
2	8.352537e+01	3.319130e-01	-4.753399e-05
2	8.361358e+01	3.301926e-01	-4.695153e-05
2	8.370153e+01	3.284454e-01	-4.722357e-05
2	8.378974e+01	3.266830e-01	-4.693687e-05
2	8.387825e+01	3.249207e-01	-4.718482e-05
2	8.396557e+01	3.231468e-01	-4.710102e-05
2	8.405349e+01	3.214264e-01	-4.691720e-05
2	8.414187e+01	3.197479e-01	-4.693282e-05
2	8.422948e+01	3.179169e-01	-4.682970e-05
2	8.431740e+01	3.161736e-01	-4.689956e-05
2	8.440544e+01	3.144112e-01	-4.724443e-05
2	8.449373e+01	3.125305e-01	-4.736388e-05
2	8.458161e+01	3.109131e-01	-4.715061e-05
2	8.466956e+01	3.091393e-01	-4.695916e-05
2	8.475771e+01	3.073616e-01	-4.705882e-05
2	8.484593e+01	3.055038e-01	-4.728591e-05
2	8.493416e+01	3.038597e-01	-4.697871e-05
2	8.502201e+01	3.020439e-01	-4.695070e-05
2	8.510975e+01	3.004074e-01	-4.715025e-05
2	8.519815e+01	2.986374e-01	-4.714954e-05
2	8.528613e+01	2.967567e-01	-4.751897e-05
2	8.537416e+01	2.951508e-01	-4.713666e-05
2	8.546163e+01	2.932739e-01	-4.742277e-05
2	8.554950e+01	2.914848e-01	-4.719388e-05
2	8.563744e+01	2.898331e-01	-4.701817e-05
2	8.572585e+01	2.880630e-01	-4.747748e-05
2	8.581392e+01	2.861862e-01	-4.729664e-05
2	8.590213e+01	2.845154e-01	-4.723418e-05
2	8.599022e+01	2.826653e-01	-4.733205e-05
2	8.607738e+01	2.809334e-01	-4.742336e-05
2	8.616586e+01	2.792511e-01	-4.735672e-05
2	8.625364e+01	2.774467e-01	-4.729927e-05
2	8.634167e+01	2.756119e-01	-4.745185e-05
2	8.643002e+01	2.738914e-01	-4.727483e-05
2	8.651747e+01	2.721786e-01	-4.739487e-05
2	8.660549e+01	2.703705e-01	-4.728878e-05
2	8.669395e+01	2.686653e-01	-4.754817e-05
2	8.678140e+01	2.668190e-01	-4.734755e-05
2	8.687003e+01	2.652016e-01	-4.699385e-05
2	8.695809e+01	2.633705e-01	-4.735816e-05
2	8.704543e+01	2.615433e-01	-4.751945e-05
2	8.713408e+01	2.598305e-01	-4.725516e-05
2	8.722132e+01	2.580833e-01	-4.721022e-05
2	8.731023e+01	2.563019e-01	-4.747391e-05
2	8.739750e+01	2.546120e-01	-4.723549e-05
2	8.748620e+01	2.528534e-01	-4.750454e-05
2	8.757373e+01	2.510223e-01	-4.767096e-05
2	8.766193e+01	2.492256e-01	-4.723454e-05
2	8.775005e+01	2.474632e-01	-4.770947e-05
2	8.783804e+01	2.457581e-01	-4.717433e-05
2	8.792563e+01	2.439995e-01	-4.753649e-05
2	8.801419e+01	2.422218e-01	-4.711187e-05
2	8.810217e+01	2.405815e-01	-4.758596e-05
2	8.819007e+01	2.386093e-01	-4.790175e-05
2	8.827796e+01	2.369003e-01	-4.747868e-05
2	8.836601e+01	2.351761e-01	-4.748225e-05
2	8.845357e+01	2.332916e-01	-4.785681e-05
2	8.854206e+01	2.316666e-01	-4.776466e-05
2	8.862983e+01	2.298317e-01	-4.758251e-05
2	8.871827e+01	2.282219e-01	-4.700339e-05
2	8.880618e+01	2.263184e-01	-4.757297e-05
2	8.889382e+01	2.245674e-01	-4.744804e-05
2	8.898146e+01	2.228584e-01	-4.763341e-05
2	8.907018e+01	2.211075e-01	-4.771888e-05
2	8.915826e+01	2.194061e-01	-4.751873e-05
2	8.924617e+01	2.175941e-01	-4.745209e-05
2	8.933347e+01	2.158089e-01	-4.752517e-05
2	8.942221e+01	2.141151e-01	-4.748082e-05
2	8.950979e+01	2.122993e-01	-4.791796e-05
2	8.959825e+01	2.105064e-01	-4.704654e-05
2	8.968591e+01	2.088394e-01	-4.754186e-05
2	8.977335e+01	2.070465e-01	-4.753375e-05
2	8.986209e+01	2.052879e-01	-4.763556e-05
2	8.994943e+01	2.035522e-01	-4.763258e-05
2	9.003832e+01	2.018471e-01	-4.766154e-05
2	9.012586e+01	1.999817e-01	-4.775655e-05
2	9.021365e+01	1.983299e-01	-4.747629e-05
2	9.030191e+01	1.965103e-01	-4.774988e-05
2	9.038952e+01	1.947670e-01	-4.736018e-05
2	9.047781e+01	1.930084e-01	-4.785109e-05
2	9.056600e+01	1.912498e-01	-4.754388e-05
2	9.065330e+01	1.894417e-01	-4.779506e-05
2	9.074209e+01	1.876450e-01	-4.771769e-05
2	9.083009e+01	1.858711e-01	-4.771507e-05
2	9.091767e+01	1.842155e-01	-4.781330e-05
2	9.100614e+01	1.824760e-01	-4.790080e-05
2	9.109363e+01	1.806412e-01	-4.772508e-05
2	9.118161e+01	1.789474e-01	-4.769456e-05
2	9.126977e+01	1.771774e-01	-4.793811e-05
2	9.135772e+01	1.753578e-01	-4.759288e-05
2	9.144567e+01	1.736565e-01	-4.755175e-05
2	9.153405e+01	1.718254e-01	-4.748011e-05
2	9.162149e+01	1.700935e-01	-4.770195e-05
2	9.170960e+01	1.683884e-01	-4.747629e-05
2	9.179785e+01	1.666679e-01	-4.753995e-05
2	9.188602e+01	1.648750e-01	-4.766917e-05
2	9.197390e+01	1.630783e-01	-4.776287e-05
2	9.206227e+01	1.612854e-01	-4.787862e-05
2	9.215012e+01	1.594124e-01	-4.780781e-05
2	9.223754e+01	1.578484e-01	-4.749322e-05
2	9.232561e+01	1.560364e-01	-4.790425e-05
2	9.241416e+01	1.542931e-01	-4.737365e-05
2	9.250153e+01	1.525383e-01	-4.778242e-05
2	9.258984e+01	1.508408e-01	-4.786801e-05
2	9.267777e+01	1.490402e-01	-4.767632e-05
2	9.276580e+01	1.472397e-01	-4.757154e-05
