Cycle number	Elapsed time (s)	Potential (V)	Current (A)
2	4.656586e+01	3.247032e-01	1.192690e-04
2	4.665365e+01	3.291245e-01	1.197231e-04
2	4.674157e+01	3.336792e-01	1.200511e-04
2	4.682908e+01	3.378944e-01	1.199617e-04
2	4.691787e+01	3.422928e-01	1.198726e-04
2	4.700523e+01	3.465538e-01	1.199337e-04
2	4.709371e+01	3.510284e-01	1.199542e-04
2	4.718147e+01	3.554344e-01	1.197454e-04
2	4.726976e+01	3.597298e-01	1.196226e-04
2	4.735774e+01	3.642197e-01	1.201677e-04
2	4.744538e+01	3.687172e-01	1.201937e-04
2	4.753294e+01	3.731003e-01	1.202825e-04
2	4.762146e+01	3.774490e-01	1.198896e-04
2	4.770979e+01	3.818321e-01	1.202058e-04
2	4.779735e+01	3.863106e-01	1.201310e-04
2	4.788531e+01	3.906784e-01	1.200233e-04
2	4.797369e+01	3.949394e-01	1.200864e-04
2	4.806134e+01	3.995247e-01	1.202554e-04
2	4.814929e+01	4.037704e-01	1.204901e-04
2	4.823682e+01	4.081268e-01	1.201878e-04
2	4.832513e+01	4.126549e-01	1.202121e-04
2	4.841292e+01	4.169731e-01	1.206360e-04
2	4.850127e+01	4.213791e-01	1.204044e-04
2	4.858926e+01	4.258842e-01	1.204091e-04
2	4.867706e+01	4.302750e-01	1.206479e-04
2	4.876492e+01	4.347420e-01	1.206239e-04
2	4.885320e+01	4.389534e-01	1.203111e-04
2	4.894155e+01	4.434166e-01	1.203884e-04
2	4.902921e+01	4.478111e-01	1.203752e-04
2	4.911731e+01	4.521942e-01	1.206483e-04
2	4.920569e+01	4.565086e-01	1.208594e-04
2	4.929297e+01	4.609642e-01	1.206878e-04
2	4.938151e+01	4.653816e-01	1.205930e-04
2	4.946984e+01	4.697838e-01	1.209159e-04
2	4.955725e+01	4.741707e-01	1.206830e-04
2	4.964517e+01	4.785347e-01	1.205465e-04
2	4.973343e+01	4.830360e-01	1.207856e-04
2	4.982177e+01	4.873962e-01	1.207957e-04
2	4.990985e+01	4.917946e-01	1.211218e-04
2	4.999758e+01	4.963722e-01	1.210705e-04
2	5.008548e+01	5.007248e-01	1.212420e-04
2	5.017290e+01	5.050087e-01	1.212269e-04
2	5.026162e+01	5.094109e-01	1.209991e-04
2	5.034895e+01	5.137062e-01	1.208029e-04
2	5.043703e+01	5.182266e-01	1.207454e-04
2	5.052546e+01	5.226822e-01	1.212605e-04
2	5.061333e+01	5.270386e-01	1.207752e-04
2	5.070091e+01	5.314064e-01	1.209272e-04
2	5.078903e+01	5.357552e-01	1.213347e-04
2	5.087785e+01	5.401955e-01	1.210721e-04
2	5.096518e+01	5.446358e-01	1.213217e-04
2	5.105310e+01	5.489807e-01	1.210229e-04
2	5.114119e+01	5.533142e-01	1.212754e-04
2	5.122933e+01	5.578384e-01	1.213788e-04
2	5.131688e+01	5.622635e-01	1.214716e-04
2	5.140580e+01	5.666237e-01	1.212660e-04
2	5.149356e+01	5.710030e-01	1.214590e-04
2	5.158083e+01	5.754547e-01	1.211536e-04
2	5.166910e+01	5.797234e-01	1.212004e-04
2	5.175691e+01	5.841980e-01	1.215708e-04
2	5.184554e+01	5.885277e-01	1.214911e-04
2	5.193364e+01	5.929832e-01	1.214873e-04
2	5.202183e+01	5.973282e-01	1.213167e-04
2	5.210918e+01	6.019058e-01	1.221758e-04
2	5.219721e+01	6.061478e-01	1.216217e-04
2	5.228539e+01	6.105537e-01	1.215242e-04
2	5.237340e+01	6.150131e-01	1.216863e-04
2	5.246110e+01	6.193657e-01	1.221217e-04
2	5.254914e+01	6.238289e-01	1.217537e-04
2	5.263761e+01	6.281776e-01	1.213706e-04
2	5.272494e+01	6.325569e-01	1.216444e-04
2	5.281341e+01	6.369553e-01	1.216929e-04
2	5.290125e+01	6.414375e-01	1.219944e-04
2	5.298907e+01	6.458054e-01	1.217206e-04
2	5.307768e+01	6.501770e-01	1.221499e-04
2	5.316576e+01	6.546097e-01	1.218191e-04
2	5.325360e+01	6.589966e-01	1.214349e-04
2	5.334164e+01	6.633568e-01	1.214842e-04
2	5.342986e+01	6.678200e-01	1.214589e-04
2	5.351768e+01	6.721878e-01	1.217133e-04
2	5.360500e+01	6.766090e-01	1.220301e-04
2	5.369342e+01	6.809845e-01	1.219529e-04
2	5.378140e+01	6.853790e-01	1.218028e-04
2	5.386909e+01	6.898232e-01	1.219698e-04
2	5.395749e+01	6.941528e-01	1.220144e-04
2	5.404558e+01	6.985703e-01	1.221250e-04
2	5.413386e+01	7.030029e-01	1.221474e-04
2	5.422132e+01	7.072906e-01	1.220131e-04
2	5.430983e+01	7.118530e-01	1.220969e-04
2	5.439749e+01	7.161179e-01	1.218290e-04
2	5.448505e+01	7.205544e-01	1.221023e-04
2	5.457339e+01	7.249336e-01	1.218466e-04
2	5.466154e+01	7.293396e-01	1.219432e-04
2	5.474930e+01	7.336502e-01	1.219984e-04
2	5.483756e+01	7.380905e-01	1.223410e-04
2	5.492549e+01	7.425690e-01	1.225114e-04
2	5.501326e+01	7.469597e-01	1.222917e-04
2	5.510109e+01	7.513390e-01	1.217713e-04
2	5.518959e+01	7.557526e-01	1.223825e-04
2	5.527774e+01	7.601509e-01	1.223478e-04
2	5.536586e+01	7.646179e-01	1.224941e-04
2	5.545367e+01	7.689667e-01	1.224443e-04
2	5.554114e+01	7.734642e-01	1.227726e-04
2	5.562908e+01	7.777557e-01	1.225032e-04
2	5.571766e+01	7.820549e-01	1.219869e-04
2	5.580522e+01	7.866058e-01	1.223885e-04
2	5.589323e+01	7.908821e-01	1.223812e-04
2	5.598117e+01	7.953682e-01	1.225154e-04
2	5.606912e+01	7.998199e-01	1.228456e-04
2	5.615770e+01	8.040733e-01	1.223418e-04
2	5.624575e+01	8.085480e-01	1.225376e-04
2	5.633344e+01	8.129120e-01	1.222363e-04
2	5.642118e+01	8.174095e-01	1.227894e-04
2	5.650923e+01	8.216972e-01	1.225647e-04
2	5.659703e+01	8.261185e-01	1.222279e-04
2	5.668573e+01	8.305740e-01	1.226636e-04
2	5.677302e+01	8.349380e-01	1.227274e-04
2	5.686115e+01	8.392029e-01	1.222910e-04
2	5.694948e+01	8.438110e-01	1.226230e-04
2	5.703715e+01	8.481331e-01	1.225493e-04
2	5.712580e+01	8.524818e-01	1.224833e-04
2	5.721325e+01	8.568802e-01	1.228553e-04
2	5.730138e+01	8.612137e-01	1.223547e-04
2	5.738921e+01	8.658142e-01	1.230342e-04
2	5.747741e+01	8.702049e-01	1.228464e-04
2	5.756508e+01	8.745804e-01	1.229802e-04
2	5.765305e+01	8.789406e-01	1.228254e-04
2	5.774107e+01	8.834114e-01	1.229429e-04
2	5.782916e+01	8.877335e-01	1.229118e-04
2	5.791779e+01	8.922119e-01	1.229846e-04
2	5.800570e+01	8.965836e-01	1.226376e-04
2	5.809293e+01	9.010124e-01	1.227996e-04
2	5.818090e+01	9.053764e-01	1.227845e-04
2	5.826962e+01	9.097633e-01	1.229801e-04
2	5.835701e+01	9.141731e-01	1.229851e-04
2	5.844536e+01	9.185715e-01	1.231083e-04
2	5.853349e+01	9.228897e-01	1.229082e-04
2	5.862152e+01	9.274216e-01	1.229082e-04
2	5.870977e+01	9.316940e-01	1.228921e-04
2	5.879740e+01	9.361534e-01	1.228110e-04
2	5.888512e+01	9.404716e-01	1.226923e-04
2	5.897322e+01	9.449158e-01	1.230165e-04
2	5.906144e+01	9.493790e-01	1.233341e-04
2	5.914908e+01	9.537468e-01	1.230496e-04
2	5.923788e+01	9.581680e-01	1.233603e-04
2	5.932561e+01	9.625511e-01	1.229928e-04
2	5.941344e+01	9.669533e-01	1.228745e-04
2	5.950110e+01	9.713287e-01	1.228313e-04
2	5.958939e+01	9.756851e-01	1.230088e-04
2	5.967754e+01	9.801826e-01	1.229235e-04
2	5.976506e+01	9.845543e-01	1.226548e-04
2	5.985354e+01	9.887657e-01	1.230537e-04
2	5.994118e+01	9.934120e-01	1.234750e-04
2	6.002905e+01	9.977798e-01	1.232439e-04
2	6.011739e+01	9.992256e-01	1.006730e-04
2	6.020517e+01	9.946785e-01	4.037857e-05
2	6.029370e+01	9.902496e-01	-1.301408e-06
2	6.038113e+01	9.858322e-01	-3.165591e-05
2	6.046922e+01	9.814262e-01	-5.221105e-05
2	6.055711e+01	9.769554e-01	-6.737459e-05
2	6.064557e+01	9.726639e-01	-7.719946e-05
2	6.073361e+01	9.683113e-01	-8.482206e-05
2	6.082168e+01	9.638176e-01	-9.082961e-05
2	6.090932e+01	9.594307e-01	-9.455633e-05
2	6.099778e+01	9.549904e-01	-9.786975e-05
2	6.108560e+01	9.505768e-01	-1.006060e-04
2	6.117303e+01	9.461403e-01	-1.019034e-04
2	6.126145e+01	9.418373e-01	-1.031525e-04
2	6.134926e+01	9.374504e-01	-1.038208e-04
2	6.143777e+01	9.330673e-01	-1.051766e-04
2	6.152498e+01	9.286537e-01	-1.056023e-04
2	6.161327e+01	9.243240e-01	-1.061782e-04
2	6.170140e+01	9.199905e-01	-1.070681e-04
2	6.178946e+01	9.154739e-01	-1.073135e-04
2	6.187708e+01	9.110565e-01	-1.075004e-04
2	6.196517e+01	9.067078e-01	-1.073955e-04
2	6.205346e+01	9.022980e-01	-1.081750e-04
2	6.214189e+01	8.979416e-01	-1.081926e-04
2	6.222897e+01	8.934479e-01	-1.082857e-04
2	6.231737e+01	8.891106e-01	-1.089350e-04
2	6.240500e+01	8.846512e-01	-1.090505e-04
2	6.249332e+01	8.803291e-01	-1.089618e-04
2	6.258183e+01	8.758926e-01	-1.090121e-04
2	6.266959e+01	8.714371e-01	-1.096746e-04
2	6.275685e+01	8.671455e-01	-1.093739e-04
2	6.284507e+01	8.627853e-01	-1.095814e-04
2	6.293291e+01	8.582382e-01	-1.100599e-04
2	6.302175e+01	8.538628e-01	-1.104109e-04
2	6.310884e+01	8.494110e-01	-1.103313e-04
2	6.319750e+01	8.451271e-01	-1.102456e-04
2	6.328497e+01	8.407211e-01	-1.107042e-04
2	6.337369e+01	8.363419e-01	-1.103094e-04
2	6.346132e+01	8.318787e-01	-1.106544e-04
2	6.354891e+01	8.274536e-01	-1.109020e-04
2	6.363696e+01	8.232193e-01	-1.106828e-04
2	6.372563e+01	8.187332e-01	-1.109278e-04
2	6.381358e+01	8.143005e-01	-1.109318e-04
2	6.390165e+01	8.099327e-01	-1.112218e-04
2	6.398950e+01	8.055153e-01	-1.113105e-04
2	6.407685e+01	8.010750e-01	-1.109910e-04
2	6.416527e+01	7.967873e-01	-1.113794e-04
2	6.425360e+01	7.923355e-01	-1.113671e-04
2	6.434169e+01	7.878914e-01	-1.112033e-04
2	6.442893e+01	7.834473e-01	-1.119155e-04
2	6.451758e+01	7.790794e-01	-1.113482e-04
2	6.460510e+01	7.746201e-01	-1.117651e-04
2	6.469295e+01	7.702904e-01	-1.117966e-04
2	6.478129e+01	7.658920e-01	-1.115403e-04
2	6.486951e+01	7.615356e-01	-1.116625e-04
2	6.495696e+01	7.570877e-01	-1.116755e-04
2	6.504567e+01	7.525940e-01	-1.119921e-04
2	6.513298e+01	7.482681e-01	-1.118044e-04
2	6.522149e+01	7.439880e-01	-1.120024e-04
2	6.530980e+01	7.394142e-01	-1.118519e-04
2	6.539760e+01	7.350082e-01	-1.120038e-04
2	6.548566e+01	7.306900e-01	-1.117452e-04
2	6.557361e+01	7.262039e-01	-1.121737e-04
2	6.566157e+01	7.219048e-01	-1.116822e-04
2	6.574930e+01	7.175484e-01	-1.123223e-04
2	6.583765e+01	7.130089e-01	-1.125069e-04
2	6.592581e+01	7.086945e-01	-1.122977e-04
2	6.601321e+01	7.042694e-01	-1.124476e-04
2	6.610107e+01	6.999207e-01	-1.122531e-04
2	6.618939e+01	6.954727e-01	-1.125066e-04
2	6.627713e+01	6.911316e-01	-1.121838e-04
2	6.636497e+01	6.868706e-01	-1.124395e-04
2	6.645379e+01	6.822319e-01	-1.128256e-04
2	6.654095e+01	6.778831e-01	-1.129934e-04
2	6.662942e+01	6.735039e-01	-1.128303e-04
2	6.671769e+01	6.691055e-01	-1.128950e-04
2	6.680589e+01	6.647034e-01	-1.126876e-04
2	6.689325e+01	6.603432e-01	-1.128119e-04
2	6.698138e+01	6.559868e-01	-1.128328e-04
2	6.706960e+01	6.515350e-01	-1.131576e-04
2	6.715722e+01	6.472206e-01	-1.130937e-04
2	6.724508e+01	6.427803e-01	-1.129522e-04
2	6.733294e+01	6.384315e-01	-1.129150e-04
2	6.742168e+01	6.337891e-01	-1.130919e-04
2	6.750977e+01	6.295166e-01	-1.132165e-04
2	6.759748e+01	6.251221e-01	-1.131595e-04
2	6.768525e+01	6.207008e-01	-1.130887e-04
2	6.777374e+01	6.163254e-01	-1.133933e-04
2	6.786137e+01	6.119156e-01	-1.133232e-04
2	6.794956e+01	6.075516e-01	-1.135402e-04
2	6.803697e+01	6.031189e-01	-1.139632e-04
2	6.812590e+01	5.986938e-01	-1.137513e-04
2	6.821304e+01	5.942383e-01	-1.139358e-04
2	6.830145e+01	5.899582e-01	-1.135198e-04
2	6.838966e+01	5.855255e-01	-1.135752e-04
2	6.847684e+01	5.811996e-01	-1.135701e-04
2	6.856531e+01	5.768242e-01	-1.134621e-04
2	6.865375e+01	5.723495e-01	-1.135802e-04
2	6.874147e+01	5.679054e-01	-1.138257e-04
2	6.882948e+01	5.635223e-01	-1.135693e-04
2	6.891703e+01	5.591164e-01	-1.139129e-04
2	6.900589e+01	5.547066e-01	-1.132948e-04
2	6.909295e+01	5.503311e-01	-1.136919e-04
2	6.918186e+01	5.458755e-01	-1.136256e-04
2	6.926943e+01	5.415649e-01	-1.136569e-04
2	6.935694e+01	5.372009e-01	-1.134654e-04
2	6.944515e+01	5.328064e-01	-1.137211e-04
2	6.953318e+01	5.283470e-01	-1.138366e-04
2	6.962116e+01	5.240402e-01	-1.138541e-04
2	6.970936e+01	5.196075e-01	-1.135398e-04
2	6.979699e+01	5.151329e-01	-1.142852e-04
2	6.988581e+01	5.107651e-01	-1.139101e-04
2	6.997366e+01	5.063858e-01	-1.138071e-04
2	7.006121e+01	5.019035e-01	-1.140394e-04
2	7.014935e+01	4.976234e-01	-1.136436e-04
2	7.023749e+01	4.931450e-01	-1.141514e-04
2	7.032498e+01	4.887772e-01	-1.139172e-04
2	7.041381e+01	4.843826e-01	-1.144127e-04
2	7.050092e+01	4.799232e-01	-1.140194e-04
2	7.058984e+01	4.754944e-01	-1.141028e-04
2	7.067689e+01	4.711647e-01	-1.139985e-04
2	7.076590e+01	4.666901e-01	-1.144402e-04
2	7.085320e+01	4.622917e-01	-1.140419e-04
2	7.094179e+01	4.579391e-01	-1.143385e-04
2	7.102929e+01	4.535675e-01	-1.140200e-04
2	7.111789e+01	4.490852e-01	-1.143786e-04
2	7.120538e+01	4.446640e-01	-1.144670e-04
2	7.129388e+01	4.403496e-01	-1.140903e-04
2	7.138130e+01	4.358559e-01	-1.140980e-04
2	7.146905e+01	4.316521e-01	-1.141530e-04
2	7.155789e+01	4.272118e-01	-1.143874e-04
2	7.164589e+01	4.226913e-01	-1.145685e-04
2	7.173355e+01	4.183807e-01	-1.144972e-04
2	7.182138e+01	4.139748e-01	-1.147251e-04
2	7.190964e+01	4.096642e-01	-1.144050e-04
2	7.199742e+01	4.051208e-01	-1.144416e-04
2	7.208523e+01	4.007721e-01	-1.144702e-04
2	7.217342e+01	3.964348e-01	-1.145610e-04
2	7.226137e+01	3.920479e-01	-1.147022e-04
2	7.234983e+01	3.875275e-01	-1.144160e-04
2	7.243778e+01	3.831978e-01	-1.147624e-04
2	7.252549e+01	3.787308e-01	-1.148349e-04
2	7.261342e+01	3.743401e-01	-1.144931e-04
2	7.270176e+01	3.699799e-01	-1.147180e-04
2	7.278948e+01	3.656540e-01	-1.148796e-04
2	7.287726e+01	3.612022e-01	-1.151013e-04
2	7.296582e+01	3.567276e-01	-1.150810e-04
2	7.305349e+01	3.524208e-01	-1.145244e-04
2	7.314109e+01	3.479385e-01	-1.152378e-04
2	7.322948e+01	3.436241e-01	-1.150423e-04
2	7.331768e+01	3.391418e-01	-1.150587e-04
2	7.340570e+01	3.347054e-01	-1.149827e-04
2	7.349331e+01	3.304214e-01	-1.144816e-04
2	7.358107e+01	3.260994e-01	-1.144140e-04
2	7.366908e+01	3.215828e-01	-1.146982e-04
2	7.375735e+01	3.172073e-01	-1.149862e-04
2	7.384483e+01	3.127480e-01	-1.151768e-04
2	7.393320e+01	3.084106e-01	-1.150465e-04
2	7.402157e+01	3.038788e-01	-1.149869e-04
2	7.410935e+01	2.996216e-01	-1.150910e-04
2	7.419709e+01	2.952499e-01	-1.146621e-04
2	7.428513e+01	2.908859e-01	-1.150517e-04
2	7.437335e+01	2.864914e-01	-1.151032e-04
2	7.446093e+01	2.820206e-01	-1.149583e-04
2	7.454966e+01	2.775688e-01	-1.157008e-04
2	7.463711e+01	2.732620e-01	-1.146687e-04
2	7.472569e+01	2.688293e-01	-1.150405e-04
2	7.481369e+01	2.643318e-01	-1.153671e-04
2	7.490165e+01	2.599564e-01	-1.151919e-04
2	7.498989e+01	2.556915e-01	-1.148661e-04
2	7.507693e+01	2.511597e-01	-1.155231e-04
2	7.516529e+01	2.467766e-01	-1.151298e-04
2	7.525350e+01	2.424812e-01	-1.150571e-04
2	7.534085e+01	2.379837e-01	-1.158643e-04
2	7.542964e+01	2.334976e-01	-1.155601e-04
2	7.551703e+01	2.291832e-01	-1.154379e-04
2	7.560538e+01	2.248688e-01	-1.152048e-04
2	7.569293e+01	2.204056e-01	-1.154346e-04
2	7.578132e+01	2.160339e-01	-1.158845e-04
2	7.586910e+01	2.116280e-01	-1.153642e-04
2	7.595703e+01	2.072945e-01	-1.150301e-04
2	7.604562e+01	2.028389e-01	-1.151471e-04
2	7.613363e+01	1.983643e-01	-1.154439e-04
2	7.622135e+01	1.940498e-01	-1.155860e-04
2	7.630954e+01	1.895905e-01	-1.157446e-04
2	7.639707e+01	1.853142e-01	-1.149809e-04
2	7.648525e+01	1.808510e-01	-1.156163e-04
2	7.657328e+01	1.765099e-01	-1.151423e-04
2	7.666109e+01	1.720352e-01	-1.154125e-04
2	7.674933e+01	1.675873e-01	-1.159995e-04
2	7.683725e+01	1.632233e-01	-1.157874e-04
2	7.692576e+01	1.588364e-01	-1.152866e-04
2	7.701308e+01	1.544914e-01	-1.153558e-04
2	7.710128e+01	1.500435e-01	-1.161069e-04
2	7.718986e+01	1.456032e-01	-1.159556e-04
2	7.727757e+01	1.411819e-01	-1.158437e-04
2	7.736579e+01	1.368027e-01	-1.154923e-04
2	7.745362e+01	1.324120e-01	-1.159477e-04
2	7.754092e+01	1.280632e-01	-1.155488e-04
2	7.762962e+01	1.236763e-01	-1.156490e-04
2	7.771743e+01	1.192131e-01	-1.157302e-04
2	7.780557e+01	1.148300e-01	-1.162956e-04
2	7.789318e+01	1.103630e-01	-1.161853e-04
2	7.798096e+01	1.060257e-01	-1.161124e-04
2	7.806904e+01	1.016808e-01	-1.154828e-04
2	7.815726e+01	9.726715e-02	-1.155800e-04
2	7.824560e+01	9.286499e-02	-1.155200e-04
2	7.833302e+01	8.843994e-02	-1.159139e-04
2	7.842121e+01	8.390045e-02	-1.162406e-04
2	7.850973e+01	7.963181e-02	-1.156549e-04
2	7.859759e+01	7.531357e-02	-1.154298e-04
2	7.868569e+01	7.076263e-02	-1.157808e-04
2	7.877298e+01	6.650543e-02	-1.156620e-04
2	7.886107e+01	6.214523e-02	-1.156230e-04
2	7.894932e+01	5.764771e-02	-1.158023e-04
2	7.903775e+01	5.329514e-02	-1.158987e-04
2	7.912501e+01	4.893494e-02	-1.159377e-04
2	7.921310e+01	4.455185e-02	-1.157789e-04
2	7.930157e+01	4.009247e-02	-1.160945e-04
2	7.938977e+01	3.560638e-02	-1.162924e-04
2	7.947726e+01	3.122330e-02	-1.163369e-04
2	7.956534e+01	2.698898e-02	-1.158251e-04
2	7.965292e+01	2.251816e-02	-1.163250e-04
2	7.974157e+01	1.816559e-02	-1.162536e-04
2	7.982920e+01	1.377487e-02	-1.156555e-04
2	7.991782e+01	9.281158e-03	-1.159822e-04
3	8.000514e+01	4.829407e-03	-1.164118e-04
3	8.009335e+01	1.052856e-03	-1.131663e-04
3	8.018176e+01	5.413055e-03	-4.754531e-05
3	8.026937e+01	9.860992e-03	-9.170771e-07
3	8.035735e+01	1.432800e-02	3.151357e-05
3	8.044506e+01	1.869202e-02	5.408072e-05
3	8.053371e+01	2.317047e-02	7.031202e-05
3	8.062177e+01	2.755737e-02	8.217609e-05
3	8.070958e+01	3.188705e-02	8.969712e-05
3	8.079758e+01	3.626633e-02	9.645247e-05
3	8.088492e+01	4.065323e-02	1.009700e-04
3	8.097295e+01	4.515457e-02	1.041108e-04
3	8.106148e+01	4.949951e-02	1.068558e-04
3	8.114938e+01	5.401993e-02	1.084275e-04
3	8.123699e+01	5.837631e-02	1.096580e-04
3	8.132575e+01	6.279755e-02	1.108618e-04
3	8.141381e+01	6.723404e-02	1.122854e-04
3	8.150139e+01	7.163239e-02	1.129774e-04
3	8.158918e+01	7.585144e-02	1.131881e-04
3	8.167777e+01	8.029938e-02	1.136292e-04
3	8.176525e+01	8.494568e-02	1.142533e-04
3	8.185373e+01	8.898544e-02	1.143074e-04
3	8.194118e+01	9.350967e-02	1.143663e-04
3	8.202989e+01	9.791946e-02	1.147646e-04
3	8.211777e+01	1.024246e-01	1.152650e-04
3	8.220553e+01	1.067009e-01	1.152813e-04
3	8.229347e+01	1.109886e-01	1.155235e-04
3	8.238101e+01	1.155090e-01	1.157317e-04
3	8.246977e+01	1.199341e-01	1.163219e-04
3	8.255711e+01	1.243629e-01	1.161593e-04
3	8.264519e+01	1.286964e-01	1.163863e-04
3	8.273361e+01	1.329994e-01	1.163791e-04
3	8.282158e+01	1.374741e-01	1.163453e-04
3	8.290952e+01	1.418800e-01	1.166217e-04
3	8.299770e+01	1.463165e-01	1.168851e-04
3	8.308560e+01	1.507187e-01	1.168307e-04
3	8.317310e+01	1.551628e-01	1.173521e-04
3	8.326162e+01	1.596184e-01	1.172988e-04
3	8.334963e+01	1.639481e-01	1.173595e-04
3	8.343707e+01	1.682930e-01	1.170772e-04
3	8.352514e+01	1.726112e-01	1.172049e-04
3	8.361386e+01	1.770096e-01	1.172298e-04
3	8.370163e+01	1.814804e-01	1.177309e-04
3	8.378912e+01	1.858406e-01	1.178080e-04
3	8.387769e+01	1.902466e-01	1.179681e-04
3	8.396518e+01	1.945763e-01	1.175755e-04
3	8.405338e+01	1.991539e-01	1.182772e-04
3	8.414098e+01	2.034454e-01	1.179221e-04
3	8.422948e+01	2.078896e-01	1.181082e-04
3	8.431780e+01	2.122536e-01	1.181961e-04
3	8.440565e+01	2.167168e-01	1.187087e-04
3	8.449387e+01	2.211227e-01	1.182822e-04
3	8.458138e+01	2.255630e-01	1.188462e-04
3	8.466939e+01	2.298851e-01	1.182708e-04
3	8.475745e+01	2.342834e-01	1.186662e-04
3	8.484576e+01	2.386513e-01	1.185261e-04
3	8.493347e+01	2.431030e-01	1.187760e-04
3	8.502168e+01	2.475128e-01	1.190242e-04
3	8.510921e+01	2.519188e-01	1.191258e-04
3	8.519704e+01	2.563210e-01	1.189835e-04
3	8.528531e+01	2.606087e-01	1.189207e-04
3	8.537345e+01	2.651405e-01	1.192129e-04
3	8.546146e+01	2.694664e-01	1.189021e-04
3	8.554912e+01	2.739182e-01	1.189240e-04
3	8.563750e+01	2.781754e-01	1.189649e-04
3	8.572499e+01	2.826347e-01	1.192633e-04
3	8.581360e+01	2.870827e-01	1.193415e-04
3	8.590133e+01	2.913742e-01	1.191242e-04
3	8.598892e+01	2.958755e-01	1.192292e-04
3	8.607732e+01	3.003273e-01	1.191527e-04
3	8.616577e+01	3.047791e-01	1.191800e-04
3	8.625343e+01	3.091545e-01	1.192104e-04
3	8.634103e+01	3.134155e-01	1.193441e-04
3	8.642921e+01	3.178291e-01	1.191959e-04
3	8.651717e+01	3.222733e-01	1.193569e-04
3	8.660486e+01	3.266068e-01	1.193130e-04
3	8.669287e+01	3.309364e-01	1.195592e-04
3	8.678147e+01	3.353806e-01	1.196407e-04
3	8.686934e+01	3.398323e-01	1.203474e-04
3	8.695789e+01	3.442574e-01	1.198030e-04
3	8.704564e+01	3.486252e-01	1.205668e-04
3	8.713335e+01	3.531113e-01	1.203896e-04
3	8.722174e+01	3.573112e-01	1.202377e-04
3	8.730894e+01	3.618965e-01	1.199118e-04
3	8.739789e+01	3.661957e-01	1.202854e-04
3	8.748533e+01	3.706474e-01	1.199793e-04
3	8.757328e+01	3.752098e-01	1.202214e-04
3	8.766125e+01	3.794327e-01	1.199791e-04
3	8.774916e+01	3.838387e-01	1.204749e-04
3	8.783693e+01	3.882866e-01	1.202520e-04
3	8.792502e+01	3.926468e-01	1.202427e-04
3	8.801296e+01	3.970222e-01	1.201257e-04
3	8.810161e+01	4.013786e-01	1.201477e-04
3	8.818936e+01	4.058418e-01	1.203061e-04
3	8.827749e+01	4.103546e-01	1.204145e-04
3	8.836583e+01	4.145584e-01	1.198877e-04
3	8.845362e+01	4.190674e-01	1.204426e-04
3	8.854185e+01	4.235611e-01	1.206398e-04
3	8.862887e+01	4.278412e-01	1.203216e-04
3	8.871703e+01	4.322014e-01	1.204655e-04
3	8.880538e+01	4.366951e-01	1.206410e-04
3	8.889292e+01	4.411392e-01	1.206702e-04
3	8.898155e+01	4.454002e-01	1.201907e-04
3	8.906943e+01	4.499016e-01	1.206195e-04
3	8.915732e+01	4.543076e-01	1.204804e-04
3	8.924521e+01	4.586182e-01	1.204815e-04
3	8.933354e+01	4.629288e-01	1.205373e-04
3	8.942169e+01	4.674339e-01	1.207038e-04
3	8.950961e+01	4.718475e-01	1.209267e-04
3	8.959698e+01	4.762077e-01	1.209514e-04
3	8.968504e+01	4.806099e-01	1.206992e-04
3	8.977339e+01	4.848633e-01	1.205368e-04
3	8.986171e+01	4.894867e-01	1.209475e-04
3	8.994919e+01	4.939537e-01	1.211604e-04
3	9.003719e+01	4.981842e-01	1.215823e-04
3	9.012507e+01	5.027199e-01	1.210980e-04
3	9.021293e+01	5.069847e-01	1.210568e-04
3	9.030181e+01	5.114594e-01	1.211617e-04
3	9.038934e+01	5.158806e-01	1.213558e-04
3	9.047714e+01	5.201912e-01	1.208147e-04
3	9.056503e+01	5.246696e-01	1.212658e-04
3	9.065385e+01	5.290260e-01	1.205722e-04
3	9.074123e+01	5.334892e-01	1.211838e-04
3	9.082934e+01	5.378914e-01	1.212828e-04
3	9.091737e+01	5.421677e-01	1.210983e-04
3	9.100533e+01	5.466652e-01	1.211466e-04
3	9.109347e+01	5.510559e-01	1.210399e-04
3	9.118159e+01	5.553703e-01	1.212065e-04
3	9.126969e+01	5.597992e-01	1.215525e-04
3	9.135752e+01	5.642395e-01	1.213653e-04
3	9.144564e+01	5.686188e-01	1.212407e-04
3	9.153335e+01	5.729942e-01	1.212209e-04
3	9.162087e+01	5.773582e-01	1.213006e-04
3	9.170896e+01	5.817261e-01	1.214176e-04
3	9.179755e+01	5.860939e-01	1.214243e-04
3	9.188537e+01	5.904999e-01	1.212285e-04
3	9.197350e+01	5.950508e-01	1.218472e-04
3	9.206096e+01	5.993195e-01	1.213081e-04
3	9.214969e+01	6.037178e-01	1.213247e-04
3	9.223749e+01	6.082039e-01	1.215132e-04
3	9.232493e+01	6.125984e-01	1.214881e-04
3	9.241328e+01	6.170044e-01	1.218406e-04
3	9.250111e+01	6.213722e-01	1.217927e-04
3	9.258909e+01	6.257973e-01	1.219473e-04
3	9.267783e+01	6.302452e-01	1.217225e-04
3	9.276576e+01	6.346931e-01	1.218174e-04
3	9.285349e+01	6.389771e-01	1.219372e-04
3	9.294183e+01	6.434402e-01	1.215223e-04
