Cycle number	Half cycle number	Elapsed time (s)	Potential (V)	Current (A)
1	2	4.304430e+01	5.072021e-02	-4.997206e-05
1	2	4.313166e+01	4.878235e-02	-4.997289e-05
1	2	4.322029e+01	4.689407e-02	-4.996943e-05
1	2	4.330812e+01	4.512024e-02	-4.997396e-05
1	2	4.339550e+01	4.313660e-02	-4.997087e-05
1	2	4.348405e+01	4.139328e-02	-4.997015e-05
1	2	4.357177e+01	3.949356e-02	-4.997325e-05
1	2	4.365968e+01	3.760529e-02	-4.997098e-05
1	2	4.374769e+01	3.578949e-02	-4.997110e-05
1	2	4.383568e+01	3.380966e-02	-4.997051e-05
1	2	4.392343e+01	3.199768e-02	-4.997051e-05
1	2	4.401156e+01	3.007507e-02	-4.997265e-05
1	2	4.409959e+01	2.825928e-02	-4.997134e-05
1	2	4.418786e+01	2.643967e-02	-4.997265e-05
1	2	4.427562e+01	2.463150e-02	-4.996991e-05
1	2	4.436412e+01	2.271652e-02	-4.996908e-05
1	2	4.445212e+01	2.077866e-02	-4.997063e-05
1	2	4.454030e+01	1.897049e-02	-4.997313e-05
1	2	4.462762e+01	1.699829e-02	-4.997373e-05
1	2	4.471634e+01	1.522064e-02	-4.997051e-05
1	2	4.480430e+01	1.334381e-02	-4.997218e-05
1	2	4.489176e+01	1.147842e-02	-4.997170e-05
1	2	4.497955e+01	9.670258e-03	-4.997015e-05
1	2	4.506765e+01	7.759094e-03	-4.997146e-05
1	2	4.515551e+01	5.775452e-03	-4.997194e-05
1	2	4.524390e+01	3.990173e-03	-4.997087e-05
1	2	4.533181e+01	2.151489e-03	-4.997087e-05
1	2	4.541996e+01	3.738403e-04	-4.997051e-05
1	2	4.550795e+01	-1.491547e-03	-4.997194e-05
2	3	4.559583e+01	4.211426e-03	1.541066e-05
2	3	4.568357e+01	1.026154e-02	5.000448e-05
2	3	4.577196e+01	1.235962e-02	5.000722e-05
2	3	4.586000e+01	1.447678e-02	5.000782e-05
2	3	4.594809e+01	1.660156e-02	5.000436e-05
2	3	4.603613e+01	1.861191e-02	5.000627e-05
2	3	4.612408e+01	2.057266e-02	5.000985e-05
2	3	4.621200e+01	2.269363e-02	5.000734e-05
2	3	4.629983e+01	2.466583e-02	5.000734e-05
2	3	4.638813e+01	2.668381e-02	5.000782e-05
2	3	4.647571e+01	2.874756e-02	5.001080e-05
2	3	4.656408e+01	3.077316e-02	5.000794e-05
2	3	4.665151e+01	3.266144e-02	5.000496e-05
2	3	4.673962e+01	3.472519e-02	5.000889e-05
2	3	4.682754e+01	3.668594e-02	5.000985e-05
2	3	4.691572e+01	3.870010e-02	5.000699e-05
2	3	4.700399e+01	4.067612e-02	5.000496e-05
2	3	4.709141e+01	4.259872e-02	5.000758e-05
2	3	4.717937e+01	4.472351e-02	5.000508e-05
2	3	4.726814e+01	4.658890e-02	5.000699e-05
2	3	4.735594e+01	4.855347e-02	5.000830e-05
2	3	4.744382e+01	5.043030e-02	5.000627e-05
2	3	4.753246e+01	5.244446e-02	5.000579e-05
2	3	4.762031e+01	5.443954e-02	5.000532e-05
2	3	4.770778e+01	5.644226e-02	5.000639e-05
2	3	4.779638e+01	5.823135e-02	5.000639e-05
2	3	4.788403e+01	6.029892e-02	5.000663e-05
2	3	4.797143e+01	6.237030e-02	5.000687e-05
2	3	4.806021e+01	6.422424e-02	5.000818e-05
2	3	4.814783e+01	6.614304e-02	5.000889e-05
2	3	4.823643e+01	6.802750e-02	5.000567e-05
2	3	4.832435e+01	7.014465e-02	5.000806e-05
2	3	4.841148e+01	7.196808e-02	5.000675e-05
2	3	4.849961e+01	7.394409e-02	5.000639e-05
2	3	4.858801e+01	7.586670e-02	5.000675e-05
2	3	4.867602e+01	7.785416e-02	5.000615e-05
2	3	4.876368e+01	7.971954e-02	5.000758e-05
2	3	4.885222e+01	8.172226e-02	5.000961e-05
2	3	4.894038e+01	8.359528e-02	5.000603e-05
2	3	4.902767e+01	8.545685e-02	5.000508e-05
2	3	4.911615e+01	8.745956e-02	5.000758e-05
2	3	4.920415e+01	8.939743e-02	5.000818e-05
2	3	4.929202e+01	9.140396e-02	5.000830e-05
2	3	4.938001e+01	9.325409e-02	5.000508e-05
2	3	4.946767e+01	9.521103e-02	5.000532e-05
2	3	4.955567e+01	9.716415e-02	5.000591e-05
2	3	4.964430e+01	9.894943e-02	5.000997e-05
2	3	4.973163e+01	1.009178e-01	5.000675e-05
2	3	4.981974e+01	1.029205e-01	5.000520e-05
2	3	4.990840e+01	1.048012e-01	5.000675e-05
2	3	4.999620e+01	1.067238e-01	5.000496e-05
2	3	5.008354e+01	1.087112e-01	5.000889e-05
2	3	5.017168e+01	1.105843e-01	5.000758e-05
2	3	5.025968e+01	1.125412e-01	5.000937e-05
2	3	5.034817e+01	1.143761e-01	5.000627e-05
2	3	5.043567e+01	1.162453e-01	5.000615e-05
2	3	5.052350e+01	1.182747e-01	5.000758e-05
2	3	5.061200e+01	1.201515e-01	5.000818e-05
2	3	5.070015e+01	1.221085e-01	5.000865e-05
2	3	5.078837e+01	1.238632e-01	5.000782e-05
2	3	5.087587e+01	1.258659e-01	5.000663e-05
2	3	5.096346e+01	1.277809e-01	5.000627e-05
2	3	5.105196e+01	1.297264e-01	5.000746e-05
2	3	5.113946e+01	1.316833e-01	5.000818e-05
2	3	5.122776e+01	1.333733e-01	5.000722e-05
2	3	5.131544e+01	1.354027e-01	5.000579e-05
2	3	5.140348e+01	1.374054e-01	5.000818e-05
2	3	5.149172e+01	1.392937e-01	5.000854e-05
2	3	5.158002e+01	1.412544e-01	5.000627e-05
2	3	5.166838e+01	1.431465e-01	5.000830e-05
2	3	5.175605e+01	1.450691e-01	5.000615e-05
2	3	5.184348e+01	1.469116e-01	5.000579e-05
2	3	5.193157e+01	1.487999e-01	5.000901e-05
2	3	5.202030e+01	1.506157e-01	5.000639e-05
2	3	5.210836e+01	1.525803e-01	5.000818e-05
2	3	5.219613e+01	1.544876e-01	5.000758e-05
2	3	5.228413e+01	1.563148e-01	5.000448e-05
2	3	5.237198e+01	1.583328e-01	5.000603e-05
2	3	5.246004e+01	1.601410e-01	5.001104e-05
2	3	5.254787e+01	1.620827e-01	5.000758e-05
2	3	5.263644e+01	1.639595e-01	5.000734e-05
2	3	5.272429e+01	1.658936e-01	5.000818e-05
2	3	5.281198e+01	1.677017e-01	5.000639e-05
2	3	5.289952e+01	1.696587e-01	5.000579e-05
2	3	5.298829e+01	1.715279e-01	5.000961e-05
2	3	5.307613e+01	1.734581e-01	5.000365e-05
2	3	5.316404e+01	1.753960e-01	5.000687e-05
2	3	5.325161e+01	1.772308e-01	5.000591e-05
2	3	5.333974e+01	1.791267e-01	5.000579e-05
2	3	5.342758e+01	1.809883e-01	5.000591e-05
2	3	5.351555e+01	1.829109e-01	5.000651e-05
2	3	5.360413e+01	1.847687e-01	5.000746e-05
2	3	5.369179e+01	1.866951e-01	5.000365e-05
2	3	5.377980e+01	1.885796e-01	5.000758e-05
2	3	5.386794e+01	1.904106e-01	5.000687e-05
2	3	5.395536e+01	1.923866e-01	5.000782e-05
2	3	5.404398e+01	1.942024e-01	5.000579e-05
2	3	5.413151e+01	1.960945e-01	5.000710e-05
2	3	5.422040e+01	1.980400e-01	5.000663e-05
2	3	5.430755e+01	1.998787e-01	5.000687e-05
2	3	5.439555e+01	2.017441e-01	5.000627e-05
2	3	5.448360e+01	2.037048e-01	5.000830e-05
2	3	5.457204e+01	2.055511e-01	5.000699e-05
2	3	5.465996e+01	2.073784e-01	5.000937e-05
2	3	5.474809e+01	2.093353e-01	5.000710e-05
2	3	5.483595e+01	2.112999e-01	5.000651e-05
2	3	5.492433e+01	2.130890e-01	5.000651e-05
2	3	5.501218e+01	2.150917e-01	5.000877e-05
2	3	5.509982e+01	2.168694e-01	5.000567e-05
2	3	5.518764e+01	2.188263e-01	5.000973e-05
2	3	5.527599e+01	2.208099e-01	5.000842e-05
2	3	5.536353e+01	2.225761e-01	5.000770e-05
2	3	5.545161e+01	2.244987e-01	5.000544e-05
2	3	5.554028e+01	2.262764e-01	5.000615e-05
2	3	5.562784e+01	2.282143e-01	5.000603e-05
2	3	5.571631e+01	2.301483e-01	5.000806e-05
2	3	5.580403e+01	2.319832e-01	5.000663e-05
2	3	5.589192e+01	2.339554e-01	5.000639e-05
2	3	5.597985e+01	2.357178e-01	5.000567e-05
2	3	5.606764e+01	2.376404e-01	5.000794e-05
2	3	5.615638e+01	2.394676e-01	5.000746e-05
2	3	5.624421e+01	2.413368e-01	5.000603e-05
2	3	5.633237e+01	2.432785e-01	5.000842e-05
2	3	5.642016e+01	2.451935e-01	5.000579e-05
2	3	5.650819e+01	2.471352e-01	5.000651e-05
2	3	5.659577e+01	2.489243e-01	5.001140e-05
2	3	5.668394e+01	2.507896e-01	5.000877e-05
2	3	5.677172e+01	2.526360e-01	5.000579e-05
2	3	5.685990e+01	2.544670e-01	5.000448e-05
2	3	5.694814e+01	2.563324e-01	5.000377e-05
2	3	5.703618e+01	2.583427e-01	5.000627e-05
2	3	5.712356e+01	2.600899e-01	5.000746e-05
2	3	5.721244e+01	2.620087e-01	5.000687e-05
2	3	5.730017e+01	2.639503e-01	5.000687e-05
2	3	5.738818e+01	2.658691e-01	5.000758e-05
2	3	5.747606e+01	2.676315e-01	5.000734e-05
2	3	5.756351e+01	2.695427e-01	5.000794e-05
2	3	5.765220e+01	2.713318e-01	5.000520e-05
2	3	5.773991e+01	2.733154e-01	5.000544e-05
2	3	5.782836e+01	2.751274e-01	5.001092e-05
2	3	5.791617e+01	2.770119e-01	5.000532e-05
2	3	5.800377e+01	2.789001e-01	5.000484e-05
2	3	5.809240e+01	2.808266e-01	5.000651e-05
2	3	5.817999e+01	2.826004e-01	5.000782e-05
2	3	5.826760e+01	2.845192e-01	5.000806e-05
2	3	5.835604e+01	2.864304e-01	5.000639e-05
2	3	5.844353e+01	2.882347e-01	5.000901e-05
2	3	5.853176e+01	2.901802e-01	5.000758e-05
2	3	5.861954e+01	2.920647e-01	5.000699e-05
2	3	5.870786e+01	2.939072e-01	5.000818e-05
2	3	5.879547e+01	2.956886e-01	5.000830e-05
2	3	5.888422e+01	2.975807e-01	5.000722e-05
2	3	5.897212e+01	2.995415e-01	5.000520e-05
2	3	5.906002e+01	3.013535e-01	5.000925e-05
2	3	5.914767e+01	3.032188e-01	5.000758e-05
2	3	5.923618e+01	3.050995e-01	5.000865e-05
2	3	5.932391e+01	3.069000e-01	5.000675e-05
2	3	5.941231e+01	3.087463e-01	5.000579e-05
2	3	5.949965e+01	3.107033e-01	5.000544e-05
2	3	5.958787e+01	3.124886e-01	5.000710e-05
2	3	5.967547e+01	3.144684e-01	5.000544e-05
2	3	5.976387e+01	3.163185e-01	5.000770e-05
2	3	5.985178e+01	3.181915e-01	5.000591e-05
2	3	5.994000e+01	3.199654e-01	5.000842e-05
2	3	6.002799e+01	3.218536e-01	5.000675e-05
2	3	6.011553e+01	3.237495e-01	5.000651e-05
2	3	6.020434e+01	3.255577e-01	5.000865e-05
2	3	6.029156e+01	3.274460e-01	5.000710e-05
2	3	6.038008e+01	3.293648e-01	5.000734e-05
2	3	6.046769e+01	3.312492e-01	5.000699e-05
2	3	6.055547e+01	3.330269e-01	5.000627e-05
2	3	6.064359e+01	3.349190e-01	5.000770e-05
2	3	6.073242e+01	3.367386e-01	5.000567e-05
2	3	6.081984e+01	3.386307e-01	5.000842e-05
2	3	6.090775e+01	3.404579e-01	5.000579e-05
2	3	6.099594e+01	3.423805e-01	5.000579e-05
2	3	6.108403e+01	3.442917e-01	5.000746e-05
2	3	6.117165e+01	3.460083e-01	5.000722e-05
2	3	6.126033e+01	3.479042e-01	5.000615e-05
2	3	6.134760e+01	3.498001e-01	5.000770e-05
2	3	6.143545e+01	3.517113e-01	5.000973e-05
2	3	6.152410e+01	3.535461e-01	5.000567e-05
2	3	6.161157e+01	3.554039e-01	5.000937e-05
2	3	6.170017e+01	3.572426e-01	5.000591e-05
2	3	6.178810e+01	3.591118e-01	5.000556e-05
2	3	6.187578e+01	3.609543e-01	5.000651e-05
2	3	6.196404e+01	3.627968e-01	5.000508e-05
2	3	6.205188e+01	3.646927e-01	5.000699e-05
2	3	6.213961e+01	3.665733e-01	5.000627e-05
2	3	6.222788e+01	3.684120e-01	5.000627e-05
2	3	6.231600e+01	3.703423e-01	5.000699e-05
2	3	6.240427e+01	3.721352e-01	5.000961e-05
2	3	6.249185e+01	3.740044e-01	5.000758e-05
2	3	6.258019e+01	3.758240e-01	5.000687e-05
2	3	6.266799e+01	3.777733e-01	5.000603e-05
2	3	6.275639e+01	3.795128e-01	5.000472e-05
2	3	6.284408e+01	3.814011e-01	5.000639e-05
2	3	6.293230e+01	3.832130e-01	5.000603e-05
2	3	6.301969e+01	3.851929e-01	5.000782e-05
2	3	6.310838e+01	3.870659e-01	5.000806e-05
2	3	6.319555e+01	3.888397e-01	5.000699e-05
2	3	6.328440e+01	3.907013e-01	5.000770e-05
2	3	6.337168e+01	3.925629e-01	5.000329e-05
2	3	6.345992e+01	3.943405e-01	5.000651e-05
2	3	6.354798e+01	3.962860e-01	5.000722e-05
2	3	6.363632e+01	3.981590e-01	5.000746e-05
2	3	6.372370e+01	3.999901e-01	5.000699e-05
2	3	6.381230e+01	4.017906e-01	5.000651e-05
2	3	6.390015e+01	4.037628e-01	5.000758e-05
2	3	6.398828e+01	4.055595e-01	5.000544e-05
2	3	6.407598e+01	4.073715e-01	5.000710e-05
2	3	6.416422e+01	4.092522e-01	5.000770e-05
2	3	6.425242e+01	4.110756e-01	5.000758e-05
2	3	6.433987e+01	4.129601e-01	5.000389e-05
2	3	6.442777e+01	4.148216e-01	5.000627e-05
2	3	6.451594e+01	4.166298e-01	5.000496e-05
2	3	6.460396e+01	4.185715e-01	5.000639e-05
2	3	6.469227e+01	4.203758e-01	5.001068e-05
2	3	6.477945e+01	4.222679e-01	5.000782e-05
2	3	6.486828e+01	4.241600e-01	5.000639e-05
2	3	6.495618e+01	4.259415e-01	5.000782e-05
2	3	6.504394e+01	4.277534e-01	5.000710e-05
2	3	6.513185e+01	4.296074e-01	5.000663e-05
2	3	6.521984e+01	4.314499e-01	5.000722e-05
2	3	6.530784e+01	4.333344e-01	5.000973e-05
2	3	6.539551e+01	4.352379e-01	5.001032e-05
2	3	6.548413e+01	4.370232e-01	5.000806e-05
2	3	6.557235e+01	4.388275e-01	5.000544e-05
2	3	6.565971e+01	4.407272e-01	5.000854e-05
2	3	6.574808e+01	4.426117e-01	5.000782e-05
2	3	6.583586e+01	4.443779e-01	5.000710e-05
2	3	6.592438e+01	4.463310e-01	5.000794e-05
2	3	6.601146e+01	4.482307e-01	5.000520e-05
2	3	6.609964e+01	4.500008e-01	5.000782e-05
2	3	6.618793e+01	4.518204e-01	5.000579e-05
2	3	6.627614e+01	4.536400e-01	5.000651e-05
2	3	6.636378e+01	4.555550e-01	5.000782e-05
2	3	6.645176e+01	4.573555e-01	5.001032e-05
2	3	6.654002e+01	4.592972e-01	5.000818e-05
2	3	6.662763e+01	4.612045e-01	5.000663e-05
2	3	6.671562e+01	4.628601e-01	5.000710e-05
2	3	6.680440e+01	4.647942e-01	5.000675e-05
2	3	6.689203e+01	4.667244e-01	5.000675e-05
2	3	6.697956e+01	4.685287e-01	5.000591e-05
2	3	6.706833e+01	4.703064e-01	5.000699e-05
2	3	6.715643e+01	4.721184e-01	5.000734e-05
2	3	6.724345e+01	4.740601e-01	5.000746e-05
2	3	6.733216e+01	4.758415e-01	5.000794e-05
2	3	6.742033e+01	4.777069e-01	5.000627e-05
2	3	6.750770e+01	4.796028e-01	5.000508e-05
2	3	6.759576e+01	4.814110e-01	5.000961e-05
2	3	6.768400e+01	4.831886e-01	5.000830e-05
2	3	6.777181e+01	4.851036e-01	5.000746e-05
2	3	6.785979e+01	4.868927e-01	5.000663e-05
2	3	6.794832e+01	4.887390e-01	5.000901e-05
2	3	6.803580e+01	4.906502e-01	5.000901e-05
2	3	6.812440e+01	4.923668e-01	5.000675e-05
2	3	6.821149e+01	4.942589e-01	5.000985e-05
2	3	6.830032e+01	4.961700e-01	5.000556e-05
2	3	6.838765e+01	4.979935e-01	5.000770e-05
2	3	6.847548e+01	4.999237e-01	5.000603e-05
2	3	6.856350e+01	5.016518e-01	5.000925e-05
2	4	6.865162e+01	4.931107e-01	-3.692019e-05
2	4	6.873962e+01	4.894257e-01	-4.997158e-05
2	4	6.882747e+01	4.872780e-01	-4.996955e-05
2	4	6.891600e+01	4.852104e-01	-4.996943e-05
2	4	6.900427e+01	4.830971e-01	-4.997087e-05
2	4	6.909187e+01	4.811096e-01	-4.997182e-05
2	4	6.918034e+01	4.788094e-01	-4.997122e-05
2	4	6.926782e+01	4.769363e-01	-4.997170e-05
2	4	6.935577e+01	4.748497e-01	-4.997158e-05
2	4	6.944426e+01	4.728546e-01	-4.997087e-05
2	4	6.953204e+01	4.706955e-01	-4.997182e-05
2	4	6.961950e+01	4.688110e-01	-4.997325e-05
2	4	6.970842e+01	4.667130e-01	-4.997098e-05
2	4	6.979634e+01	4.647446e-01	-4.997003e-05
2	4	6.988364e+01	4.627609e-01	-4.996943e-05
2	4	6.997176e+01	4.607925e-01	-4.997015e-05
2	4	7.006015e+01	4.587021e-01	-4.997098e-05
2	4	7.014832e+01	4.566879e-01	-4.997301e-05
2	4	7.023590e+01	4.547081e-01	-4.996884e-05
2	4	7.032365e+01	4.527588e-01	-4.997194e-05
2	4	7.041182e+01	4.508133e-01	-4.997027e-05
2	4	7.050017e+01	4.488068e-01	-4.997170e-05
2	4	7.058771e+01	4.467964e-01	-4.997277e-05
2	4	7.067593e+01	4.447212e-01	-4.997039e-05
2	4	7.076411e+01	4.428940e-01	-4.996896e-05
2	4	7.085147e+01	4.408379e-01	-4.997051e-05
2	4	7.093947e+01	4.388809e-01	-4.997122e-05
2	4	7.102756e+01	4.370232e-01	-4.996955e-05
2	4	7.111600e+01	4.349327e-01	-4.997241e-05
2	4	7.120351e+01	4.330025e-01	-4.997265e-05
2	4	7.129216e+01	4.311371e-01	-4.997087e-05
2	4	7.137974e+01	4.290009e-01	-4.997194e-05
2	4	7.146822e+01	4.270439e-01	-4.997158e-05
2	4	7.155625e+01	4.250107e-01	-4.997337e-05
2	4	7.164423e+01	4.231415e-01	-4.997241e-05
2	4	7.173211e+01	4.212494e-01	-4.997027e-05
2	4	7.181968e+01	4.192009e-01	-4.997218e-05
2	4	7.190792e+01	4.172745e-01	-4.997158e-05
2	4	7.199638e+01	4.153481e-01	-4.997206e-05
2	4	7.208438e+01	4.133492e-01	-4.997170e-05
2	4	7.217211e+01	4.114647e-01	-4.997134e-05
2	4	7.225947e+01	4.094315e-01	-4.997087e-05
2	4	7.234792e+01	4.075470e-01	-4.997122e-05
2	4	7.243602e+01	4.055862e-01	-4.997444e-05
2	4	7.252374e+01	4.036560e-01	-4.997051e-05
2	4	7.261229e+01	4.017639e-01	-4.997337e-05
2	4	7.269973e+01	3.997765e-01	-4.997373e-05
2	4	7.278811e+01	3.978119e-01	-4.997170e-05
2	4	7.287568e+01	3.957901e-01	-4.996979e-05
2	4	7.296381e+01	3.939743e-01	-4.997313e-05
2	4	7.305151e+01	3.919678e-01	-4.997408e-05
2	4	7.314025e+01	3.901558e-01	-4.997230e-05
2	4	7.322771e+01	3.881302e-01	-4.997027e-05
2	4	7.331579e+01	3.860435e-01	-4.997432e-05
2	4	7.340422e+01	3.842850e-01	-4.997265e-05
2	4	7.349197e+01	3.822708e-01	-4.997373e-05
2	4	7.357996e+01	3.803978e-01	-4.997158e-05
2	4	7.366764e+01	3.784256e-01	-4.997325e-05
2	4	7.375576e+01	3.764610e-01	-4.997063e-05
2	4	7.384380e+01	3.745880e-01	-4.997373e-05
2	4	7.393146e+01	3.726540e-01	-4.996860e-05
2	4	7.402037e+01	3.707047e-01	-4.997230e-05
2	4	7.410790e+01	3.688202e-01	-4.997313e-05
2	4	7.419605e+01	3.667450e-01	-4.996932e-05
2	4	7.428365e+01	3.649521e-01	-4.997182e-05
2	4	7.437226e+01	3.629990e-01	-4.997253e-05
2	4	7.446035e+01	3.610992e-01	-4.997194e-05
2	4	7.454774e+01	3.591118e-01	-4.997182e-05
2	4	7.463584e+01	3.572121e-01	-4.997444e-05
2	4	7.472372e+01	3.552856e-01	-4.997146e-05
2	4	7.481229e+01	3.533821e-01	-4.997325e-05
2	4	7.490034e+01	3.514023e-01	-4.997182e-05
2	4	7.498747e+01	3.494644e-01	-4.996920e-05
2	4	7.507611e+01	3.476143e-01	-4.997110e-05
2	4	7.516393e+01	3.456802e-01	-4.997301e-05
2	4	7.525144e+01	3.437309e-01	-4.997087e-05
2	4	7.533981e+01	3.418655e-01	-4.997182e-05
2	4	7.542747e+01	3.400116e-01	-4.996991e-05
2	4	7.551612e+01	3.380890e-01	-4.996884e-05
2	4	7.560357e+01	3.360329e-01	-4.997122e-05
2	4	7.569203e+01	3.340836e-01	-4.997313e-05
2	4	7.578008e+01	3.321800e-01	-4.997289e-05
2	4	7.586796e+01	3.303566e-01	-4.997075e-05
2	4	7.595595e+01	3.283882e-01	-4.997158e-05
2	4	7.604430e+01	3.265877e-01	-4.997194e-05
2	4	7.613182e+01	3.245544e-01	-4.997313e-05
2	4	7.622017e+01	3.226967e-01	-4.996908e-05
2	4	7.630743e+01	3.207588e-01	-4.997218e-05
2	4	7.639560e+01	3.189201e-01	-4.997015e-05
2	4	7.648387e+01	3.169212e-01	-4.997385e-05
2	4	7.657204e+01	3.149490e-01	-4.997075e-05
2	4	7.666012e+01	3.130836e-01	-4.996955e-05
2	4	7.674825e+01	3.111649e-01	-4.996943e-05
2	4	7.683631e+01	3.092232e-01	-4.997206e-05
2	4	7.692384e+01	3.074074e-01	-4.997563e-05
2	4	7.701146e+01	3.054810e-01	-4.997015e-05
2	4	7.709961e+01	3.035469e-01	-4.997015e-05
2	4	7.718784e+01	3.016853e-01	-4.997158e-05
2	4	7.727571e+01	2.996521e-01	-4.997385e-05
2	4	7.736421e+01	2.978745e-01	-4.997253e-05
2	4	7.745177e+01	2.959137e-01	-4.997337e-05
2	4	7.754031e+01	2.939987e-01	-4.996741e-05
2	4	7.762796e+01	2.920990e-01	-4.997194e-05
2	4	7.771619e+01	2.902756e-01	-4.997182e-05
2	4	7.780366e+01	2.882881e-01	-4.997301e-05
2	4	7.789178e+01	2.864914e-01	-4.996979e-05
2	4	7.797990e+01	2.844963e-01	-4.997039e-05
2	4	7.806785e+01	2.825203e-01	-4.996824e-05
2	4	7.815552e+01	2.806664e-01	-4.997385e-05
2	4	7.824414e+01	2.787247e-01	-4.997015e-05
2	4	7.833209e+01	2.768898e-01	-4.997253e-05
2	4	7.841981e+01	2.748489e-01	-4.997158e-05
2	4	7.850832e+01	2.730789e-01	-4.996991e-05
2	4	7.859600e+01	2.711754e-01	-4.997218e-05
2	4	7.868400e+01	2.692490e-01	-4.997313e-05
2	4	7.877210e+01	2.674561e-01	-4.996884e-05
2	4	7.885977e+01	2.654572e-01	-4.997063e-05
2	4	7.894833e+01	2.635689e-01	-4.997158e-05
2	4	7.903602e+01	2.617760e-01	-4.997075e-05
2	4	7.912379e+01	2.597656e-01	-4.997039e-05
2	4	7.921193e+01	2.578659e-01	-4.996991e-05
2	4	7.929972e+01	2.559891e-01	-4.997122e-05
2	4	7.938775e+01	2.540398e-01	-4.997063e-05
2	4	7.947623e+01	2.521935e-01	-4.997039e-05
2	4	7.956412e+01	2.503242e-01	-4.997277e-05
2	4	7.965199e+01	2.482986e-01	-4.997110e-05
2	4	7.973948e+01	2.464981e-01	-4.996991e-05
2	4	7.982829e+01	2.446022e-01	-4.997182e-05
2	4	7.991559e+01	2.427216e-01	-4.996896e-05
2	4	8.000428e+01	2.407341e-01	-4.997230e-05
2	4	8.009215e+01	2.389145e-01	-4.997289e-05
2	4	8.018025e+01	2.370605e-01	-4.997027e-05
2	4	8.026809e+01	2.351036e-01	-4.996836e-05
2	4	8.035574e+01	2.332573e-01	-4.996943e-05
2	4	8.044394e+01	2.313766e-01	-4.997003e-05
2	4	8.053223e+01	2.294922e-01	-4.997075e-05
2	4	8.062009e+01	2.275429e-01	-4.997349e-05
2	4	8.070753e+01	2.256165e-01	-4.997373e-05
2	4	8.079560e+01	2.237816e-01	-4.997158e-05
2	4	8.088367e+01	2.219276e-01	-4.997063e-05
2	4	8.097153e+01	2.199554e-01	-4.997158e-05
2	4	8.105998e+01	2.180595e-01	-4.997253e-05
2	4	8.114791e+01	2.162399e-01	-4.997087e-05
2	4	8.123634e+01	2.143326e-01	-4.997075e-05
2	4	8.132396e+01	2.124062e-01	-4.997087e-05
2	4	8.141227e+01	2.105293e-01	-4.997182e-05
2	4	8.150034e+01	2.085991e-01	-4.997051e-05
2	4	8.158827e+01	2.067375e-01	-4.996932e-05
2	4	8.167641e+01	2.049294e-01	-4.997182e-05
2	4	8.176379e+01	2.029572e-01	-4.996896e-05
2	4	8.185148e+01	2.010994e-01	-4.997241e-05
2	4	8.193968e+01	1.991425e-01	-4.997373e-05
2	4	8.202777e+01	1.973572e-01	-4.996979e-05
2	4	8.211546e+01	1.953888e-01	-4.997158e-05
2	4	8.220354e+01	1.935158e-01	-4.997230e-05
2	4	8.229170e+01	1.915627e-01	-4.997349e-05
2	4	8.237952e+01	1.898422e-01	-4.997003e-05
2	4	8.246740e+01	1.878510e-01	-4.997361e-05
2	4	8.255617e+01	1.859016e-01	-4.997098e-05
2	4	8.264361e+01	1.840744e-01	-4.997110e-05
2	4	8.273163e+01	1.822166e-01	-4.997027e-05
2	4	8.282028e+01	1.802940e-01	-4.997063e-05
2	4	8.290804e+01	1.783600e-01	-4.996979e-05
2	4	8.299629e+01	1.765327e-01	-4.997182e-05
2	4	8.308432e+01	1.745911e-01	-4.997289e-05
2	4	8.317229e+01	1.728249e-01	-4.997337e-05
2	4	8.325957e+01	1.709366e-01	-4.996896e-05
2	4	8.334787e+01	1.689873e-01	-4.996777e-05
2	4	8.343596e+01	1.671219e-01	-4.997194e-05
2	4	8.352445e+01	1.653061e-01	-4.997432e-05
2	4	8.361168e+01	1.634064e-01	-4.997337e-05
2	4	8.370023e+01	1.615181e-01	-4.997158e-05
2	4	8.378751e+01	1.596107e-01	-4.997277e-05
2	4	8.387583e+01	1.576729e-01	-4.997253e-05
2	4	8.396376e+01	1.557961e-01	-4.997087e-05
2	4	8.405140e+01	1.539726e-01	-4.997039e-05
2	4	8.414002e+01	1.520653e-01	-4.997301e-05
2	4	8.422744e+01	1.501770e-01	-4.997253e-05
2	4	8.431564e+01	1.483421e-01	-4.996872e-05
2	4	8.440387e+01	1.464996e-01	-4.997313e-05
2	4	8.449146e+01	1.446037e-01	-4.997015e-05
2	4	8.458039e+01	1.427269e-01	-4.997170e-05
2	4	8.466748e+01	1.408157e-01	-4.996741e-05
2	4	8.475609e+01	1.388969e-01	-4.996920e-05
2	4	8.484422e+01	1.369972e-01	-4.997170e-05
2	4	8.493170e+01	1.351891e-01	-4.997170e-05
2	4	8.502015e+01	1.333008e-01	-4.997158e-05
2	4	8.510765e+01	1.314392e-01	-4.996955e-05
2	4	8.519600e+01	1.295738e-01	-4.997182e-05
2	4	8.528429e+01	1.277008e-01	-4.997468e-05
2	4	8.537157e+01	1.257896e-01	-4.997301e-05
2	4	8.546016e+01	1.239090e-01	-4.996979e-05
2	4	8.554828e+01	1.220207e-01	-4.997230e-05
2	4	8.563563e+01	1.201057e-01	-4.996979e-05
2	4	8.572405e+01	1.181908e-01	-4.997373e-05
2	4	8.581151e+01	1.164246e-01	-4.997170e-05
2	4	8.589961e+01	1.144562e-01	-4.997206e-05
2	4	8.598840e+01	1.126823e-01	-4.997206e-05
2	4	8.607636e+01	1.106720e-01	-4.997444e-05
