Segment number	Ramping/Holding	Elapsed time (s)	Segment time(s)	Potential (V)	Current (A)
9	Ramping	7.762686e+01	2.370298e+00	4.539871e-01	-4.314065e-06
9	Ramping	7.771473e+01	2.458171e+00	4.541855e-01	-2.553105e-06
9	Ramping	7.780292e+01	2.546358e+00	4.544411e-01	-7.956004e-07
9	Ramping	7.789062e+01	2.634061e+00	4.544258e-01	9.519160e-07
9	Ramping	7.797884e+01	2.722281e+00	4.554405e-01	3.354073e-06
9	Ramping	7.806681e+01	2.810251e+00	4.557266e-01	4.491210e-06
9	Ramping	7.815543e+01	2.898869e+00	4.561195e-01	6.250501e-06
9	Ramping	7.824319e+01	2.986628e+00	4.567528e-01	8.021116e-06
9	Ramping	7.833092e+01	3.074362e+00	4.572372e-01	9.773731e-06
9	Ramping	7.841853e+01	3.161971e+00	4.578819e-01	1.152647e-05
9	Ramping	7.850684e+01	3.250282e+00	4.586067e-01	1.328599e-05
9	Ramping	7.859457e+01	3.338016e+00	4.593468e-01	1.504612e-05
9	Ramping	7.868359e+01	3.427032e+00	4.601555e-01	1.680171e-05
9	Ramping	7.877107e+01	3.514514e+00	4.609299e-01	1.857972e-05
9	Ramping	7.885891e+01	3.602355e+00	4.619293e-01	2.033031e-05
9	Ramping	7.894731e+01	3.690757e+00	4.629250e-01	2.208924e-05
9	Ramping	7.903473e+01	3.778171e+00	4.640656e-01	2.385640e-05
9	Ramping	7.912332e+01	3.866758e+00	4.651642e-01	2.560353e-05
9	Ramping	7.921083e+01	3.954271e+00	4.665146e-01	2.737451e-05
9	Ramping	7.929911e+01	4.042555e+00	4.678421e-01	2.911723e-05
9	Ramping	7.938662e+01	4.130058e+00	4.692307e-01	3.089225e-05
9	Ramping	7.947491e+01	4.218348e+00	4.705009e-01	3.263950e-05
9	Ramping	7.956302e+01	4.306461e+00	4.721909e-01	3.440630e-05
9	Ramping	7.965080e+01	4.394246e+00	4.735451e-01	3.616285e-05
9	Ramping	7.973866e+01	4.482106e+00	4.753838e-01	3.792179e-05
9	Ramping	7.982737e+01	4.570813e+00	4.769440e-01	3.967547e-05
9	Ramping	7.991454e+01	4.657980e+00	4.788628e-01	4.145241e-05
9	Ramping	8.000302e+01	4.746465e+00	4.805260e-01	4.319620e-05
9	Ramping	8.009053e+01	4.833973e+00	4.824638e-01	4.496360e-05
9	Ramping	8.017948e+01	4.922923e+00	4.845543e-01	4.671431e-05
9	Ramping	8.026698e+01	5.010425e+00	4.865112e-01	4.849231e-05
9	Ramping	8.035455e+01	5.097990e+00	4.885750e-01	5.023706e-05
9	Ramping	8.044297e+01	5.186408e+00	4.907646e-01	5.199444e-05
9	Ramping	8.053065e+01	5.274092e+00	4.929466e-01	5.376172e-05
9	Ramping	8.061861e+01	5.362051e+00	4.952354e-01	5.551612e-05
9	Ramping	8.070728e+01	5.450726e+00	4.976768e-01	5.726957e-05
9	Ramping	8.079473e+01	5.538175e+00	5.000343e-01	5.904543e-05
9	Ramping	8.088302e+01	5.626462e+00	5.026703e-01	6.079376e-05
9	Ramping	8.097126e+01	5.714704e+00	5.050583e-01	6.255805e-05
9	Ramping	8.105891e+01	5.802353e+00	5.078506e-01	6.432378e-05
9	Ramping	8.114690e+01	5.890337e+00	5.103760e-01	6.607890e-05
9	Ramping	8.123508e+01	5.978521e+00	5.132561e-01	6.783497e-05
9	Ramping	8.132277e+01	6.066214e+00	5.160522e-01	6.959844e-05
9	Ramping	8.141110e+01	6.154537e+00	5.191040e-01	7.135284e-05
9	Ramping	8.149874e+01	6.242179e+00	5.218735e-01	7.312262e-05
9	Ramping	8.158702e+01	6.330466e+00	5.250130e-01	7.487178e-05
9	Ramping	8.167528e+01	6.418717e+00	5.281029e-01	7.663608e-05
9	Ramping	8.176296e+01	6.506399e+00	5.311546e-01	7.839882e-05
9	Ramping	8.185057e+01	6.594016e+00	5.345306e-01	8.015275e-05
9	Ramping	8.193938e+01	6.682826e+00	5.377426e-01	8.190417e-05
9	Ramping	8.202684e+01	6.770278e+00	5.411491e-01	8.368039e-05
9	Ramping	8.211477e+01	6.858215e+00	5.445976e-01	8.543015e-05
9	Ramping	8.220261e+01	6.946051e+00	5.480881e-01	8.719087e-05
9	Ramping	8.229131e+01	7.034749e+00	5.515976e-01	8.894503e-05
9	Ramping	8.237908e+01	7.122517e+00	5.552864e-01	9.072113e-05
9	Ramping	8.246744e+01	7.210885e+00	5.589218e-01	9.247422e-05
9	Ramping	8.255501e+01	7.298447e+00	5.628014e-01	9.423780e-05
9	Ramping	8.264279e+01	7.386227e+00	5.664635e-01	9.599400e-05
9	Ramping	8.273078e+01	7.474224e+00	5.703011e-01	9.774792e-05
9	Holding	8.281948e+01	7.562923e+00	5.744324e-01	9.950721e-05
9	Holding	8.290678e+01	7.650225e+00	5.782738e-01	9.999657e-05
9	Holding	8.299471e+01	7.738148e+00	5.821419e-01	1.000038e-04
9	Holding	8.308293e+01	7.826374e+00	5.858612e-01	1.000043e-04
9	Holding	8.317143e+01	7.914867e+00	5.898209e-01	1.000050e-04
9	Holding	8.325932e+01	8.002765e+00	5.936356e-01	1.000018e-04
9	Holding	8.334755e+01	8.090990e+00	5.974503e-01	1.000037e-04
9	Holding	8.343517e+01	8.178611e+00	6.012115e-01	1.000035e-04
9	Holding	8.352262e+01	8.266065e+00	6.050301e-01	1.000040e-04
9	Holding	8.361130e+01	8.354743e+00	6.088943e-01	1.000028e-04
9	Holding	8.369895e+01	8.442390e+00	6.126671e-01	1.000041e-04
9	Holding	8.378659e+01	8.530027e+00	6.164703e-01	1.000047e-04
9	Holding	8.387555e+01	8.618994e+00	6.203079e-01	1.000034e-04
9	Holding	8.396338e+01	8.706816e+00	6.240730e-01	1.000042e-04
9	Holding	8.405075e+01	8.794190e+00	6.278419e-01	1.000042e-04
9	Holding	8.413953e+01	8.882968e+00	6.315842e-01	1.000016e-04
9	Holding	8.422703e+01	8.970467e+00	6.355247e-01	1.000034e-04
9	Holding	8.431530e+01	9.058739e+00	6.392250e-01	1.000061e-04
9	Holding	8.440318e+01	9.146625e+00	6.430359e-01	1.000034e-04
9	Holding	8.449077e+01	9.234207e+00	6.468315e-01	1.000035e-04
9	Holding	8.457883e+01	9.322269e+00	6.506500e-01	1.000041e-04
9	Holding	8.466745e+01	9.410894e+00	6.543808e-01	1.000047e-04
9	Holding	8.475517e+01	9.498616e+00	6.581879e-01	1.000040e-04
9	Holding	8.484313e+01	9.586574e+00	6.620026e-01	1.000019e-04
9	Holding	8.493156e+01	9.674999e+00	6.659012e-01	1.000046e-04
9	Holding	8.501873e+01	9.762171e+00	6.696815e-01	1.000024e-04
9	Holding	8.510715e+01	9.850586e+00	6.733780e-01	1.000041e-04
9	Holding	8.519533e+01	9.938768e+00	6.772423e-01	1.000051e-04
9	Holding	8.528294e+01	1.002638e+01	6.808853e-01	1.000046e-04
9	Holding	8.537124e+01	1.011468e+01	6.847382e-01	1.000030e-04
9	Holding	8.545925e+01	1.020269e+01	6.885033e-01	1.000056e-04
9	Holding	8.554758e+01	1.029102e+01	6.922150e-01	1.000041e-04
9	Holding	8.563541e+01	1.037885e+01	6.960678e-01	1.000053e-04
9	Holding	8.572330e+01	1.046674e+01	6.997986e-01	1.000032e-04
9	Holding	8.581114e+01	1.055458e+01	7.035141e-01	1.000053e-04
9	Holding	8.589890e+01	1.064234e+01	7.073402e-01	1.000047e-04
9	Holding	8.598691e+01	1.073035e+01	7.111092e-01	1.000041e-04
9	Holding	8.607505e+01	1.081849e+01	7.147789e-01	1.000065e-04
9	Holding	8.616302e+01	1.090647e+01	7.186775e-01	1.000062e-04
9	Holding	8.625080e+01	1.099424e+01	7.224617e-01	1.000051e-04
9	Holding	8.633941e+01	1.108285e+01	7.262840e-01	1.000018e-04
9	Holding	8.642662e+01	1.117007e+01	7.300835e-01	1.000048e-04
9	Holding	8.651466e+01	1.125811e+01	7.337494e-01	1.000032e-04
9	Holding	8.660302e+01	1.134646e+01	7.375412e-01	1.000032e-04
9	Holding	8.669112e+01	1.143456e+01	7.413216e-01	1.000049e-04
9	Holding	8.677924e+01	1.152268e+01	7.451019e-01	1.000050e-04
9	Holding	8.686669e+01	1.161013e+01	7.488632e-01	1.000038e-04
9	Holding	8.695480e+01	1.169824e+01	7.524261e-01	1.000051e-04
9	Holding	8.704312e+01	1.178656e+01	7.562904e-01	1.000056e-04
9	Holding	8.713141e+01	1.187485e+01	7.600937e-01	1.000044e-04
9	Holding	8.721951e+01	1.196295e+01	7.637596e-01	1.000041e-04
9	Holding	8.730729e+01	1.205073e+01	7.676659e-01	1.000054e-04
9	Holding	8.739461e+01	1.213805e+01	7.713814e-01	1.000054e-04
9	Holding	8.748309e+01	1.222653e+01	7.751389e-01	1.000068e-04
9	Holding	8.757129e+01	1.231473e+01	7.788620e-01	1.000032e-04
9	Holding	8.765873e+01	1.240217e+01	7.826920e-01	1.000050e-04
9	Holding	8.774708e+01	1.249052e+01	7.863655e-01	1.000047e-04
9	Holding	8.783534e+01	1.257878e+01	7.901726e-01	1.000057e-04
9	Holding	8.792265e+01	1.266609e+01	7.940292e-01	1.000032e-04
9	Holding	8.801073e+01	1.275417e+01	7.976913e-01	1.000049e-04
9	Holding	8.809904e+01	1.284248e+01	8.014145e-01	1.000043e-04
9	Holding	8.818672e+01	1.293016e+01	8.052216e-01	1.000032e-04
9	Holding	8.827529e+01	1.301874e+01	8.089905e-01	1.000060e-04
9	Holding	8.836278e+01	1.310622e+01	8.126488e-01	1.000036e-04
9	Holding	8.845079e+01	1.319423e+01	8.164215e-01	1.000018e-04
9	Holding	8.853895e+01	1.328239e+01	8.202324e-01	1.000051e-04
9	Holding	8.862689e+01	1.337033e+01	8.239365e-01	1.000053e-04
9	Holding	8.871531e+01	1.345875e+01	8.277130e-01	1.000026e-04
9	Holding	8.880334e+01	1.354678e+01	8.314438e-01	1.000044e-04
9	Holding	8.889145e+01	1.363489e+01	8.351707e-01	1.000037e-04
9	Holding	8.897890e+01	1.372234e+01	8.389702e-01	1.000034e-04
9	Holding	8.906742e+01	1.381086e+01	8.427429e-01	1.000047e-04
9	Holding	8.915475e+01	1.389819e+01	8.463364e-01	1.000034e-04
9	Holding	8.924315e+01	1.398659e+01	8.501549e-01	1.000030e-04
9	Holding	8.933156e+01	1.407500e+01	8.538589e-01	1.000043e-04
9	Holding	8.941886e+01	1.416231e+01	8.576622e-01	1.000047e-04
9	Holding	8.950722e+01	1.425066e+01	8.613548e-01	1.000038e-04
9	Holding	8.959497e+01	1.433841e+01	8.651505e-01	1.000043e-04
9	Holding	8.968305e+01	1.442649e+01	8.688240e-01	1.000021e-04
9	Holding	8.977139e+01	1.451485e+01	8.726540e-01	1.000049e-04
9	Holding	8.985875e+01	1.460220e+01	8.763733e-01	1.000037e-04
9	Holding	8.994656e+01	1.469000e+01	8.800392e-01	1.000051e-04
9	Holding	9.003503e+01	1.477847e+01	8.838501e-01	1.000053e-04
9	Holding	9.012282e+01	1.486626e+01	8.875389e-01	1.000050e-04
9	Holding	9.021099e+01	1.495444e+01	8.913574e-01	1.000044e-04
9	Holding	9.029943e+01	1.504287e+01	8.950462e-01	1.000044e-04
9	Holding	9.038726e+01	1.513070e+01	8.988380e-01	1.000038e-04
9	Holding	9.047526e+01	1.521870e+01	9.026222e-01	1.000021e-04
9	Holding	9.056296e+01	1.530640e+01	9.063034e-01	1.000043e-04
9	Holding	9.065112e+01	1.539456e+01	9.100113e-01	1.000048e-04
9	Holding	9.073918e+01	1.548262e+01	9.137688e-01	1.000054e-04
9	Holding	9.082694e+01	1.557038e+01	9.175415e-01	1.000032e-04
9	Holding	9.091462e+01	1.565806e+01	9.212227e-01	1.000035e-04
9	Holding	9.100346e+01	1.574690e+01	9.249420e-01	1.000036e-04
9	Holding	9.109135e+01	1.583480e+01	9.287415e-01	1.000036e-04
9	Holding	9.117916e+01	1.592260e+01	9.325142e-01	1.000040e-04
9	Holding	9.126738e+01	1.601083e+01	9.362183e-01	1.000047e-04
9	Holding	9.135514e+01	1.609858e+01	9.399338e-01	1.000042e-04
9	Holding	9.144340e+01	1.618684e+01	9.436417e-01	1.000047e-04
9	Holding	9.153071e+01	1.627416e+01	9.473457e-01	1.000029e-04
9	Holding	9.161889e+01	1.636233e+01	9.511147e-01	1.000036e-04
9	Holding	9.170729e+01	1.645073e+01	9.548378e-01	1.000035e-04
9	Holding	9.179474e+01	1.653818e+01	9.585571e-01	1.000043e-04
9	Holding	9.188290e+01	1.662634e+01	9.623184e-01	1.000032e-04
9	Holding	9.197143e+01	1.671487e+01	9.660492e-01	1.000047e-04
9	Holding	9.205887e+01	1.680231e+01	9.697647e-01	1.000024e-04
9	Holding	9.214710e+01	1.689054e+01	9.734344e-01	1.000043e-04
9	Holding	9.223541e+01	1.697886e+01	9.771500e-01	1.000035e-04
9	Holding	9.232283e+01	1.706627e+01	9.809761e-01	1.000030e-04
9	Holding	9.241066e+01	1.715410e+01	9.846535e-01	1.000035e-04
9	Holding	9.249903e+01	1.724247e+01	9.884300e-01	1.000054e-04
9	Holding	9.258672e+01	1.733016e+01	9.921112e-01	1.000040e-04
9	Holding	9.267517e+01	1.741861e+01	9.958153e-01	1.000028e-04
10	Ramping	9.285055e+01	8.188852e-02	9.994850e-01	1.000053e-04
10	Ramping	9.293936e+01	1.706913e-01	1.006798e+00	9.837139e-05
10	Ramping	9.302714e+01	2.584760e-01	1.010262e+00	9.659791e-05
10	Ramping	9.311544e+01	3.467756e-01	1.013664e+00	9.484136e-05
10	Ramping	9.320285e+01	4.341884e-01	1.016830e+00	9.307659e-05
10	Ramping	9.329151e+01	5.228506e-01	1.020145e+00	9.132826e-05
10	Ramping	9.337863e+01	6.099637e-01	1.023327e+00	8.955479e-05
10	Ramping	9.346743e+01	6.987669e-01	1.026424e+00	8.781362e-05
10	Ramping	9.355502e+01	7.863598e-01	1.029388e+00	8.604026e-05
10	Ramping	9.364327e+01	8.746071e-01	1.032421e+00	8.428621e-05
10	Ramping	9.373051e+01	9.618498e-01	1.035416e+00	8.252072e-05
10	Ramping	9.381870e+01	1.050040e+00	1.038189e+00	8.077526e-05
10	Ramping	9.390734e+01	1.138679e+00	1.040867e+00	7.901490e-05
10	Ramping	9.399466e+01	1.225992e+00	1.043503e+00	7.724261e-05
10	Ramping	9.408306e+01	1.314394e+00	1.046120e+00	7.549822e-05
10	Ramping	9.417077e+01	1.402102e+00	1.048767e+00	7.372761e-05
10	Ramping	9.425906e+01	1.490392e+00	1.051201e+00	7.197356e-05
10	Ramping	9.434678e+01	1.578118e+00	1.053585e+00	7.020974e-05
10	Ramping	9.443547e+01	1.666810e+00	1.055920e+00	6.845355e-05
10	Ramping	9.452329e+01	1.754627e+00	1.058231e+00	6.667852e-05
10	Ramping	9.461071e+01	1.842051e+00	1.060471e+00	6.492615e-05
10	Ramping	9.469907e+01	1.930411e+00	1.062576e+00	6.317544e-05
10	Ramping	9.478651e+01	2.017851e+00	1.064568e+00	6.141090e-05
10	Ramping	9.487529e+01	2.106628e+00	1.066643e+00	5.966187e-05
10	Ramping	9.496301e+01	2.194347e+00	1.068623e+00	5.788934e-05
10	Ramping	9.505112e+01	2.282458e+00	1.070419e+00	5.613458e-05
10	Ramping	9.513922e+01	2.370560e+00	1.072308e+00	5.437124e-05
10	Ramping	9.522733e+01	2.458668e+00	1.073944e+00	5.261040e-05
10	Ramping	9.531486e+01	2.546194e+00	1.075645e+00	5.084980e-05
10	Ramping	9.540281e+01	2.634145e+00	1.077316e+00	4.909897e-05
10	Ramping	9.549080e+01	2.722137e+00	1.078827e+00	4.734004e-05
10	Ramping	9.557910e+01	2.810435e+00	1.080372e+00	4.557991e-05
10	Ramping	9.566705e+01	2.898382e+00	1.081703e+00	4.381275e-05
10	Ramping	9.575548e+01	2.986815e+00	1.083118e+00	4.205823e-05
10	Ramping	9.584342e+01	3.074761e+00	1.084290e+00	4.028928e-05
10	Ramping	9.593111e+01	3.162443e+00	1.085487e+00	3.852832e-05
10	Ramping	9.601899e+01	3.250323e+00	1.086643e+00	3.677642e-05
10	Ramping	9.610683e+01	3.338169e+00	1.087646e+00	3.501749e-05
10	Ramping	9.619548e+01	3.426820e+00	1.088661e+00	3.326583e-05
10	Ramping	9.628264e+01	3.513979e+00	1.089489e+00	3.149259e-05
10	Ramping	9.637123e+01	3.602562e+00	1.090454e+00	2.974272e-05
10	Ramping	9.645917e+01	3.690509e+00	1.091187e+00	2.797592e-05
10	Ramping	9.654687e+01	3.778206e+00	1.092079e+00	2.621472e-05
10	Ramping	9.663519e+01	3.866526e+00	1.092743e+00	2.446508e-05
10	Ramping	9.672307e+01	3.954405e+00	1.093266e+00	2.269483e-05
10	Ramping	9.681113e+01	4.042465e+00	1.093815e+00	2.094364e-05
10	Ramping	9.689879e+01	4.130126e+00	1.094173e+00	1.917958e-05
10	Ramping	9.698724e+01	4.218576e+00	1.094666e+00	1.742351e-05
10	Ramping	9.707506e+01	4.306394e+00	1.094910e+00	1.565897e-05
10	Ramping	9.716338e+01	4.394715e+00	1.095188e+00	1.390386e-05
10	Ramping	9.725073e+01	4.482064e+00	1.095436e+00	1.213610e-05
10	Ramping	9.733868e+01	4.570021e+00	1.095589e+00	1.038659e-05
10	Ramping	9.742686e+01	4.658197e+00	1.095615e+00	8.627295e-06
10	Ramping	9.751505e+01	4.746385e+00	1.095570e+00	6.869793e-06
10	Ramping	9.760271e+01	4.834049e+00	1.095535e+00	5.103827e-06
10	Ramping	9.769093e+01	4.922265e+00	1.095428e+00	3.353238e-06
10	Ramping	9.777858e+01	5.009914e+00	1.095226e+00	1.546967e-06
10	Ramping	9.786683e+01	5.098166e+00	1.094959e+00	-1.842737e-07
10	Ramping	9.795459e+01	5.185928e+00	1.094673e+00	-1.949488e-06
10	Ramping	9.804305e+01	5.274388e+00	1.092995e+00	-4.879594e-06
10	Ramping	9.813152e+01	5.362855e+00	1.092667e+00	-5.457163e-06
10	Ramping	9.821935e+01	5.450683e+00	1.092194e+00	-7.221460e-06
10	Ramping	9.830678e+01	5.538116e+00	1.091671e+00	-8.980632e-06
10	Ramping	9.839522e+01	5.626552e+00	1.090839e+00	-1.072872e-05
10	Ramping	9.848345e+01	5.714782e+00	1.090172e+00	-1.249671e-05
10	Ramping	9.857113e+01	5.802462e+00	1.089413e+00	-1.426327e-05
10	Ramping	9.865943e+01	5.890768e+00	1.088448e+00	-1.601577e-05
10	Ramping	9.874741e+01	5.978742e+00	1.087498e+00	-1.777756e-05
10	Ramping	9.883516e+01	6.066499e+00	1.086514e+00	-1.954150e-05
10	Ramping	9.892305e+01	6.154388e+00	1.085514e+00	-2.129412e-05
10	Ramping	9.901142e+01	6.242756e+00	1.084301e+00	-2.304959e-05
10	Ramping	9.909871e+01	6.330049e+00	1.083168e+00	-2.481604e-05
10	Ramping	9.918670e+01	6.418036e+00	1.081902e+00	-2.656364e-05
10	Ramping	9.927493e+01	6.506262e+00	1.080444e+00	-2.832246e-05
10	Ramping	9.936303e+01	6.594364e+00	1.079136e+00	-3.008652e-05
10	Ramping	9.945124e+01	6.682576e+00	1.077618e+00	-3.184497e-05
10	Ramping	9.953906e+01	6.770392e+00	1.076263e+00	-3.361285e-05
10	Ramping	9.962689e+01	6.858225e+00	1.074562e+00	-3.536952e-05
10	Ramping	9.971472e+01	6.946054e+00	1.072918e+00	-3.712583e-05
10	Ramping	9.980322e+01	7.034553e+00	1.071171e+00	-3.887975e-05
10	Ramping	9.989079e+01	7.122131e+00	1.069382e+00	-4.065394e-05
10	Ramping	9.997908e+01	7.210420e+00	1.067516e+00	-4.239929e-05
10	Ramping	1.000670e+02	7.298380e+00	1.065552e+00	-4.416847e-05
10	Ramping	1.001553e+02	7.386637e+00	1.063671e+00	-4.592466e-05
10	Ramping	1.002431e+02	7.474424e+00	1.061516e+00	-4.768896e-05
10	Ramping	1.003309e+02	7.562262e+00	1.059376e+00	-4.944885e-05
10	Ramping	1.004189e+02	7.650187e+00	1.057186e+00	-5.120277e-05
10	Ramping	1.005075e+02	7.738854e+00	1.054913e+00	-5.296373e-05
10	Ramping	1.005952e+02	7.826573e+00	1.052685e+00	-5.473113e-05
10	Ramping	1.006828e+02	7.914170e+00	1.050236e+00	-5.648744e-05
10	Ramping	1.007713e+02	8.002616e+00	1.047783e+00	-5.824161e-05
10	Ramping	1.008587e+02	8.090018e+00	1.045326e+00	-6.000602e-05
10	Ramping	1.009467e+02	8.178038e+00	1.042744e+00	-6.175554e-05
10	Ramping	1.010349e+02	8.266214e+00	1.040024e+00	-6.351531e-05
10	Ramping	1.011233e+02	8.354639e+00	1.037338e+00	-6.527805e-05
10	Ramping	1.012114e+02	8.442764e+00	1.034489e+00	-6.704760e-05
10	Ramping	1.012992e+02	8.530547e+00	1.031624e+00	-6.880760e-05
10	Ramping	1.013872e+02	8.618532e+00	1.028728e+00	-7.056260e-05
10	Ramping	1.014750e+02	8.706345e+00	1.025612e+00	-7.232332e-05
10	Ramping	1.015625e+02	8.793853e+00	1.022560e+00	-7.407522e-05
10	Ramping	1.016509e+02	8.882215e+00	1.019524e+00	-7.583058e-05
10	Ramping	1.017387e+02	8.970066e+00	1.016296e+00	-7.759690e-05
10	Ramping	1.018273e+02	9.058667e+00	1.013157e+00	-7.935190e-05
10	Ramping	1.019153e+02	9.146591e+00	1.009842e+00	-8.112168e-05
10	Ramping	1.020035e+02	9.234867e+00	1.006435e+00	-8.288562e-05
10	Ramping	1.020913e+02	9.322625e+00	1.002945e+00	-8.464634e-05
10	Ramping	1.021787e+02	9.410015e+00	9.994087e-01	-8.640444e-05
10	Ramping	1.022675e+02	9.498870e+00	9.959183e-01	-8.814859e-05
10	Ramping	1.023553e+02	9.586594e+00	9.920845e-01	-8.992434e-05
10	Ramping	1.024433e+02	9.674655e+00	9.884987e-01	-9.168041e-05
10	Ramping	1.025306e+02	9.761930e+00	9.846573e-01	-9.344172e-05
10	Ramping	1.026186e+02	9.849957e+00	9.808578e-01	-9.518611e-05
10	Ramping	1.027075e+02	9.938808e+00	9.769478e-01	-9.694755e-05
10	Holding	1.027949e+02	1.002623e+01	9.728928e-01	-9.872341e-05
10	Holding	1.028835e+02	1.011480e+01	9.689636e-01	-9.995425e-05
10	Holding	1.029714e+02	1.020276e+01	9.650307e-01	-9.995532e-05
10	Holding	1.030594e+02	1.029075e+01	9.612427e-01	-9.995615e-05
10	Holding	1.031473e+02	1.037864e+01	9.573174e-01	-9.995484e-05
10	Holding	1.032351e+02	1.046643e+01	9.534149e-01	-9.995341e-05
10	Holding	1.033228e+02	1.055417e+01	9.496269e-01	-9.995723e-05
10	Holding	1.034108e+02	1.064210e+01	9.457932e-01	-9.995246e-05
10	Holding	1.034990e+02	1.073035e+01	9.419212e-01	-9.995449e-05
10	Holding	1.035868e+02	1.081810e+01	9.380913e-01	-9.995496e-05
10	Holding	1.036747e+02	1.090601e+01	9.342422e-01	-9.995520e-05
10	Holding	1.037628e+02	1.099410e+01	9.303551e-01	-9.995747e-05
10	Holding	1.038512e+02	1.108250e+01	9.264755e-01	-9.995425e-05
10	Holding	1.039392e+02	1.117054e+01	9.226608e-01	-9.995520e-05
10	Holding	1.040275e+02	1.125882e+01	9.188271e-01	-9.995556e-05
10	Holding	1.041150e+02	1.134632e+01	9.149590e-01	-9.995461e-05
10	Holding	1.042026e+02	1.143395e+01	9.111938e-01	-9.995437e-05
10	Holding	1.042912e+02	1.152253e+01	9.073677e-01	-9.995615e-05
10	Holding	1.043795e+02	1.161080e+01	9.035492e-01	-9.995389e-05
10	Holding	1.044672e+02	1.169857e+01	8.996429e-01	-9.995580e-05
10	Holding	1.045551e+02	1.178648e+01	8.958778e-01	-9.995329e-05
10	Holding	1.046427e+02	1.187408e+01	8.919296e-01	-9.995592e-05
10	Holding	1.047314e+02	1.196278e+01	8.881149e-01	-9.995544e-05
10	Holding	1.048189e+02	1.205021e+01	8.843613e-01	-9.995413e-05
10	Holding	1.049068e+02	1.213810e+01	8.805504e-01	-9.995353e-05
10	Holding	1.049948e+02	1.222617e+01	8.767204e-01	-9.995568e-05
10	Holding	1.050834e+02	1.231477e+01	8.728943e-01	-9.995532e-05
10	Holding	1.051711e+02	1.240248e+01	8.691330e-01	-9.995449e-05
10	Holding	1.052593e+02	1.249061e+01	8.652039e-01	-9.995365e-05
10	Holding	1.053472e+02	1.257851e+01	8.615036e-01	-9.995568e-05
10	Holding	1.054354e+02	1.266669e+01	8.576012e-01	-9.995604e-05
10	Holding	1.055229e+02	1.275429e+01	8.537712e-01	-9.995472e-05
10	Holding	1.056115e+02	1.284283e+01	8.499069e-01	-9.995580e-05
10	Holding	1.056993e+02	1.293062e+01	8.461075e-01	-9.995365e-05
10	Holding	1.057869e+02	1.301823e+01	8.421593e-01	-9.995627e-05
10	Holding	1.058754e+02	1.310670e+01	8.386002e-01	-9.995270e-05
10	Holding	1.059630e+02	1.319433e+01	8.347321e-01	-9.995437e-05
10	Holding	1.060510e+02	1.328232e+01	8.308525e-01	-9.995282e-05
10	Holding	1.061392e+02	1.337056e+01	8.271713e-01	-9.995329e-05
10	Holding	1.062272e+02	1.345849e+01	8.234138e-01	-9.995329e-05
10	Holding	1.063151e+02	1.354644e+01	8.195610e-01	-9.995401e-05
10	Holding	1.064036e+02	1.363490e+01	8.156319e-01	-9.995651e-05
10	Holding	1.064906e+02	1.372194e+01	8.118668e-01	-9.995234e-05
10	Holding	1.065795e+02	1.381081e+01	8.081360e-01	-9.995556e-05
10	Holding	1.066673e+02	1.389868e+01	8.041687e-01	-9.995615e-05
10	Holding	1.067551e+02	1.398645e+01	8.004684e-01	-9.995627e-05
10	Holding	1.068434e+02	1.407476e+01	7.966232e-01	-9.995675e-05
10	Holding	1.069311e+02	1.416248e+01	7.927856e-01	-9.995651e-05
10	Holding	1.070189e+02	1.425020e+01	7.890968e-01	-9.995222e-05
10	Holding	1.071072e+02	1.433858e+01	7.852783e-01	-9.995365e-05
10	Holding	1.071953e+02	1.442661e+01	7.814560e-01	-9.995449e-05
10	Holding	1.072829e+02	1.451423e+01	7.777405e-01	-9.995341e-05
10	Holding	1.073708e+02	1.460218e+01	7.738228e-01	-9.995532e-05
10	Holding	1.074590e+02	1.469038e+01	7.700653e-01	-9.995604e-05
10	Holding	1.075467e+02	1.477799e+01	7.661972e-01	-9.995615e-05
10	Holding	1.076351e+02	1.486641e+01	7.624893e-01	-9.995568e-05
10	Holding	1.077232e+02	1.495455e+01	7.586288e-01	-9.995508e-05
