Segment number	Ramping/Holding	Elapsed time (s)	Segment time(s)	Potential (V)	Current (A)
5	Ramping	1.164437e+02	2.164274e+01	4.328041e-01	4.567025e-05
5	Ramping	1.165319e+02	2.173093e+01	4.343987e-01	4.551627e-05
5	Ramping	1.166204e+02	2.181943e+01	4.362106e-01	4.552812e-05
5	Ramping	1.167079e+02	2.190694e+01	4.380531e-01	4.553996e-05
5	Ramping	1.167965e+02	2.199554e+01	4.397316e-01	4.578868e-05
5	Ramping	1.168847e+02	2.208369e+01	4.414597e-01	4.527940e-05
5	Ramping	1.169724e+02	2.217139e+01	4.432564e-01	4.576500e-05
5	Ramping	1.170602e+02	2.225921e+01	4.450455e-01	4.551627e-05
5	Ramping	1.171485e+02	2.234748e+01	4.467583e-01	4.602556e-05
5	Ramping	1.172367e+02	2.243569e+01	4.485779e-01	4.574131e-05
5	Ramping	1.173246e+02	2.252362e+01	4.503059e-01	4.575315e-05
5	Ramping	1.174123e+02	2.261125e+01	4.520912e-01	4.625060e-05
5	Ramping	1.175006e+02	2.269962e+01	4.538078e-01	4.587159e-05
5	Ramping	1.175881e+02	2.278706e+01	4.556274e-01	4.596634e-05
5	Ramping	1.176761e+02	2.287505e+01	4.573669e-01	4.529124e-05
5	Ramping	1.177640e+02	2.296299e+01	4.590759e-01	4.563471e-05
5	Ramping	1.178525e+02	2.305147e+01	4.608727e-01	4.570578e-05
5	Ramping	1.179404e+02	2.313940e+01	4.625740e-01	4.591897e-05
5	Ramping	1.180286e+02	2.322763e+01	4.644051e-01	4.602556e-05
5	Ramping	1.181160e+02	2.331499e+01	4.661179e-01	4.533862e-05
5	Ramping	1.182042e+02	2.340317e+01	4.679375e-01	4.604925e-05
5	Ramping	1.182924e+02	2.349140e+01	4.695625e-01	4.552812e-05
5	Ramping	1.183800e+02	2.357903e+01	4.714279e-01	4.593081e-05
5	Ramping	1.184679e+02	2.366688e+01	4.731865e-01	4.575315e-05
5	Ramping	1.185561e+02	2.375506e+01	4.749298e-01	4.591897e-05
5	Ramping	1.186442e+02	2.384316e+01	4.767265e-01	4.533862e-05
5	Ramping	1.187322e+02	2.393116e+01	4.785156e-01	4.546890e-05
5	Ramping	1.188203e+02	2.401931e+01	4.802399e-01	4.512542e-05
5	Ramping	1.189078e+02	2.410677e+01	4.820023e-01	4.626244e-05
5	Ramping	1.189961e+02	2.419510e+01	4.836273e-01	4.615585e-05
5	Ramping	1.190844e+02	2.428339e+01	4.854431e-01	4.539783e-05
5	Ramping	1.191722e+02	2.437124e+01	4.872131e-01	4.565840e-05
5	Ramping	1.192606e+02	2.445963e+01	4.890404e-01	4.612032e-05
5	Ramping	1.193485e+02	2.454750e+01	4.908752e-01	4.626244e-05
5	Ramping	1.194362e+02	2.463523e+01	4.926605e-01	4.626244e-05
5	Ramping	1.195242e+02	2.472319e+01	4.942207e-01	4.544521e-05
5	Ramping	1.196119e+02	2.481091e+01	4.960899e-01	4.571762e-05
5	Ramping	1.197006e+02	2.489955e+01	4.978065e-01	4.645195e-05
5	Holding	1.197880e+02	2.498695e+01	4.997139e-01	4.578868e-05
5	Holding	1.198763e+02	2.507531e+01	5.007286e-01	4.045891e-05
5	Holding	1.199643e+02	2.516334e+01	5.007973e-01	2.834256e-05
5	Holding	1.200520e+02	2.525103e+01	5.008240e-01	1.955435e-05
5	Holding	1.201406e+02	2.533961e+01	5.006981e-01	1.362053e-05
5	Holding	1.202282e+02	2.542721e+01	5.007210e-01	9.463311e-06
5	Holding	1.203159e+02	2.551487e+01	5.007401e-01	6.395729e-06
5	Holding	1.204042e+02	2.560322e+01	5.006981e-01	4.630982e-06
5	Holding	1.204925e+02	2.569145e+01	5.007362e-01	2.807015e-06
5	Holding	1.205801e+02	2.577914e+01	5.007095e-01	2.143754e-06
5	Holding	1.206679e+02	2.586685e+01	5.007782e-01	1.681840e-06
5	Holding	1.207562e+02	2.595520e+01	5.007896e-01	3.908501e-07
5	Holding	1.208440e+02	2.604305e+01	5.007019e-01	-1.539713e-07
5	Holding	1.209326e+02	2.613163e+01	5.007019e-01	-5.685093e-07
5	Holding	1.210202e+02	2.621920e+01	5.006599e-01	-9.001397e-07
5	Holding	1.211078e+02	2.630675e+01	5.006447e-01	-6.987927e-07
5	Holding	1.211966e+02	2.639557e+01	5.007095e-01	-7.698563e-07
5	Holding	1.212842e+02	2.648318e+01	5.007553e-01	-7.817003e-07
5	Holding	1.213719e+02	2.657086e+01	5.006752e-01	-9.356715e-07
5	Holding	1.214605e+02	2.665951e+01	5.007553e-01	-5.803532e-07
5	Holding	1.215486e+02	2.674759e+01	5.007286e-01	-9.948912e-07
5	Holding	1.216361e+02	2.683508e+01	5.006981e-01	-9.593594e-07
5	Holding	1.217243e+02	2.692327e+01	5.006142e-01	-9.830473e-07
5	Holding	1.218125e+02	2.701147e+01	5.008240e-01	-1.350210e-06
5	Holding	1.219002e+02	2.709919e+01	5.008850e-01	-8.882957e-07
5	Holding	1.219879e+02	2.718689e+01	5.007248e-01	-1.705528e-06
5	Holding	1.220765e+02	2.727547e+01	5.008163e-01	-1.326522e-06
5	Holding	1.221642e+02	2.736321e+01	5.007362e-01	-9.593594e-07
5	Holding	1.222517e+02	2.745074e+01	5.007019e-01	-1.788435e-06
5	Holding	1.223406e+02	2.753956e+01	5.006790e-01	-1.658152e-06
5	Holding	1.224286e+02	2.762755e+01	5.007591e-01	-1.421273e-06
5	Holding	1.225161e+02	2.771507e+01	5.007210e-01	-1.705528e-06
5	Holding	1.226045e+02	2.780355e+01	5.008163e-01	-1.444961e-06
5	Holding	1.226924e+02	2.789142e+01	5.007362e-01	-1.835811e-06
5	Holding	1.227805e+02	2.797946e+01	5.006676e-01	-1.776591e-06
5	Holding	1.228680e+02	2.806695e+01	5.006828e-01	-1.847655e-06
5	Holding	1.229564e+02	2.815540e+01	5.006371e-01	-2.072690e-06
5	Holding	1.230443e+02	2.824325e+01	5.007858e-01	-1.125175e-06
5	Holding	1.231323e+02	2.833125e+01	5.007591e-01	-1.421273e-06
5	Holding	1.232202e+02	2.841920e+01	5.007019e-01	-1.788435e-06
5	Holding	1.233084e+02	2.850737e+01	5.006943e-01	-1.373897e-06
5	Holding	1.233965e+02	2.859548e+01	5.008125e-01	-2.060846e-06
5	Holding	1.234843e+02	2.868326e+01	5.006828e-01	-2.238505e-06
5	Holding	1.235720e+02	2.877103e+01	5.007744e-01	-1.551557e-06
5	Holding	1.236599e+02	2.885892e+01	5.007172e-01	-1.812123e-06
5	Holding	1.237483e+02	2.894726e+01	5.007896e-01	-1.788435e-06
5	Holding	1.238361e+02	2.903514e+01	5.007744e-01	-1.646308e-06
5	Holding	1.239242e+02	2.912322e+01	5.006256e-01	-1.741060e-06
5	Holding	1.240126e+02	2.921161e+01	5.007477e-01	-1.741060e-06
5	Holding	1.241001e+02	2.929914e+01	5.007172e-01	-2.060846e-06
5	Holding	1.241880e+02	2.938704e+01	5.007210e-01	-1.669996e-06
5	Holding	1.242763e+02	2.947534e+01	5.007591e-01	-1.847655e-06
5	Holding	1.243639e+02	2.956293e+01	5.007095e-01	-1.966095e-06
5	Holding	1.244517e+02	2.965070e+01	5.006714e-01	-1.539713e-06
5	Holding	1.245404e+02	2.973941e+01	5.008049e-01	-1.930563e-06
5	Holding	1.246279e+02	2.982694e+01	5.007210e-01	-1.587088e-06
5	Holding	1.247158e+02	2.991475e+01	5.006866e-01	-1.669996e-06
5	Holding	1.248038e+02	3.000278e+01	5.007439e-01	-2.108222e-06
5	Holding	1.248918e+02	3.009083e+01	5.006599e-01	-1.895031e-06
5	Holding	1.249806e+02	3.017958e+01	5.007362e-01	-2.285881e-06
5	Holding	1.250684e+02	3.026744e+01	5.007591e-01	-2.238505e-06
5	Holding	1.251566e+02	3.035562e+01	5.006294e-01	-2.416164e-06
5	Holding	1.252442e+02	3.044324e+01	5.007782e-01	-1.930563e-06
5	Holding	1.253321e+02	3.053106e+01	5.006752e-01	-1.942407e-06
5	Holding	1.254205e+02	3.061948e+01	5.007858e-01	-2.226661e-06
5	Holding	1.255085e+02	3.070754e+01	5.007362e-01	-1.764748e-06
5	Holding	1.255960e+02	3.079498e+01	5.007782e-01	-1.966095e-06
5	Holding	1.256844e+02	3.088344e+01	5.006905e-01	-2.120066e-06
5	Holding	1.257717e+02	3.097073e+01	5.006104e-01	-1.835811e-06
5	Holding	1.258606e+02	3.105960e+01	5.007248e-01	-1.563401e-06
5	Holding	1.259480e+02	3.114698e+01	5.007210e-01	-1.823967e-06
5	Holding	1.260364e+02	3.123538e+01	5.007515e-01	-2.143754e-06
5	Holding	1.261241e+02	3.132309e+01	5.007591e-01	-1.835811e-06
5	Holding	1.262125e+02	3.141155e+01	5.008278e-01	-1.622620e-06
5	Holding	1.263006e+02	3.149964e+01	5.006752e-01	-2.250349e-06
5	Holding	1.263882e+02	3.158720e+01	5.006142e-01	-2.404320e-06
5	Holding	1.264763e+02	3.167533e+01	5.007439e-01	-1.977939e-06
5	Holding	1.265642e+02	3.176318e+01	5.006790e-01	-2.108222e-06
5	Holding	1.266526e+02	3.185156e+01	5.008392e-01	-2.167442e-06
5	Holding	1.267402e+02	3.193921e+01	5.007324e-01	-2.084534e-06
5	Holding	1.268287e+02	3.202769e+01	5.007210e-01	-2.546448e-06
5	Holding	1.269162e+02	3.211520e+01	5.006981e-01	-2.167442e-06
5	Holding	1.270046e+02	3.220359e+01	5.008011e-01	-1.871343e-06
5	Holding	1.270926e+02	3.229157e+01	5.007172e-01	-2.143754e-06
5	Holding	1.271798e+02	3.237884e+01	5.007019e-01	-2.214817e-06
5	Holding	1.272681e+02	3.246705e+01	5.007858e-01	-2.238505e-06
5	Holding	1.273561e+02	3.255506e+01	5.007401e-01	-1.895031e-06
5	Holding	1.274443e+02	3.264327e+01	5.006638e-01	-1.883187e-06
5	Holding	1.275322e+02	3.273125e+01	5.007515e-01	-2.664887e-06
5	Holding	1.276200e+02	3.281903e+01	5.007133e-01	-2.392477e-06
5	Holding	1.277081e+02	3.290708e+01	5.006561e-01	-2.238505e-06
5	Holding	1.277959e+02	3.299487e+01	5.007401e-01	-2.049002e-06
5	Holding	1.278837e+02	3.308268e+01	5.006943e-01	-2.049002e-06
5	Holding	1.279722e+02	3.317119e+01	5.007935e-01	-2.202973e-06
5	Holding	1.280597e+02	3.325872e+01	5.007820e-01	-2.451696e-06
5	Holding	1.281484e+02	3.334743e+01	5.006981e-01	-2.416164e-06
5	Holding	1.282362e+02	3.343524e+01	5.007362e-01	-2.297725e-06
5	Holding	1.283243e+02	3.352326e+01	5.007591e-01	-2.274037e-06
5	Holding	1.284120e+02	3.361103e+01	5.008163e-01	-1.906875e-06
5	Holding	1.285000e+02	3.369901e+01	5.007248e-01	-2.214817e-06
5	Holding	1.285885e+02	3.378746e+01	5.007629e-01	-1.717372e-06
5	Holding	1.286757e+02	3.387472e+01	5.007362e-01	-2.214817e-06
5	Holding	1.287640e+02	3.396300e+01	5.008049e-01	-2.546448e-06
5	Holding	1.288519e+02	3.405093e+01	5.007896e-01	-2.368789e-06
5	Holding	1.289401e+02	3.413907e+01	5.007782e-01	-2.250349e-06
5	Holding	1.290277e+02	3.422669e+01	5.006981e-01	-2.060846e-06
5	Holding	1.291167e+02	3.431567e+01	5.007553e-01	-2.451696e-06
5	Holding	1.292040e+02	3.440297e+01	5.006790e-01	-1.942407e-06
5	Holding	1.292922e+02	3.449123e+01	5.007477e-01	-2.356945e-06
5	Holding	1.293801e+02	3.457905e+01	5.007782e-01	-2.451696e-06
5	Holding	1.294683e+02	3.466735e+01	5.008125e-01	-2.167442e-06
5	Holding	1.295560e+02	3.475497e+01	5.006676e-01	-2.570136e-06
5	Holding	1.296444e+02	3.484336e+01	5.006638e-01	-2.463540e-06
5	Holding	1.297326e+02	3.493160e+01	5.006790e-01	-2.534604e-06
6	Holding	1.299078e+02	8.201042e-02	5.007782e-01	-2.025314e-06
6	Holding	1.299959e+02	1.701192e-01	8.697510e-04	-3.945774e-03
6	Holding	1.300842e+02	2.584566e-01	9.231567e-04	-2.718398e-03
6	Holding	1.301724e+02	3.465779e-01	8.201599e-04	-1.885579e-03
6	Holding	1.302601e+02	4.343015e-01	8.354187e-04	-1.317343e-03
6	Holding	1.303483e+02	5.225024e-01	9.460449e-04	-9.281625e-04
6	Holding	1.304364e+02	6.105727e-01	8.506775e-04	-6.567467e-04
6	Holding	1.305243e+02	6.985720e-01	8.773804e-04	-4.675515e-04
6	Holding	1.306120e+02	7.861889e-01	8.468628e-04	-3.366759e-04
6	Holding	1.307000e+02	8.742315e-01	7.743835e-04	-2.448498e-04
6	Holding	1.307881e+02	9.623526e-01	8.049011e-04	-1.801938e-04
6	Holding	1.308759e+02	1.050133e+00	8.659363e-04	-1.339905e-04
6	Holding	1.309642e+02	1.138390e+00	8.430481e-04	-1.015263e-04
6	Holding	1.310518e+02	1.226035e+00	9.841919e-04	-7.830031e-05
6	Holding	1.311402e+02	1.314381e+00	8.888245e-04	-6.105553e-05
6	Holding	1.312278e+02	1.402001e+00	8.697510e-04	-4.880889e-05
6	Holding	1.313159e+02	1.490125e+00	9.346008e-04	-4.016281e-05
6	Holding	1.314041e+02	1.578367e+00	8.201599e-04	-3.324595e-05
6	Holding	1.314922e+02	1.666384e+00	7.896423e-04	-2.817674e-05
6	Holding	1.315804e+02	1.754613e+00	8.544922e-04	-2.431562e-05
6	Holding	1.316680e+02	1.842179e+00	8.163452e-04	-2.204158e-05
6	Holding	1.317565e+02	1.930766e+00	8.697510e-04	-1.915166e-05
6	Holding	1.318438e+02	2.017992e+00	9.269714e-04	-1.752904e-05
6	Holding	1.319325e+02	2.106752e+00	8.888245e-04	-1.622620e-05
6	Holding	1.320205e+02	2.194756e+00	8.926392e-04	-1.482862e-05
6	Holding	1.321077e+02	2.281939e+00	8.354187e-04	-1.373897e-05
6	Holding	1.321964e+02	2.370605e+00	9.078979e-04	-1.312309e-05
6	Holding	1.322847e+02	2.458898e+00	9.040833e-04	-1.240061e-05
6	Holding	1.323718e+02	2.545975e+00	1.052856e-03	-1.187948e-05
6	Holding	1.324602e+02	2.634374e+00	8.811951e-04	-1.113331e-05
6	Holding	1.325481e+02	2.722335e+00	8.773804e-04	-1.087274e-05
6	Holding	1.326366e+02	2.810848e+00	1.010895e-03	-1.023317e-05
6	Holding	1.327241e+02	2.898338e+00	8.735657e-04	-9.996288e-06
6	Holding	1.328125e+02	2.986716e+00	9.422302e-04	-9.463311e-06
6	Holding	1.329000e+02	3.074205e+00	8.621216e-04	-9.652814e-06
6	Holding	1.329883e+02	3.162561e+00	9.346008e-04	-9.084305e-06
6	Holding	1.330758e+02	3.250071e+00	8.621216e-04	-8.634235e-06
6	Holding	1.331640e+02	3.338216e+00	7.896423e-04	-8.681610e-06
6	Holding	1.332525e+02	3.426689e+00	8.926392e-04	-8.468419e-06
6	Holding	1.333405e+02	3.514712e+00	8.163452e-04	-7.828847e-06
6	Holding	1.334284e+02	3.602594e+00	9.307861e-04	-7.864378e-06
6	Holding	1.335165e+02	3.690697e+00	8.888245e-04	-8.006506e-06
6	Holding	1.336046e+02	3.778776e+00	8.277893e-04	-7.864378e-06
6	Holding	1.336923e+02	3.866547e+00	8.697510e-04	-7.212961e-06
6	Holding	1.337799e+02	3.954128e+00	8.621216e-04	-7.485372e-06
6	Holding	1.338680e+02	4.042222e+00	8.583069e-04	-7.189274e-06
6	Holding	1.339566e+02	4.130787e+00	8.583069e-04	-7.141898e-06
6	Holding	1.340442e+02	4.218443e+00	8.811951e-04	-6.668140e-06
6	Holding	1.341324e+02	4.306617e+00	8.697510e-04	-6.656296e-06
6	Holding	1.342200e+02	4.394247e+00	7.896423e-04	-6.691828e-06
6	Holding	1.343078e+02	4.482005e+00	8.964539e-04	-6.407573e-06
6	Holding	1.343959e+02	4.570152e+00	8.544922e-04	-6.656296e-06
6	Holding	1.344839e+02	4.658076e+00	9.346008e-04	-6.277290e-06
6	Holding	1.345721e+02	4.746343e+00	8.392334e-04	-6.206226e-06
6	Holding	1.346597e+02	4.833957e+00	8.811951e-04	-6.241758e-06
6	Holding	1.347476e+02	4.921863e+00	9.536743e-04	-6.300978e-06
6	Holding	1.348361e+02	5.010309e+00	8.811951e-04	-5.898284e-06
6	Holding	1.349244e+02	5.098604e+00	9.155273e-04	-5.827220e-06
6	Holding	1.350126e+02	5.186781e+00	8.354187e-04	-5.839064e-06
6	Holding	1.351006e+02	5.274794e+00	8.316040e-04	-5.815376e-06
6	Holding	1.351881e+02	5.362293e+00	1.003265e-03	-5.696937e-06
6	Holding	1.352757e+02	5.449935e+00	9.155273e-04	-5.329774e-06
6	Holding	1.353639e+02	5.538143e+00	9.269714e-04	-5.602185e-06
6	Holding	1.354522e+02	5.626459e+00	8.430481e-04	-5.104740e-06
6	Holding	1.355400e+02	5.714254e+00	9.880066e-04	-5.519278e-06
6	Holding	1.356280e+02	5.802185e+00	8.354187e-04	-5.590341e-06
6	Holding	1.357160e+02	5.890177e+00	9.536743e-04	-5.104740e-06
6	Holding	1.358042e+02	5.978375e+00	9.384155e-04	-5.294243e-06
6	Holding	1.358918e+02	6.066034e+00	7.743835e-04	-5.400838e-06
6	Holding	1.359798e+02	6.154001e+00	8.773804e-04	-5.578497e-06
6	Holding	1.360682e+02	6.242441e+00	9.078979e-04	-5.009988e-06
6	Holding	1.361562e+02	6.330465e+00	9.498596e-04	-5.578497e-06
6	Holding	1.362441e+02	6.418364e+00	8.621216e-04	-5.258711e-06
6	Holding	1.363319e+02	6.506162e+00	8.697510e-04	-5.069208e-06
6	Holding	1.364204e+02	6.594630e+00	8.544922e-04	-5.211335e-06
6	Holding	1.365081e+02	6.682360e+00	9.841919e-04	-4.607294e-06
6	Holding	1.365957e+02	6.769966e+00	9.574890e-04	-5.175803e-06
6	Holding	1.366843e+02	6.858513e+00	9.498596e-04	-4.856017e-06
6	Holding	1.367724e+02	6.946635e+00	8.811951e-04	-4.630982e-06
6	Holding	1.368602e+02	7.034458e+00	8.239746e-04	-5.163959e-06
6	Holding	1.369482e+02	7.122402e+00	8.087158e-04	-4.761265e-06
6	Holding	1.370357e+02	7.209941e+00	7.476807e-04	-5.009988e-06
6	Holding	1.371240e+02	7.298211e+00	8.392334e-04	-4.856017e-06
6	Holding	1.372119e+02	7.386124e+00	8.583069e-04	-4.761265e-06
6	Holding	1.373005e+02	7.474726e+00	8.697510e-04	-4.773109e-06
6	Holding	1.373878e+02	7.562002e+00	1.007080e-03	-4.429635e-06
6	Holding	1.374765e+02	7.650675e+00	9.231567e-04	-4.571762e-06
6	Holding	1.375639e+02	7.738150e+00	8.316040e-04	-4.394103e-06
6	Holding	1.376518e+02	7.826020e+00	8.316040e-04	-4.702045e-06
6	Holding	1.377404e+02	7.914578e+00	9.498596e-04	-4.524386e-06
6	Holding	1.378284e+02	8.002613e+00	8.735657e-04	-4.465167e-06
6	Holding	1.379162e+02	8.090461e+00	8.811951e-04	-4.311195e-06
6	Holding	1.380041e+02	8.178293e+00	9.346008e-04	-4.429635e-06
6	Holding	1.380922e+02	8.266397e+00	7.400513e-04	-4.370415e-06
6	Holding	1.381800e+02	8.354192e+00	9.155273e-04	-4.465167e-06
6	Holding	1.382683e+02	8.442505e+00	7.858276e-04	-4.702045e-06
6	Holding	1.383562e+02	8.530390e+00	8.201599e-04	-4.334883e-06
6	Holding	1.384446e+02	8.618794e+00	9.498596e-04	-4.654670e-06
6	Holding	1.385324e+02	8.706615e+00	7.972717e-04	-4.678358e-06
6	Holding	1.386205e+02	8.794766e+00	8.583069e-04	-4.441479e-06
6	Holding	1.387080e+02	8.882267e+00	8.583069e-04	-4.358571e-06
6	Holding	1.387967e+02	8.970926e+00	8.773804e-04	-3.813750e-06
6	Holding	1.388838e+02	9.057979e+00	9.536743e-04	-4.405947e-06
6	Holding	1.389720e+02	9.146268e+00	8.010864e-04	-4.642826e-06
6	Holding	1.390606e+02	9.234797e+00	9.193420e-04	-4.536230e-06
6	Holding	1.391483e+02	9.322570e+00	9.155273e-04	-3.861126e-06
6	Holding	1.392359e+02	9.410133e+00	8.697510e-04	-4.133536e-06
6	Holding	1.393246e+02	9.498822e+00	8.964539e-04	-4.086160e-06
6	Holding	1.394118e+02	9.585974e+00	7.705688e-04	-4.382259e-06
6	Holding	1.395001e+02	9.674368e+00	8.850098e-04	-4.026941e-06
6	Holding	1.395884e+02	9.762582e+00	7.743835e-04	-4.334883e-06
6	Holding	1.396761e+02	9.850344e+00	7.972717e-04	-4.169068e-06
6	Holding	1.397645e+02	9.938682e+00	9.193420e-04	-3.896657e-06
6	Holding	1.398523e+02	1.002654e+01	7.972717e-04	-4.417791e-06
6	Holding	1.399399e+02	1.011408e+01	8.354187e-04	-4.003253e-06
6	Holding	1.400285e+02	1.020271e+01	8.583069e-04	-4.394103e-06
6	Holding	1.401166e+02	1.029081e+01	8.583069e-04	-4.133536e-06
6	Holding	1.402042e+02	1.037838e+01	9.193420e-04	-3.955877e-06
6	Holding	1.402919e+02	1.046615e+01	8.888245e-04	-4.145380e-06
6	Holding	1.403798e+02	1.055403e+01	9.384155e-04	-4.050629e-06
6	Holding	1.404680e+02	1.064221e+01	8.049011e-04	-3.908501e-06
6	Holding	1.405559e+02	1.073009e+01	1.014709e-03	-4.074317e-06
6	Holding	1.406439e+02	1.081813e+01	9.117126e-04	-4.003253e-06
6	Holding	1.407318e+02	1.090605e+01	8.544922e-04	-4.512542e-06
6	Holding	1.408200e+02	1.099421e+01	8.468628e-04	-4.251976e-06
6	Holding	1.409082e+02	1.108240e+01	9.117126e-04	-4.311195e-06
6	Holding	1.409960e+02	1.117023e+01	8.888245e-04	-4.074317e-06
6	Holding	1.410839e+02	1.125817e+01	9.002686e-04	-3.647935e-06
6	Holding	1.411721e+02	1.134627e+01	8.926392e-04	-3.932189e-06
6	Holding	1.412602e+02	1.143447e+01	8.125305e-04	-3.730842e-06
6	Holding	1.413483e+02	1.152253e+01	7.934570e-04	-3.991409e-06
6	Holding	1.414359e+02	1.161012e+01	8.430481e-04	-4.121692e-06
6	Holding	1.415245e+02	1.169875e+01	9.193420e-04	-3.233397e-06
6	Holding	1.416122e+02	1.178641e+01	8.888245e-04	-4.323039e-06
6	Holding	1.416999e+02	1.187412e+01	9.536743e-04	-4.121692e-06
6	Holding	1.417877e+02	1.196190e+01	9.078979e-04	-3.920345e-06
6	Holding	1.418764e+02	1.205061e+01	8.544922e-04	-4.133536e-06
6	Holding	1.419638e+02	1.213803e+01	9.574890e-04	-3.861126e-06
6	Holding	1.420519e+02	1.222608e+01	8.697510e-04	-4.015097e-06
6	Holding	1.421404e+02	1.231466e+01	7.133484e-04	-3.872969e-06
6	Holding	1.422280e+02	1.240221e+01	9.307861e-04	-3.588715e-06
6	Holding	1.423162e+02	1.249039e+01	7.858276e-04	-3.576871e-06
6	Holding	1.424037e+02	1.257791e+01	9.117126e-04	-3.754530e-06
6	Holding	1.424917e+02	1.266595e+01	8.430481e-04	-3.861126e-06
6	Holding	1.425800e+02	1.275421e+01	1.014709e-03	-3.268928e-06
6	Holding	1.426677e+02	1.284196e+01	7.400513e-04	-4.074317e-06
6	Holding	1.427559e+02	1.293011e+01	7.934570e-04	-4.216444e-06
6	Holding	1.428444e+02	1.301859e+01	7.858276e-04	-4.109848e-06
6	Holding	1.429326e+02	1.310687e+01	9.193420e-04	-3.671622e-06
6	Holding	1.430199e+02	1.319410e+01	8.430481e-04	-3.624247e-06
6	Holding	1.431087e+02	1.328292e+01	8.049011e-04	-3.754530e-06
6	Holding	1.431958e+02	1.337005e+01	8.277893e-04	-3.991409e-06
6	Holding	1.432846e+02	1.345887e+01	9.880066e-04	-3.470275e-06
6	Holding	1.433722e+02	1.354643e+01	8.850098e-04	-4.074317e-06
6	Holding	1.434600e+02	1.363420e+01	8.964539e-04	-3.541339e-06
6	Holding	1.435487e+02	1.372289e+01	9.040833e-04	-4.240132e-06
6	Holding	1.436359e+02	1.381013e+01	8.277893e-04	-3.730842e-06
6	Holding	1.437245e+02	1.389876e+01	8.773804e-04	-3.671622e-06
6	Holding	1.438119e+02	1.398609e+01	8.316040e-04	-3.221553e-06
6	Holding	1.439004e+02	1.407460e+01	9.574890e-04	-3.103113e-06
6	Holding	1.439880e+02	1.416226e+01	9.841919e-04	-3.600559e-06
6	Holding	1.440760e+02	1.425020e+01	8.811951e-04	-3.612403e-06
6	Holding	1.441638e+02	1.433799e+01	9.002686e-04	-4.062473e-06
6	Holding	1.442516e+02	1.442587e+01	7.514954e-04	-4.062473e-06
6	Holding	1.443403e+02	1.451453e+01	9.078979e-04	-3.612403e-06
6	Holding	1.444287e+02	1.460289e+01	8.811951e-04	-3.659778e-06
6	Holding	1.445167e+02	1.469088e+01	8.392334e-04	-3.920345e-06
6	Holding	1.446039e+02	1.477810e+01	8.392334e-04	-3.529495e-06
6	Holding	1.446921e+02	1.486629e+01	9.269714e-04	-3.624247e-06
6	Holding	1.447801e+02	1.495431e+01	8.010864e-04	-4.074317e-06
6	Holding	1.448679e+02	1.504213e+01	8.392334e-04	-3.825594e-06
6	Holding	1.449561e+02	1.513030e+01	8.850098e-04	-3.565027e-06
6	Holding	1.450443e+02	1.521855e+01	9.880066e-04	-3.482119e-06
6	Holding	1.451327e+02	1.530690e+01	9.231567e-04	-3.671622e-06
6	Holding	1.452202e+02	1.539445e+01	8.087158e-04	-3.351836e-06
6	Holding	1.453079e+02	1.548215e+01	8.277893e-04	-3.730842e-06
6	Holding	1.453959e+02	1.557011e+01	8.888245e-04	-3.742686e-06
6	Holding	1.454843e+02	1.565854e+01	8.697510e-04	-4.074317e-06
6	Holding	1.455718e+02	1.574598e+01	8.926392e-04	-3.884813e-06
6	Holding	1.456597e+02	1.583395e+01	9.384155e-04	-3.304460e-06
6	Holding	1.457481e+02	1.592233e+01	8.811951e-04	-3.872969e-06
6	Holding	1.458365e+02	1.601068e+01	7.896423e-04	-3.576871e-06
6	Holding	1.459239e+02	1.609814e+01	9.193420e-04	-3.316304e-06
6	Holding	1.460122e+02	1.618644e+01	8.468628e-04	-3.718998e-06
6	Holding	1.461004e+02	1.627465e+01	8.926392e-04	-3.257084e-06
6	Holding	1.461879e+02	1.636207e+01	9.727478e-04	-3.825594e-06
6	Holding	1.462759e+02	1.645012e+01	9.231567e-04	-3.778218e-06
6	Holding	1.463639e+02	1.653815e+01	7.514954e-04	-3.458431e-06
6	Holding	1.464521e+02	1.662630e+01	8.010864e-04	-4.228288e-06
6	Holding	1.465401e+02	1.671436e+01	8.697510e-04	-3.126801e-06
6	Holding	1.466287e+02	1.680293e+01	8.049011e-04	-3.067581e-06
6	Holding	1.467162e+02	1.689045e+01	8.010864e-04	-3.636091e-06
6	Holding	1.468042e+02	1.697843e+01	8.239746e-04	-3.103113e-06
6	Holding	1.468926e+02	1.706684e+01	9.651184e-04	-3.624247e-06
6	Holding	1.469806e+02	1.715484e+01	8.125305e-04	-4.062473e-06
6	Holding	1.470685e+02	1.724269e+01	8.392334e-04	-3.020206e-06
6	Holding	1.471559e+02	1.733012e+01	8.773804e-04	-3.553183e-06
6	Holding	1.472442e+02	1.741845e+01	7.095337e-04	-3.861126e-06
6	Holding	1.473323e+02	1.750648e+01	8.811951e-04	-4.015097e-06
6	Holding	1.474203e+02	1.759456e+01	8.163452e-04	-3.257084e-06
6	Holding	1.475085e+02	1.768273e+01	8.544922e-04	-3.671622e-06
6	Holding	1.475963e+02	1.777053e+01	9.384155e-04	-3.411056e-06
6	Holding	1.476844e+02	1.785864e+01	8.392334e-04	-3.624247e-06
6	Holding	1.477717e+02	1.794596e+01	8.735657e-04	-3.766374e-06
6	Holding	1.478605e+02	1.803472e+01	7.858276e-04	-3.884813e-06
6	Holding	1.479478e+02	1.812204e+01	9.040833e-04	-3.659778e-06
